ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Bien_actuellement_loué,Nombre_de_chambres_à_coucher,Surface_habitable,Caves,Grenier,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Garage,Nombre_de_Garages,Nombre_de_places_de_parking_extérieur,Jardin,Orientation_du_jardin,Terrasse_aménagée,Surface_totale_du_terrain,Surface_constructible,Raccordé_à_leau_courante,Piscine_extérieure,Conso_spécifique_dénergie_primaire,Référence_PEB,Attestation__Installation_électrique,Affectation_urbanistique_la_plus_récente,Type_de_zone_inondable,Zone_inondable_délimitée,Année_de_construction,Équipement_de_la_cuisine,Nombre_de_salles_de_bain,Nombre_de_toilettes,Type_de_chauffage,Type_de_vitrage,Raccordé_au_gaz_de_ville,Nombre_de_façades,Date_de_validité_PEB,Permis_de_bâtir_obtenu,Air_conditionné,Alarme_antieffraction,Ascenseur,Accessible_aux_moins_valides,Orientation_de_la_façade_du_bien,Nombre_détages_de_limmeuble,Surface_de_la_terrasse,Balcon,Le_bien_fait_lobjet_dun_droit_de_préemption,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Disponibilité_du_bien,Meublé,Étage_de_lappartement,Parlophone,Chauffage_au_sol,Largeur_de_la_façade,Profondeur_du_terrain,Largeur_du_terrain_à_rue,Niveau_E,Niveau_K,Permis_durbanisation_accordé,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_du_séjour,Nombre_de_place_de_parking_intérieur,Orientation_de_la_terrasse,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Surface_chambre_à_coucher_3,Surface_chambre_à_coucher_4,Surface_de_la_cuisine,Panneaux_solaires,Surface_du_jardin,Raccordé_aux_égouts,Citerne_à_eau_de_pluie,Emission_de_CO2,Surface_salle_à_manger,Porte_daccès_sécurisée,Conso_annuelle_totale_dénergie_primaire,Surface_des_caves,Type_de_cuisine,Compteur_électrique_individuel,Compteur_deau_individuel,Attestation__Asbuilt,Espace_ouvert_sensible_à_leau__WORG,Surface_de_lades_salles_de_bain,Nombre_de_douches,Surface_du_grenier,Compteur_Bihoraire,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Possibilités_pour_profession_libérale,Station_de_charge_électrique,Appartement_de_service,Attestation__Citernes_à_mazout,Surface_de_la_véranda,Surface_du_garage,Surface_totale,Porte_de_garage_motorisée,Adoucisseur_deau,Maison_basse_énergie,Pompe_à_chaleur,Compteur_de_gaz_individuel,Domotique,HammamSaunaJacuzzi,Feu_ouvert,Adaptations_pour_les_seniors,Surface_du_dressing,Surface_du_bureau,Clef_électronique,Surface_chambre_à_coucher_5,Attestation__Installation_électrique__Validité,Panneaux_solaires_thermiques
https://immovlan.be/fr/detail/appartement/a-vendre/8530/harelbeke/rbr18553,RBR18553,Appartement à vendre,290000,Zuidstraat 31 401,8530 Harelbeke,Normal,,2,85 m²,,,,,,,,,,2,Non,,Oui,,,Oui,,92 kWh/m²/an,34013-G-2013_324/EP13247/A001/D01/SD007,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2018,,1,1,Non specifié,,Oui,2,,Oui,,,Non,,Sud,,7 m²,,,,Immédiatement,Non,4,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8530/harelbeke/rbq57271,RBQ57271,Maison à vendre,290000,Broelstraat 130,8530 Harelbeke,Excellent,,3,,,,,,,,,Oui,1,,Oui,,,548 m²,,,,213 kWh/m²/an,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12 m²,12 m²,,,,,,,,8 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,22 m²,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8530/harelbeke/rbm35082,RBM35082,Appartement à vendre,410000,,8530 Harelbeke,Excellent,,3,323 m²,,Oui,,,,,,Oui,1,1,,,Oui,,,Oui,,77 kWh/m²/an,20221130-000235100-12-REs1,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1991,,1,2,,,Oui,,,Oui,,,Oui,,,1,30 m²,,,,,,1,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/rez-de-chaussee/a-vendre/8530/harelbeke/rbj75586,RBJ75586,Rez-de-chaussée à vendre,342500,Twee-Bruggenstraat 14 0.07,8530 Harelbeke,Nouveau,,3,108 m²,Non,Non,Non,,,,,Oui,1,,,,Oui,,,,,,,"non, pas d'attestation",,Information non communiquée,Information non communiquée,2024,,1,,Non specifié,Double vitrage,,,,,,,Oui,Oui,,5,9 m²,,,Non,,,,Oui,Oui,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8553/otegem/rbs94745,RBS94745,Maison à vendre,551000,Populierenlaan 2 - 2A,8553 Otegem,Nouveau,,3,249 m²,,,,,,,,Oui,1,2,Oui,,Oui,655 m²,,Oui,,41 kWh/m²/an,34042-G-OMV_2021015045/EP02797/A002/D01/SD001,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2023,Super équipée,1,2,Non specifié,,Oui,3,15/04/2035,Oui,,,Non,,,3,23 m²,,Non,,A convenir,Non,,,,,,,,,Oui,,,42 m²,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10 m²,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8553/otegem/rbt63561,RBT63561,Appartement à vendre,239000,Otegemplaats 2b,8553 Otegem,Excellent,Non,3,173 m²,Non,Non,Non,Non,Non,Non,Non,Oui,1,,Oui,Sud,,,,Oui,Non,237 kWh/m²/an,3497614,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1983,,2,,,Double vitrage,Oui,2,,,,,,,,2,,,,,,,1,,,10 m,,10 m,,,,20 m²,15 m²,36 m²,,,,,,,13 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8553/otegem/vbc19511,VBC19511,Maison à vendre,372000,,8553 Otegem,Nouveau,Non,3,110 m²,,Oui,,,,,,,,,Oui,Sud,Oui,647 m²,,Oui,Non,,,"oui, attestation conforme",,Information non communiquée,Information non communiquée,2024,Super équipée,1,2,Gaz,Double vitrage,Oui,3,,,,,Non,Oui,,,,,Non,,A l’acte,Non,,,,,,,,,,16 m²,9 m²,40 m²,,Sud,,,,,9 m²,,,Oui,,Non,Oui,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8560/wevelgem/rbt71346,RBT71346,Maison à vendre,299000,,8560 Wevelgem,,Non,3,174 m²,Non,Oui,Non,Non,Non,Non,Non,Oui,1,4,Oui,,,772 m²,,,Non,264 kWh/m²/an,20250527-0003606932-RES-2,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1951,,1,1,Gaz,Simple vitrage,,3,,,Non,Non,Non,Non,,3,,Non,Non,Non,A l’acte,,,,,9 m,,18 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8560/wevelgem/rwc39879,RWC39879,Maison à vendre,385050,,8560 Wevelgem,Excellent,Non,3,460 m²,,Oui,,,,,,Oui,,2,Oui,,,460 m²,,Oui,,,,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,2025,Super équipée,1,,Solaire,,Oui,3,,,,,,,,,,,,,A convenir,,,Oui,Oui,,,,23,,Oui,,,,1,,,,,,,,,Oui,,Oui,Oui,,,,,,Américaine,,,,,,,,Oui,,,,,,,,,,,,Oui,Oui,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8560/wevelgem/rbt67265,RBT67265,Maison à vendre,229000,Spoorwegstraat 101,8560 Wevelgem,,Non,4,,Non,Non,Non,Non,Non,Non,Non,,,3,,,,90 m²,,,Non,331 kWh/m²/an,20240518-0002922707-RES-2,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1874,,2,2,,Double vitrage,,3,,,,Non,Non,Non,,3,,Non,Non,Non,,,,,,9 m,9 m,9 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8560/wevelgem/vbc71909,VBC71909,Appartement à vendre,159000,,8560 Wevelgem,Excellent,Non,2,173 m²,Non,Non,Non,Non,Non,Non,Non,Oui,1,,,,,,,,Non,203 kWh/m²/an,20240419-0003215103-RES-1,,,Information non communiquée,Information non communiquée,,Non équipée,,1,Gaz,,,,,,Non,Non,Non,,,,,,,,,,0,Non,Non,,,,,,,16 m²,12 m²,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,Non,Non,Non,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8560/wevelgem/rbt27241,RBT27241,Maison à vendre,150000,Menenstraat 3,8560 Wevelgem,À rénover,,3,164 m²,Oui,Oui,Non,,,,,Oui,1,,,,,191 m²,250 m²,,,574 kWh/m²/an,20230324-0002847803-RES-1,pas d'application,,Pas de risque d’inondation,Information non communiquée,,,1,,Gaz,Simple vitrage,,,,,,,Non,Non,,,,,,Non,,,,,,5 m,,5 m,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8560/wevelgem/rbt27441,RBT27441,Maison à vendre,135000,Gullegemstraat 30,8560 Wevelgem,À rénover,,3,130 m²,Non,Oui,Oui,,,,,,,,,,,105 m²,,,,,20240822-0003313835-RES-1,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,,,1,,Gaz,Double vitrage,,,,,,,Non,Non,,,,,,Non,,,,,,8 m,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8560/wevelgem/rbt65068,RBT65068,Maison à vendre,249000,Roeselarestraat 157,8560 Wevelgem,,Non,3,174 m²,Non,Oui,Non,Non,Non,Non,Non,,,,Oui,,,400 m²,,,Non,387 kWh/m²/an,20200825-0002298796-RES-1,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Equipée,1,1,Gaz,Double vitrage,,2,,,Oui,Non,Non,Non,Sud-ouest,2,,Non,Non,Non,A l’acte,,,,,5 m,80 m,5 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8560/wevelgem/rbs69489,RBS69489,Maison à vendre,80000,Kortrijkstraat 388,8560 Wevelgem,À rénover,,1,83 m²,Oui,Non,Non,,,,,,,,Oui,,,147 m²,,,,494 kWh/m²/an,20231014-0003003441-RES-1,pas d'application,,Pas de risque d’inondation,Information non communiquée,,,1,,Gaz,,,,14/10/2033,,,,Non,Non,Nord-ouest,2,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8560/wevelgem/rbh79141,RBH79141,Appartement à vendre,209000,Parkstraat 30,8560 Wevelgem,Nouveau,,1,65 m²,,,,,,,,Oui,1,1,Oui,Ouest,Oui,,,Oui,,99 kWh/m²/an,,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,2023,,,,,,Oui,2,,Oui,,,Oui,,,2,10 m²,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8560/wevelgem/rbh79134,RBH79134,Appartement à vendre,229000,Parkstraat 30,8560 Wevelgem,Nouveau,,1,76 m²,,,,,,,,Oui,1,1,Oui,Sud,Oui,,,Oui,,99 kWh/m²/an,,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,2023,,,,,,Oui,2,,Oui,,,Oui,,,2,20 m²,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8560/wevelgem/rbg65062,RBG65062,Maison à vendre,384500,Parkstraat 30,8560 Wevelgem,Nouveau,,4,195 m²,,,,,,,,Oui,1,,Oui,Est,Oui,355 m²,,Oui,,99 kWh/m²/an,,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,,,,,,,Oui,3,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8560/wevelgem/rah71623,RAH71623,Appartement à vendre,165000,,8560 Wevelgem,,Non,1,40 m²,Non,Non,Non,Non,Non,Non,Non,,,,,,Oui,,,,,161 kWh/m²/an,34041-G-2010_247/EP02493/D162/D01/SD013,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2011,Equipée,1,1,Gaz,,,,,Oui,Non,Non,Non,Non,,,,Non,,Non,A l’acte,,0,,,,,,77,0,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8560/wevelgem/rbs74423,RBS74423,Maison à vendre,185000,Roeselarestraat 74,8560 Wevelgem,À rénover,,4,340 m²,Oui,Non,Non,,,,,Oui,1,,Oui,,,403 m²,180 m²,,,,20240509-0003235640-RES-1,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,,,2,,Electrique,Double vitrage,,,,,,,Non,Non,,,,,,Non,,,,,,95 m,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8560/wevelgem/rbt63552,RBT63552,Maison à vendre,317000,Menenstraat 341,8560 Wevelgem,Excellent,Non,2,140 m²,Oui,Oui,Non,Non,Non,Non,Non,Oui,1,3,Oui,Sud,Oui,,,Oui,,263 kWh/m²/an,18335,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1971,,1,2,,Double vitrage,Oui,3,,Oui,,,,,,,30 m²,,,,,,,,,7 m,,10 m,,,,20 m²,17 m²,40 m²,,,,,,,,,,,125 m²,,,,,,,8 m²,,,,,,,,20 m²,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8560/wevelgem/rbt63578,RBT63578,Maison à vendre,340000,Leuricock 46,8560 Wevelgem,,Non,3,157 m²,Non,Oui,Non,Non,Non,Oui,Non,Oui,1,,Oui,,Oui,234 m²,,Oui,Non,94 kWh/m²/an,20250604-0003616785-RES-1,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2015,,1,1,Gaz,Double vitrage,Oui,2,04/06/2035,,,,,,,,30 m²,,Oui,,,,,,,,,,,,,15 m²,14 m²,18 m²,,,,,,,11 m²,,8 m²,,,,,,,,,,,,,,,10 m²,,,,,,,,,,,17 m²,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8560/wevelgem/rbt63433,RBT63433,Maison à vendre,229000,Kozakstraat 189,8560 Wevelgem,À rénover,Non,3,204 m²,Non,Oui,Non,Non,Non,Non,Non,Oui,1,,Oui,,Oui,,,Oui,,386 kWh/m²/an,20250531-0003614385-RES-1,pas d'application,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1934,,1,1,Gaz,,Oui,2,31/05/2035,,,,Non,,,,35 m²,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,265 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8560/wevelgem/rbt43807,RBT43807,Maison à vendre,417340,Tuinstraat 21,8560 Wevelgem,Nouveau,Non,3,150 m²,Non,Non,Non,Non,Non,Non,Non,,,2,Oui,,Oui,499 m²,,Oui,,,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2025,,1,2,Electrique,,,3,,,,,Non,,Sud-ouest,,30 m²,,Non,,,Non,,,,8 m,,,,,,,,44 m²,,,,,,,,,,Oui,400 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8560/wevelgem/rbk70753,RBK70753,Appartement à vendre,65000,,8560 Wevelgem,,,1,40 m²,,,,,,,,,,,,,Oui,,,,,88 kWh/m²/an,20230504-0002880340-RES-1,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2014,Equipée,1,1,Gaz,,,,,,Non,Non,Oui,Non,,,,Non,Oui,Non,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8560/wevelgem/rbt39383,RBT39383,Appartement à vendre,170000,Roodbaardstraat 1 0102,8560 Wevelgem,Normal,,3,115 m²,Oui,Non,Non,,,,,Oui,,,,,Oui,,,,,179 kWh/m²/an,20250519-0003605249-RES-1,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,1992,,1,,Gaz,Double vitrage,,,19/05/2035,,,,Oui,Non,,,,,,Non,,,,Oui,,21 m,,5 m,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8560/wevelgem/rbt15358,RBT15358,Maison à vendre,305000,Vrijheidstraat 187,8560 Wevelgem,Remis à neuf,,3,197 m²,Oui,Oui,Non,,,,,Oui,1,1,Oui,,,463 m²,120 m²,,,176 kWh/m²/an,20250409-0003574298-RES-1,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,1960,,2,,Gaz,Double vitrage,,,,,,,Non,Non,,1,,,,Non,,,,,,11 m,,11 m,,,Non,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8560/wevelgem/rbt38874,RBT38874,Maison à vendre,249000,Menenstraat 77,8560 Wevelgem,Normal,,7,361 m²,Non,Non,Oui,,,,,Oui,1,,Oui,,Oui,401 m²,,,,218 kWh/m²/an,20230905-0002947253-RES-2,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,,,2,,Gaz,Double vitrage,,,05/09/2033,,,,Non,Non,,,,,,Non,,,,,,8 m,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8560/wevelgem/rbt36441,RBT36441,Maison à vendre,341552,Leliestraat 3,8560 Wevelgem,Nouveau,Non,3,144 m²,Non,Non,Non,Non,Non,Non,Non,,,,Oui,,,266 m²,78 m²,Oui,Non,,,"non, pas d'attestation","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,,,Oui,3,,,,,,,,,,,,,,,,,,8 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8560/wevelgem/rbt36440,RBT36440,Maison à vendre,317721,Leliestraat 3,8560 Wevelgem,Nouveau,Non,3,152 m²,Non,Non,Non,Non,Non,Non,Non,Oui,,,,,,305 m²,82 m²,Oui,Non,,,"non, pas d'attestation","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,,,Oui,2,,,,,,,,,,,,,,,,,,8 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8560/wevelgem/rwc39544,RWC39544,Appartement à vendre,239000,Nieuwstraat 2 202,8560 Wevelgem,Normal,,3,115 m²,,,,,,,,,,,,,,,,,,,,pas d'application,,Information non communiquée,Information non communiquée,1965,,1,,Gaz,Double vitrage,,1,,,Non,,,,,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,Non,,pas d'application,,,,,,Non,Non,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8560/wevelgem/rbt33235,RBT33235,Maison à vendre,339000,Leuricock 53,8560 Wevelgem,Excellent,Non,3,149 m²,Non,Oui,Non,Non,Non,Non,Non,Oui,1,,Oui,Sud,Oui,446 m²,,Oui,Non,100 kWh/m²/an,20250307-0003547501-RES-1,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2012,,1,2,,,Oui,3,07/03/2035,,,,,,,,,,,,,,,,,,,,,,,15 m²,13 m²,54 m²,,,,,,,13 m²,,,,,,,,,,,,,,,,,11 m²,,,,,,,,,,,22 m²,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8560/wevelgem/rbt32060,RBT32060,Maison à vendre,345000,Lode De Boningestraat 21,8560 Wevelgem,,,,200 m²,,,,,,,,,,,Oui,,Oui,447 m²,,,,211 kWh/m²/an,20250206-0002545941-RES-2,,"Zone d'habitat (résidentiel, urbain ou rural)",Risque moyen,Information non communiquée,1938,,,,,,,2,,Oui,,Non,Non,Non,Sud-ouest,2,,Non,Non,Non,A l’acte,,,,,9 m,42 m,9 m,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8560/wevelgem/rbt31720,RBT31720,Appartement à vendre,239000,Brugstraat 66 0.2,8560 Wevelgem,Remis à neuf,,2,75 m²,Non,Non,Non,,,,,Oui,1,,,,,,150 m²,,,,20240405-0003198484-RES-2,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,1963,,1,,Gaz,Double vitrage,,,,,,,Non,Non,,,,,,Non,,,,Oui,,12 m,,12 m,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8560/wevelgem/rbt31717,RBT31717,Appartement à vendre,165000,Brugstraat 66 0.1,8560 Wevelgem,Remis à neuf,,1,50 m²,Non,Non,Non,,,,,,,,,,,,150 m²,,,,20240401-0003198549-RES-1,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,,,1,,Gaz,Double vitrage,,,,,,,Non,Non,,,,,,Non,,,,Oui,,13 m,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8560/wevelgem/rbt31616,RBT31616,Maison à vendre,365000,,8560 Wevelgem,,,4,155 m²,,,,,,,,,,4,Oui,,Oui,538 m²,,,,264 kWh/m²/an,20201029-0002285281-RES-2,,Zone d'extension d'habitat,Pas de risque d’inondation,Information non communiquée,1977,Equipée,1,1,Gaz,,,3,,Oui,Non,Non,Non,Oui,Sud,2,,Non,Oui,Non,A l’acte,,,,,9 m,,12 m,,,Oui,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8560/wevelgem/rbt30543,RBT30543,Maison à vendre,235000,Leiestraat 12,8560 Wevelgem,Remis à neuf,,6,240 m²,Non,Oui,Oui,,,,,Oui,1,,Oui,,,692 m²,140 m²,,,,20250116-0003506645-RES-1,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,,,1,,Mazout,Simple vitrage,,,16/01/2035,,,,Non,Non,,,,,,Non,,,,,,10 m,,10 m,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/8560/wevelgem/rwc39402,RWC39402,Villa à vendre,410550,,8560 Wevelgem,Excellent,Non,3,634 m²,,Oui,,,,,,,,,Oui,,,634 m²,,Oui,,,,,,Pas de risque d’inondation,Information non communiquée,,Super équipée,,,Gaz,Double vitrage,Oui,,,,,,,,,,,,,,A convenir,,,Oui,Oui,,,,23,,Oui,,,,,,,,,,,,,Oui,,Oui,Oui,,,,,,Américaine,,,,,,,,Oui,,,,,,,,,634 m²,,,Oui,Oui,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/8560/wevelgem/rwc39355,RWC39355,Villa à vendre,385550,WITTEMOLENSTRAAT 25,8560 Wevelgem,Excellent,,3,462 m²,,Oui,,,,,,Oui,,2,Oui,,,464 m²,,Oui,,,,,,Pas de risque d’inondation,Information non communiquée,2025,Super équipée,1,,Gaz,,Oui,4,,,,,,,,,,,,,A convenir,,,Oui,Oui,,,,23,,,,,,1,,,,,,,,,Oui,,Oui,Oui,,,,,,Américaine,,,,,,,,Oui,,,,,,,,,,,,Oui,Oui,,,,,,,,,,,
