ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Bien_actuellement_loué,Année_de_construction,Disponibilité_du_bien,Nombre_de_chambres_à_coucher,Surface_habitable,Meublé,Caves,Grenier,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Garage,Nombre_de_Garages,Nombre_de_salles_de_bain,Nombre_de_toilettes,Type_de_chauffage,Ascenseur,Nombre_de_façades,Nombre_de_places_de_parking_extérieur,Jardin,Terrasse_aménagée,Raccordé_au_gaz_de_ville,Raccordé_à_leau_courante,Référence_PEB,Date_de_validité_PEB,Attestation__Installation_électrique,Le_bien_fait_lobjet_dun_droit_de_préemption,Affectation_urbanistique_la_plus_récente,Type_de_zone_inondable,Zone_inondable_délimitée,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_du_séjour,Équipement_de_la_cuisine,Type_de_cuisine,Surface_de_la_cuisine,Nombre_de_douches,Surface_de_lades_salles_de_bain,Type_de_vitrage,Accessible_aux_moins_valides,Orientation_de_la_façade_du_bien,Largeur_de_la_façade,Nombre_détages_de_limmeuble,Surface_de_la_terrasse,Orientation_de_la_terrasse,Largeur_du_terrain_à_rue,Piscine_extérieure,Conso_spécifique_dénergie_primaire,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Espace_ouvert_sensible_à_leau__WORG,Surface_totale_du_terrain,Air_conditionné,Alarme_antieffraction,Balcon,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Surface_constructible,Profondeur_du_terrain,Permis_de_bâtir_obtenu,Étage_de_lappartement,Surface_du_jardin,Surface_des_caves,Surface_du_grenier,Surface_de_la_véranda,Permis_durbanisation_accordé,Parlophone,Surface_du_bureau,Emission_de_CO2,Attestation__Asbuilt,Panneaux_solaires,Panneaux_solaires_thermiques,Chauffage_au_sol,Compteur_électrique_individuel,Compteur_deau_individuel,Compteur_de_gaz_individuel,Domotique,Porte_daccès_sécurisée,Raccordé_aux_égouts,Attestation__Citernes_à_mazout,Orientation_du_jardin,Surface_chambre_à_coucher_3,Nombre_de_place_de_parking_intérieur,Attestation__Installation_électrique__Validité,Station_de_charge_électrique,Maison_basse_énergie,Pompe_à_chaleur,Compteur_Bihoraire,HammamSaunaJacuzzi,Feu_ouvert,Adaptations_pour_les_seniors,Surface_chambre_à_coucher_4,Surface_salle_à_manger,Appartement_de_service,Surface_chambre_à_coucher_5,Conso_annuelle_totale_dénergie_primaire,Surface_du_garage,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Citerne_à_eau_de_pluie,Niveau_S,Possibilités_pour_profession_libérale,Surface_totale,Niveau_E
https://immovlan.be/fr/detail/appartement/a-vendre/2870/ruisbroek/rbt29441,RBT29441,Appartement à vendre,318686,Pullaarsteenweg,2870 Ruisbroek,Nouveau,,2024,,2,94 m²,Non,,,,,,,,Oui,,1,1,,Non,,,Non,Oui,,,,,"oui, attestation conforme",,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,2,12 m²,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2870/ruisbroek/rbt29440,RBT29440,Appartement à vendre,318686,Pullaarsteenweg,2870 Ruisbroek,Nouveau,,2024,,2,96 m²,Non,,,,,,,,,,1,1,,Non,,,Non,Oui,,,,,"oui, attestation conforme",,,Information non communiquée,Information non communiquée,,,46 m²,,,,,,,,,,2,9 m²,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2870/ruisbroek/rbt29439,RBT29439,Appartement à vendre,309843,Pullaarsteenweg,2870 Ruisbroek,Nouveau,,2024,,2,94 m²,Non,,,,,,,,,,1,1,,Non,,,Non,Oui,,,,,"oui, attestation conforme",,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,2,12 m²,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2870/ruisbroek/rbt29438,RBT29438,Appartement à vendre,313375,Pullaarsteenweg,2870 Ruisbroek,Nouveau,,2024,,2,96 m²,Non,,,,,,,,,,1,1,,Non,,,Non,Oui,,,,,"oui, attestation conforme",,,Information non communiquée,Information non communiquée,,,46 m²,,,,,,,,,,2,9 m²,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2870/ruisbroek/rbt29437,RBT29437,Maison à vendre,377088,Pullaarsteenweg 0.6,2870 Ruisbroek,Nouveau,,2024,,3,141 m²,Non,,,,,,,,Oui,,1,2,,Non,3,,Oui,Oui,,,,,"oui, attestation conforme",,,Information non communiquée,Information non communiquée,,,,,,,,,,,Sud,,,15 m²,,,,,,,,,,,,,,,,,,,157 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2870/ruisbroek/rbt29436,RBT29436,Maison à vendre,376118,Pullaarsteenweg,2870 Ruisbroek,Nouveau,,2024,,3,141 m²,Non,,,,,,,,,,1,2,,Non,3,,Oui,Oui,,,,,"oui, attestation conforme",,,Information non communiquée,Information non communiquée,,,,,,,,,,,Sud,,,15 m²,,,,,,,,,,,,,,,,,,,111 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2870/ruisbroek/rbt29435,RBT29435,Maison à vendre,391638,Pullaarsteenweg 0.3,2870 Ruisbroek,Nouveau,,2024,,3,140 m²,Non,,,,,,,,,,1,2,,Non,3,,Oui,Oui,,,,,"oui, attestation conforme",,,Information non communiquée,Information non communiquée,,,,,,,,,,,Sud,,,15 m²,,,,,,,,,,,,,,,,,,,110 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2870/ruisbroek/rbt29434,RBT29434,Maison à vendre,388000,Pullaarsteenweg 0.2,2870 Ruisbroek,Nouveau,,2024,,3,142 m²,Non,,,,,,,,,,1,2,,Non,2,,Oui,Oui,,,,,"oui, attestation conforme",,,Information non communiquée,Information non communiquée,,,,,,,,,,,Sud,,,16 m²,,,,,,,,,,,,,,,,,,,65 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2870/ruisbroek/rbt29433,RBT29433,Maison à vendre,373450,Pullaarsteenweg 0.5,2870 Ruisbroek,Nouveau,,2024,,3,142 m²,Non,,,,,,,,,,1,2,,Non,2,,Oui,Oui,,,,,"oui, attestation conforme",,,Information non communiquée,Information non communiquée,,,,,,,,,,,Sud,,,16 m²,,,,,,,,,,,,,,,,,,,65 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2870/ruisbroek/rbt29432,RBT29432,Appartement à vendre,276533,Pullaarsteenweg,2870 Ruisbroek,Nouveau,,2024,,2,94 m²,Non,,,,,,,,,,1,1,,Non,,,Non,Oui,,,,,"oui, attestation conforme",,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,2,12 m²,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2870/ruisbroek/rbt29431,RBT29431,Appartement à vendre,277966,Pullaarsteenweg,2870 Ruisbroek,Nouveau,,2024,,2,90 m²,Non,,,,,,,,,,1,1,,Non,,,Non,Oui,,,,,"oui, attestation conforme",,,Information non communiquée,Information non communiquée,,,38 m²,,,,,,,,,,2,14 m²,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2870/puurs/rbt29427,RBT29427,Appartement à vendre,238000,Sint-Katharinastraat 153 1A,2870 Puurs,,,1998,A l’acte,2,119 m²,Non,,,,,,,,,,1,1,,Non,,1,Non,Oui,Oui,Oui,20250428-0003587421-RES-1,28/04/2035,"oui, attestation conforme",,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,36 m²,,,,,,,,Sud-ouest,,2,14 m²,,,,158 kWh/m²/an,,,,,,,,,,,,,Oui,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2870/puurs-sint-amands/rbt26512,RBT26512,Appartement à vendre,295000,Molenheide 68 204,2870 Puurs-Sint-Amands,Excellent,,,,1,97 m²,,,,,,,,,,,1,,,,,,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,94 kWh/m²/an,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2870/puurs-sint-amands/rbt26511,RBT26511,Appartement à vendre,259000,Molenheide 68 201,2870 Puurs-Sint-Amands,Excellent,,,,1,78 m²,,,,,,,,,,,1,,,,,,,Oui,,,,,"oui, attestation conforme",,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,15 m²,,,,95 kWh/m²/an,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2870/puurs-sint-amands/rbt20798,RBT20798,Appartement à vendre,409000,Moerplas 61 21,2870 Puurs-Sint-Amands,,Non,1996,A l’acte,3,180 m²,,Non,Non,Non,Non,Non,Non,Non,Oui,1,1,1,,Non,,2,,Oui,,,20190607-000267587-RES-1,,,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,Equipée,,,,,,Non,Est,,2,,,,Non,135 kWh/m²/an,,,,,,,,Non,Oui,Non,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/2870/puurs/rbt18024,RBT18024,Villa à vendre,365000,Neerlichter 5,2870 Puurs,,Non,1984,,2,150 m²,Non,Non,Oui,Non,Non,Non,Non,Non,Oui,1,1,1,,Non,4,1,Oui,Oui,Oui,Oui,20250408-0003572545-RES-1,08/04/2035,"oui, attestation conforme",Non,,Pas de risque d’inondation,Information non communiquée,,,32 m²,,,,,,,,Est,,1,30 m²,,,,386 kWh/m²/an,,,,,,578 m²,,,,,,24 m,Oui,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/2870/puurs/rwc39271,RWC39271,Villa à vendre,385550,,2870 Puurs,Excellent,Non,2025,A convenir,3,428 m²,,,Oui,,,,,,Oui,,1,,Gaz,,4,1,Oui,,Oui,Oui,,,"oui, attestation conforme",,,Pas de risque d’inondation,Information non communiquée,,,,Super équipée,Américaine,,,,Double vitrage,,,,,,,,,,,,,,,428 m²,,,,,,,,,,,,,Oui,Oui,,,,Oui,,Oui,,,,,,Oui,,,,1,,,Oui,Oui,Oui,,,,,,,,,,,,Oui,,Non,428 m²,23
https://immovlan.be/fr/detail/maison/a-vendre/2870/puurs-sint-amands/rbt09008,RBT09008,Maison à vendre,415000,Wolfstraat 47,2870 Puurs-Sint-Amands,,,,A convenir,3,350 m²,Non,,,,,,,,,,1,,Non specifié,Non,3,,Oui,Non,,,,,pas d'application,,,Pas de risque d’inondation,Information non communiquée,,,,,,,1,,,,Nord-est,,2,,,,,,,,,,,1416 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2870/puurs/rbt08068,RBT08068,Maison à vendre,560000,Molenveld 30,2870 Puurs,,Non,1965,A l’acte,5,187 m²,Non,Non,Non,Non,Non,Non,Non,Non,Oui,,1,,,Non,,,Oui,,,,20250210-0003524714-RES-1,,"non, pas d'attestation",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Information non communiquée,Information non communiquée,,,33 m²,,,,,,,,Ouest,11 m,,,,,,673 kWh/m²/an,,,,,,2952 m²,,,,,99 m²,63 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2870/puurs-sint-amands/rbs93095,RBS93095,Maison à vendre,439000,Liezele-Dorp 46,2870 Puurs-Sint-Amands,,,1995,A l’acte,3,154 m²,Non,,,,,,,,Oui,1,1,,,Non,,,Oui,Oui,Oui,Oui,20250322-0003548724-RES-2,,"oui, attestation conforme",Oui,"Zone d'habitat (résidentiel, urbain ou rural)",Information non communiquée,Information non communiquée,,,40 m²,,,,,,,,,5 m,,,,,,392 kWh/m²/an,,,,,,1132 m²,,,,,135 m²,,Oui,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2870/liezele/rbs90386,RBS90386,Maison à vendre,537727,Wolfstraat 83,2870 Liezele,Nouveau,,2024,,3,210 m²,Non,,,,,,,,,,1,2,,Non,3,2,Oui,Non,,,,,"oui, attestation conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,50 m²,,,,,,,,Ouest,,,,,,,,,,,,,356 m²,,,,,105 m²,,Oui,,,,,,Oui,,13 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2870/liezele/rbs90385,RBS90385,Maison à vendre,538216,Wolfstraat 83,2870 Liezele,Nouveau,,2024,,3,208 m²,Non,,,,,,,,,,1,2,,Non,3,,Oui,Non,,,,,"oui, attestation conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,50 m²,,,,,,,,Ouest,,,,,,,,,,,,,423 m²,,,,,104 m²,,Oui,,,,,,Oui,,13 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2870/puurs/rbs82518,RBS82518,Maison à vendre,1600000,Schipstraat 33,2870 Puurs,À rénover,,1986,,25,1443 m²,,,,,,,,,,,,,,Oui,4,,,,Oui,Oui,,,"oui, attestation conforme",,"Zone d'habitat (résidentiel, urbain ou rural)",Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,1634 m²,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/triplex/a-vendre/2870/puurs-sint-amands/rbs80284,RBS80284,Triplex à vendre,299000,Dorpshart 9 201,2870 Puurs-Sint-Amands,,,1994,,3,118 m²,Non,,,,,,,,,,1,1,,Non,2,,Non,Non,,,20220628-0002631351-RES-2,,"oui, attestation conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Riveraine d’une zone inondable délimitée,,,33 m²,,,,,,,,,,4,,,,,134 kWh/m²/an,,,,,,,,,,,,,Oui,2,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2870/puurs/vbc42449,VBC42449,Maison à vendre,830717,,2870 Puurs,Nouveau,,,,4,260 m²,,,,,,,,,Oui,2,2,2,,,4,,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,14 m,,,,14 m,,,,,,,,2181 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,
https://immovlan.be/fr/detail/bungalow/a-vendre/2870/liezele/rbs67144,RBS67144,Bungalow à vendre,299000,Wolfstraat 17 44,2870 Liezele,Normal,,2015,Immédiatement,2,81 m²,Non,,,,,,,,,,1,1,Gaz,Non,4,6,Oui,Oui,Oui,Oui,20250223-0003537193-RES-1,23/02/2035,"oui, attestation conforme",Non,Zone de séjour récréatif,Information non communiquée,Information non communiquée,,,17 m²,,,,,,,,Sud-est,,,,,,,119 kWh/m²/an,,,,,,571 m²,,,,,,,Oui,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2870/puurs/rbs60483,RBS60483,Appartement à vendre,229000,Sint-Katharinastraat 122 2.1,2870 Puurs,,Non,1994,A l’acte,2,103 m²,Non,Non,Non,Non,Non,Non,Non,Non,Oui,1,1,1,,Non,2,,Non,Non,Oui,Oui,20240820-0003345460-RES-1,20/08/2034,"oui, attestation conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,43 m²,,,,,,,,Nord-est,,3,,,,,183 kWh/m²/an,,,,,,,,,,,,,Oui,2,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2870/puurs/rbr74801,RBR74801,Appartement à vendre,310000,Forum 1 002,2870 Puurs,Nouveau,,2024,,2,93 m²,Non,,,,,,,,Oui,,1,1,,Oui,,,Non,Oui,,,,,"oui, attestation conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,35 m²,,,,,,,,,,4,16 m²,,,,,,,,,,,,,,,,,Oui,0,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2870/puurs/rbr74806,RBR74806,Appartement à vendre,410000,Palingstraat 22 A 2.04,2870 Puurs,Nouveau,,2023,,3,98 m²,Non,,,,,,,,Oui,,1,2,,Oui,,,Non,Oui,,,,,pas d'application,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,33 m²,,,,1,,,,Nord-est,,2,34 m²,,,,,,,,,,,,,,,,,Oui,2,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2870/puurs/rbr74805,RBR74805,Appartement à vendre,280250,Palingstraat 22 A 1.01,2870 Puurs,Nouveau,,2023,,2,87 m²,Non,,,,,,,,Oui,,1,1,,Oui,,,Non,Oui,,,,,pas d'application,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,33 m²,,,,,,,,Sud-ouest,,2,13 m²,,,,,,,,,,,,,,,,,Oui,1,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2870/puurs/rbr74804,RBR74804,Appartement à vendre,378100,Palingstraat 22 A 2.01,2870 Puurs,Nouveau,,2023,,3,106 m²,Non,,,,,,,,Oui,,1,2,,Oui,,,Non,Oui,,,,,pas d'application,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,34 m²,,,,1,,,,Sud-ouest,,2,40 m²,,,,,,,,,,,,,,,,,Oui,2,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2870/puurs/rbr74803,RBR74803,Appartement à vendre,450000,Hof-ten-Berglaan 1 001,2870 Puurs,Nouveau,,,,3,158 m²,Non,,,,,,,,Oui,,2,2,,Non,,,Non,Oui,,,,,"oui, attestation conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,48 m²,,,,,,,,,,5,33 m²,,,,,,,,,,,,,,,,,Oui,0,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2870/puurs/rbr74798,RBR74798,Appartement à vendre,420000,Forum 3 401,2870 Puurs,Nouveau,,,,3,118 m²,Non,,,,,,,,Oui,,1,1,,Oui,,,Oui,Oui,,,,,"oui, attestation conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,39 m²,,,,,,,,,,5,23 m²,,,,,,,,,,,,,,,,,Oui,4,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2870/puurs/rbk02662,RBK02662,Appartement à vendre,249000,,2870 Puurs,Nouveau,,2024,,,79 m²,,,,,,,,,,,,,,Oui,,,,Oui,,,,,"non, pas d'attestation",,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2870/puurs/rbk02661,RBK02661,Appartement à vendre,349000,,2870 Puurs,Nouveau,,2024,,3,118 m²,,,,,,,,,,,2,2,,,,,Oui,Oui,Oui,Oui,,,"non, pas d'attestation",,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,2,,,,,,Oui,,,,,,,,,,,,,,Sud-ouest,,,,,,Oui,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2870/puurs/rbj99703,RBJ99703,Maison à vendre,429000,,2870 Puurs,Nouveau,,2024,,,191 m²,,,Oui,,,,,,,,,,,,,,Oui,Oui,,,,,"non, pas d'attestation",,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,170 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2870/puurs/rbj99702,RBJ99702,Maison à vendre,469000,,2870 Puurs,Nouveau,,2024,,3,207 m²,,,Oui,,,,,,,,1,2,,,,,Oui,Oui,,,,,"non, pas d'attestation",,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,166 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2870/puurs/rbj99700,RBJ99700,Maison à vendre,489000,,2870 Puurs,Nouveau,,2024,,3,213 m²,,,Oui,,,,,,,,1,2,,,,,Oui,Oui,,,,,"non, pas d'attestation",,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,188 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2870/puurs-sint-amands/rbi70792,RBI70792,Appartement à vendre,274000,Pullaarsteenweg 4,2870 Puurs-Sint-Amands,Nouveau,,2023,,1,88 m²,,,,,,,,,,,,,,Oui,2,1,Oui,Oui,,,,,"non, pas d'attestation",,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,2,12 m²,,,,99 kWh/m²/an,,,,,,,,,,,,,Oui,0,,,,,,,,,,,,,,,,,,,,Ouest,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2870/puurs-sint-amands/rbi70791,RBI70791,Appartement à vendre,314000,Pullaarsteenweg 4,2870 Puurs-Sint-Amands,Nouveau,,2023,,2,98 m²,,,,,,,,,,,,,,Oui,2,1,Oui,Oui,,,,,"non, pas d'attestation",,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,2,37 m²,,,,99 kWh/m²/an,,,,,,,,,,,,,Oui,0,,,,,,,,,,,,,,,,,,,,Sud-ouest,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2870/puurs-sint-amands/rbi70790,RBI70790,Appartement à vendre,314000,Pullaarsteenweg 4,2870 Puurs-Sint-Amands,Nouveau,,2023,,2,99 m²,,,,,,,,,,,,,,Oui,2,1,Oui,Oui,,,,,"non, pas d'attestation",,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,2,28 m²,,,,99 kWh/m²/an,,,,,,,,,,,,,Oui,0,,,,,,,,,,,,,,,,,,,,Sud-ouest,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2870/puurs-sint-amands/rbi70789,RBI70789,Appartement à vendre,304000,Pullaarsteenweg 4,2870 Puurs-Sint-Amands,Nouveau,,2023,,2,99 m²,,,,,,,,,,,,,,Oui,2,1,Oui,Oui,,,,,"non, pas d'attestation",,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,2,30 m²,,,,99 kWh/m²/an,,,,,,,,,,,,,Oui,0,,,,,,,,,,,,,,,,,,,,Sud-ouest,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2870/puurs-sint-amands/rbi70785,RBI70785,Appartement à vendre,289000,Pullaarsteenweg 4,2870 Puurs-Sint-Amands,Nouveau,,2023,,2,99 m²,,,,,,,,,Oui,,,,,Oui,2,1,Oui,Oui,,,,,"non, pas d'attestation",,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,2,12 m²,,,,99 kWh/m²/an,,,,,,,,,,,,,Oui,1,,,,,,,,,,,,,,,,,,,,Sud-ouest,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2870/puurs-sint-amands/rbi70781,RBI70781,Appartement à vendre,404000,Pullaarsteenweg 4,2870 Puurs-Sint-Amands,Nouveau,,2023,,3,119 m²,,,,,,,,,,,,,,Oui,2,1,Oui,Oui,,,,,"non, pas d'attestation",,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,2,21 m²,,,,99 kWh/m²/an,,,,,,,,,,,,,Oui,2,,,,,,,,,,,,,,,,,,,,Sud-ouest,,,,,,,,,,,,,,,,,,,,,,,
