ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Bien_actuellement_loué,Disponibilité_du_bien,Nombre_de_chambres_à_coucher,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_chambre_à_coucher_4,Surface_habitable,Meublé,Surface_du_séjour,Caves,Surface_des_caves,Grenier,Surface_du_grenier,Salle_à_manger,Surface_salle_à_manger,Garage,Nombre_de_Garages,Équipement_de_la_cuisine,Type_de_cuisine,Surface_de_la_cuisine,Nombre_de_salles_de_bain,Nombre_de_douches,Nombre_de_toilettes,Surface_de_lades_salles_de_bain,Type_de_chauffage,Type_de_vitrage,Alarme_antieffraction,Ascenseur,Feu_ouvert,Accessible_aux_moins_valides,Nombre_de_façades,Largeur_de_la_façade,Nombre_détages_de_limmeuble,Nombre_de_places_de_parking_extérieur,Jardin,Orientation_du_jardin,Terrasse_aménagée,Surface_totale_du_terrain,Profondeur_du_terrain,Largeur_du_terrain_à_rue,Raccordé_aux_égouts,Raccordé_au_gaz_de_ville,Raccordé_à_leau_courante,Citerne_à_eau_de_pluie,Piscine_extérieure,Conso_spécifique_dénergie_primaire,Conso_annuelle_totale_dénergie_primaire,Date_de_validité_PEB,Emission_de_CO2,Attestation__Installation_électrique,Attestation__Installation_électrique__Validité,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Type_de_zone_inondable,Zone_inondable_délimitée,Année_de_construction,Surface_du_jardin,Surface_de_la_terrasse,Véranda,Surface_du_garage,Orientation_de_la_façade_du_bien,Référence_PEB,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Nombre_de_place_de_parking_intérieur,Chauffage_au_sol,Parlophone,Porte_daccès_sécurisée,Étage_de_lappartement,Possibilités_pour_profession_libérale,Surface_chambre_à_coucher_5,Surface_totale,Surface_du_bureau,Orientation_de_la_terrasse,Attestation__Citernes_à_mazout,Panneaux_solaires,Air_conditionné,Balcon,Adoucisseur_deau,Le_bien_fait_lobjet_dun_droit_de_préemption,Espace_ouvert_sensible_à_leau__WORG,Pompe_à_chaleur,Surface_de_la_véranda,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Dressing,Buanderie,Local_vélo,Surface_constructible,Affectation_urbanistique_la_plus_récente,Surface_du_dressing,Porte_de_garage_motorisée,Station_de_charge_électrique,Maison_basse_énergie,Compteur_Bihoraire,HammamSaunaJacuzzi,Adaptations_pour_les_seniors,Attestation__Citernes_à_mazout__Validité,Attestation__Asbuilt,Panneaux_solaires_thermiques,Compteur_électrique_individuel,Domotique,Niveau_E,Clef_électronique
https://immovlan.be/fr/detail/villa/a-vendre/3080/tervuren/vbc87332,VBC87332,Villa à vendre,995000,,3080 Tervuren,Normal,Non,A l’acte,4,13 m²,14 m²,15 m²,43 m²,257 m²,Non,34 m²,Oui,38 m²,Oui,16 m²,Oui,14 m²,Oui,1,Equipée,Américaine,7 m²,2,1,2,5 m²,Mazout,Double vitrage,Oui,Non,Oui,Non,4,15 m,4,1,Oui,Sud-ouest,Oui,1420 m²,63 m,15 m,Oui,Oui,Oui,Oui,Non,358 kWh/m²/an,91993 kWh/an,04/06/2035,22295,"oui, attestation non conforme",06/02/2025,Oui,Non,,,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3080/tervuren/vbc91887,VBC91887,Maison à vendre,499000,Hulststraat 39,3080 Tervuren,À rénover,,A l’acte,4,14 m²,16 m²,22 m²,11 m²,210 m²,Non,26 m²,,,,,Oui,26 m²,,,,,9 m²,3,2,2,,Gaz,,,Non,,Non,4,,2,,Oui,,Oui,627 m²,,,,,,,Non,507 kWh/m²/an,507 kWh/an,,25889,"oui, attestation non conforme",,,,,,,,Information non communiquée,Information non communiquée,1930,627 m²,20 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/3080/tervuren/rbt70155,RBT70155,Villa à vendre,1400000,Jachtlaan 48,3080 Tervuren,Normal,,A convenir,5,,,,,362 m²,Non,,Oui,47 m²,Oui,,,,Oui,2,,,,2,,,8 m²,Gaz,,Oui,Non,,Non,,,,1,Oui,,Oui,1199 m²,,,,,,,,192 kWh/m²/an,,07/11/2032,,"non, pas d'attestation",,,Oui,,,,,Pas de risque d’inondation,Information non communiquée,1990,1050 m²,,Oui,20 m²,Sud,20221107-0002716094-RES-1,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/penthouse/a-vendre/3080/tervuren/vbc88557,VBC88557,Penthouse à vendre,1790000,Grensstraat 166 64,3080 Tervuren,Excellent,Non,A l’acte,3,37 m²,14 m²,14 m²,,370 m²,Non,65 m²,Oui,,,,Oui,50 m²,Oui,,Super équipée,,15 m²,3,2,4,,,Double vitrage,Oui,Oui,,Non,3,,5,,,,Oui,,,,,,,,Non,93 kWh/m²/an,,,18,"oui, attestation conforme",,,,,,,,Pas de risque d’inondation,Information non communiquée,2017,,129 m²,,,,,,3,Oui,Oui,Oui,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/3080/tervuren/vwd13817,VWD13817,Villa à vendre,1695000,,3080 Tervuren,Excellent,,A l’acte,6,12 m²,16 m²,20 m²,10 m²,375 m²,,50 m²,Oui,15 m²,Oui,75 m²,,,Oui,,Equipée,Indépendante,13 m²,2,,,,Gaz,Double vitrage,Oui,,Oui,,4,,,3,Oui,Sud,Oui,1651 m²,,,Oui,Oui,Oui,,,194 kWh/m²/an,194 kWh/an,,,,,,,,,,,Pas de risque d’inondation,Information non communiquée,1976,1651 m²,20 m²,,,,,,2,,,Oui,,Oui,13 m²,485 m²,23 m²,Sud,"non, pas d'attestation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3080/tervuren/vbc64531,VBC64531,Maison à vendre,890000,,3080 Tervuren,Normal,Non,A l’acte,5,16 m²,13 m²,11 m²,16 m²,322 m²,Non,,,,,,Oui,23 m²,Oui,1,Super équipée,,19 m²,4,,3,,,Double vitrage,Oui,Non,Oui,Oui,4,12 m,1,5,Oui,Est,Oui,1100 m²,47 m,12 m,Oui,Oui,Oui,,Non,312 kWh/m²/an,,24/05/2031,,,,,,,,,,Risque élevé,Information non communiquée,,719 m²,22 m²,Oui,,,,,,,Oui,,,,23 m²,,,Sud,,Oui,Oui,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/3080/tervuren/rbt64386,RBT64386,Villa à vendre,2185000,Molenberglaan 26B,3080 Tervuren,,,A l’acte,8,42 m²,20 m²,19 m²,18 m²,656 m²,,46 m²,Oui,,,,Oui,26 m²,Oui,3,Super équipée,,26 m²,4,3,4,15 m²,Gaz,Double vitrage,Oui,,Oui,,4,,,8,Oui,,Oui,,,,,,,,Oui,187 kWh/m²/an,,,,,,Oui,Oui,,,,,Pas de risque d’inondation,Information non communiquée,,,,,57 m²,,,,,,,,,,17 m²,,,,,,,,Oui,Non,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3080/tervuren/vbc86603,VBC86603,Maison à vendre,985000,Sijsjeslaan 13,3080 Tervuren,Excellent,Oui,,5,16 m²,14 m²,14 m²,12 m²,441 m²,Non,55 m²,Oui,,Oui,,,,Oui,,Super équipée,,17 m²,5,3,4,,Gaz,Double vitrage,Oui,Non,,Non,4,,4,1,Oui,,Oui,525 m²,,,Oui,Oui,Oui,Oui,Non,142 kWh/m²/an,66043 kWh/an,12/05/2035,9091,,,Oui,Oui,,,,,Pas de risque d’inondation,Information non communiquée,2009,,,,,Nord,,,2,,Oui,,,,15 m²,,,Sud,,Oui,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3080/tervuren/rbt63357,RBT63357,Maison à vendre,619000,Moorselstraat 153 C,3080 Tervuren,Normal,,,4,,,,,149 m²,Non,,Non,,Non,,,,Oui,,,,,1,,,9 m²,Solaire,Double vitrage,,Non,,Non,,,,1,Oui,,Oui,185 m²,,,,,,,Oui,30 kWh/m²/an,,24/04/2031,,"non, pas d'attestation",,,Oui,,,,,Pas de risque d’inondation,Information non communiquée,2021,,,Non,,Sud-ouest,24104-G-OMV_2018100554/EP19665/A002/D02/SD001,Non,,Oui,,,,,,,,,,Oui,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3080/tervuren/vbc86244,VBC86244,Maison à vendre,1995000,,3080 Tervuren,Normal,,,4,22 m²,22 m²,18 m²,12 m²,310 m²,Non,40 m²,Oui,,,,Oui,20 m²,Oui,,Super équipée,,30 m²,4,4,4,,Gaz,Double vitrage,,Non,,Oui,4,,2,4,Oui,,Oui,2700 m²,,,Oui,,Oui,,Non,210 kWh/m²/an,68983 kWh/an,25/02/2020,20,"non, pas d'attestation",,,,,,,,Pas de risque d’inondation,Information non communiquée,1930,2500 m²,40 m²,,,Nord,,,,,Oui,,,,,,,Ouest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/3080/tervuren/rbt63346,RBT63346,Villa à vendre,1295000,Molenberglaan 13,3080 Tervuren,Normal,,A convenir,6,,,,,410 m²,,,Oui,69 m²,Non,,,,Oui,1,,,,3,,,4 m²,Gaz,Double vitrage,,Non,,Non,,,,1,Oui,,Oui,1870 m²,,,,,,,,257 kWh/m²/an,,30/09/2034,,"non, pas d'attestation",,,Non,,,,,Pas de risque d’inondation,Information non communiquée,1977,,,Oui,54 m²,Sud,20241008-0003393633-RES-2,Non,,Oui,,,,,,,,,,,,,,,,,39 m²,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3080/tervuren/rbt31756,RBT31756,Maison à vendre,499000,Vinkenlaan 34,3080 Tervuren,Remis à neuf,Non,A l’acte,2,,,,,165 m²,Non,30 m²,Non,,Oui,,Non,,Oui,1,Super équipée,,,1,,1,,Gaz,,,Non,,,4,,,1,Oui,,Oui,584 m²,,,,,,,,,,19/10/2034,,"oui, attestation non conforme",,,,,,,,Pas de risque d’inondation,Information non communiquée,1968,300 m²,30 m²,Non,,Nord,,,,,,,,,,,,,,,,,,,,,,,,Non,Non,Non,100 m²,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3080/tervuren/vbc85923,VBC85923,Maison à vendre,2150000,,3080 Tervuren,Excellent,Non,A l’acte,4,,,,,421 m²,Non,,Oui,,,,,,Oui,2,Super équipée,,,3,,3,,Gaz,Double vitrage,Oui,Non,,Non,4,,1,,Oui,,Oui,2700 m²,,,,Oui,Oui,,Oui,149 kWh/m²/an,62729 kWh/an,27/03/2034,18,"oui, attestation conforme",,,,,,,,Pas de risque d’inondation,Information non communiquée,,2500 m²,,,,,,,2,,Oui,Oui,,,,,,Sud,,Oui,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3080/tervuren/rbt62767,RBT62767,Maison à vendre,440000,Vander Achterstraat 54,3080 Tervuren,Normal,,,3,,,,,141 m²,,,Oui,13 m²,Oui,,,,,,,,,1,,,9 m²,Gaz,Double vitrage,,Non,,Non,,,,,Oui,,Oui,102 m²,,,,,,,,252 kWh/m²/an,,10/04/2035,,"non, pas d'attestation",,,Non,,,,,Pas de risque d’inondation,Information non communiquée,,,29 m²,Non,,Sud-ouest,20250417-0003574381-RES-3,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/3080/tervuren/rbt45246,RBT45246,Villa à vendre,,Philippe Keyaertslaan 2,3080 Tervuren,Normal,,,5,,,,,313 m²,,,Non,,Oui,,,,Oui,1,,,,2,,,11 m²,Gaz,Double vitrage,,Non,,Non,,,,,Oui,,,633 m²,,,,,,,,170 kWh/m²/an,,22/10/2029,,"non, pas d'attestation",,,Oui,,,,,Pas de risque d’inondation,Information non communiquée,2008,,,Non,34 m²,Nord,20191022-0002209721-RES-1,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3080/tervuren/rbt39552,RBT39552,Maison à vendre,623795,,3080 Tervuren,Nouveau,Non,,3,,,,,160 m²,,,Non,,Non,,Non,,,,,,,,,,,,,,,,,3,8 m,,,,,,1316 m²,,11 m,,,,,Non,,,,,"oui, attestation non conforme",,,,,,,,Pas de risque d’inondation,Information non communiquée,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,Non,Non,Non,80 m²,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3080/tervuren/rbt37521,RBT37521,Maison à vendre,449000,Edouard Hubertilaan 19,3080 Tervuren,,,,3,9 m²,13 m²,5 m²,,145 m²,,29 m²,Oui,10 m²,,,,,Oui,1,Semi-équipée,Kitchenette,6 m²,1,,2,6 m²,Gaz,Double vitrage,,,,,3,,,1,Oui,,Oui,334 m²,,,,,,,,667 kWh/m²/an,,,,"oui, attestation non conforme",,Oui,Non,,,,,Pas de risque d’inondation,Information non communiquée,1969,,20 m²,,21 m²,,,,,,,,,,,,,,,Oui,,,Oui,Non,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3080/tervuren/vbc78483,VBC78483,Maison à vendre,775000,Hulstraat 45,3080 Tervuren,Excellent,,Immédiatement,5,19 m²,12 m²,12 m²,12 m²,275 m²,Non,40 m²,,,,,,,,,Super équipée,,,3,3,,,Gaz,,,Non,,Oui,3,,2,3,Oui,,Oui,1266 m²,,,,,,,Non,258 kWh/m²/an,,,31,"oui, attestation non conforme",,,,,,,,Information non communiquée,Information non communiquée,1954,,100 m²,,,,,,,,,,,,50 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/3080/tervuren/vbc76786,VBC76786,Villa à vendre,1270000,,3080 Tervuren,Normal,Oui,,6,26 m²,18 m²,15 m²,17 m²,450 m²,Non,47 m²,Oui,,,,Oui,16 m²,Oui,1,Super équipée,,26 m²,2,2,4,,Mazout,Double vitrage,Oui,Non,,Non,4,17 m,2,1,Oui,,Oui,1557 m²,,17 m,,,,,Non,204 kWh/m²/an,,28/05/2031,81,"oui, attestation non conforme",,,,,,,,Information non communiquée,Information non communiquée,1971,,,,,Est,,,,,,,,,17 m²,,,Ouest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/3080/tervuren/rbt31320,RBT31320,Villa à vendre,965000,Vinkenlaan 16,3080 Tervuren,Normal,,,5,,,,,380 m²,,,Oui,4 m²,Oui,,,,Oui,1,,,,3,,,6 m²,Gaz,,Oui,Non,,Non,,,,,,,Oui,611 m²,,,,,,,,16 kWh/m²/an,,06/01/2035,,"non, pas d'attestation",,,Oui,,,,,Pas de risque d’inondation,Information non communiquée,1968,,,Oui,26 m²,Sud-ouest,24104-G-OMV_2022143209/EP19168/A001/D01/SD001,Non,,,,,,,,,,,,Oui,Oui,,,,,,7 m²,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3080/tervuren/rbt30007,RBT30007,Maison à vendre,895000,Hondsbergen 20,3080 Tervuren,,,,6,15 m²,11 m²,19 m²,14 m²,408 m²,,70 m²,Oui,40 m²,Oui,50 m²,,,,,Equipée,,23 m²,3,,1,,Gaz,Double vitrage,,,,,,,,,Oui,Nord,Oui,28 m²,,,,Oui,Oui,,,160 kWh/m²/an,,20/09/2034,,"oui, attestation conforme",,Oui,,,,,,Pas de risque d’inondation,Information non communiquée,1908,,,,,,20240920-0003379745-RES-1,,,,,,,,14 m²,,32 m²,,,,,,,,,,,,,Oui,Oui,,,"Zone d'habitat (résidentiel, urbain ou rural)",9 m²,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3080/tervuren/rbt29445,RBT29445,Maison à vendre,997000,,3080 Tervuren,,,A l’acte,6,,,,,320 m²,Non,75 m²,,,,,,,Oui,2,,,,3,,4,,,,,Non,,,4,,,,Oui,,Oui,978 m²,,,,,,,,178 kWh/m²/an,,,,"oui, attestation conforme",,,,,,,,Pas de risque d’inondation,Information non communiquée,1992,978 m²,20 m²,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3080/tervuren/rbt29399,RBT29399,Maison à vendre,990000,,3080 Tervuren,Normal,,A l’acte,4,,,,,334 m²,Non,,,,,,,,Oui,2,Super équipée,,,2,,3,,Gaz,,,Non,,,,,,2,Oui,,Oui,,,,,,,,,159 kWh/m²/an,,,,"oui, attestation conforme",,Oui,Oui,,,,,Information non communiquée,Information non communiquée,1995,250 m²,20 m²,,,Ouest,20250320-0003558634-RES-1,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3080/tervuren/vbc72300,VBC72300,Maison à vendre,1495000,,3080 Tervuren,Normal,Non,,5,26 m²,20 m²,28 m²,17 m²,475 m²,Non,51 m²,Oui,,Oui,,Oui,24 m²,Oui,2,Super équipée,,23 m²,3,2,5,,Gaz,Double vitrage,Oui,Non,,Non,4,,2,3,Oui,,Oui,5400 m²,,,,Oui,,,Non,278 kWh/m²/an,278 kWh/an,11/11/2034,50,"oui, attestation non conforme",,,,,,,,Risque moyen,Information non communiquée,1989,900 m²,30 m²,,,,,,2,,,,,,16 m²,,25 m²,Nord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/3080/tervuren/rbt24816,RBT24816,Appartement à vendre,449000,Paardenmarktstraat 83 21 (app 8),3080 Tervuren,Nouveau,,A l’acte,2,15 m²,10 m²,,,102 m²,,34 m²,,,,,,,,,,,10 m²,1,,,6 m²,Gaz,Double vitrage,Oui,Oui,,,,,,,,,Oui,,,,,,,,,,,,,"oui, attestation conforme",,Oui,Non,,,,,Information non communiquée,Information non communiquée,2023,,23 m²,,,,,,,,Oui,,,,,,,,,Oui,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/3080/tervuren/rbt24532,RBT24532,Villa à vendre,1975000,Hertogenweg 14,3080 Tervuren,Normal,,,6,,,,,493 m²,Non,,Oui,14 m²,Oui,14 m²,,,Oui,1,,,,3,,,6 m²,Gaz,Double vitrage,,Non,,Non,,,,1,Oui,,Oui,1345 m²,,,,,,,,359 kWh/m²/an,,10/02/2035,,"non, pas d'attestation",,,Non,,,,,Pas de risque d’inondation,Information non communiquée,1937,,13 m²,Oui,,Nord-ouest,20250210-0003437047-RES-2,Non,,Oui,,,,,,,,,,,,,,,,,18 m²,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/3080/tervuren/rbt21463,RBT21463,Appartement à vendre,550000,Nieuwstraat 2,3080 Tervuren,,,A l’acte,3,12 m²,11 m²,10 m²,,211 m²,Non,30 m²,,,,,,,,,Super équipée,,18 m²,1,,,14 m²,Gaz,Double vitrage,,Non,,,,,,,,,Oui,,,,,,,,,425 kWh/m²/an,,,,,,Oui,Non,,,,,Information non communiquée,Information non communiquée,1943,,10 m²,,,,,,,,Oui,,,,,,,Sud-ouest,,,,,,Non,,,,,,,Oui,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/3080/tervuren/vwd13190,VWD13190,Duplex à vendre,550000,,3080 Tervuren,Excellent,,A l’acte,4,18 m²,15 m²,14 m²,10 m²,205 m²,,30 m²,,,Oui,30 m²,,,,,Super équipée,,13 m²,1,,,,Gaz,Double vitrage,,,,,2,,2,,,,Oui,,,,Oui,,Oui,,,425 kWh/m²/an,,,83,"oui, attestation conforme",,,,,,,,Pas de risque d’inondation,Information non communiquée,,,12 m²,,,,,,,,Oui,,,,,235 m²,,Sud,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3080/tervuren/rwc39294,RWC39294,Maison à vendre,585000,Brusselsesteenweg 162,3080 Tervuren,Normal,Non,A partir du : 15/10/2025,4,,,,,210 m²,,,Non,,Oui,,,,Oui,,,,,1,,,,Gaz,Double vitrage,Oui,Non,,,2,,,,Oui,Sud,Oui,,,,Oui,Oui,Oui,,Non,115 kWh/m²/an,,,,"oui, attestation conforme",,Oui,,,,,,Information non communiquée,Information non communiquée,1990,263 m²,15 m²,Non,19 m²,,,,1,,Oui,Non,,Oui,,,,Sud,pas d'application,Oui,Non,,Non,Oui,,Non,,,,,Oui,Oui,,,,Oui,Non,Non,Non,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/3080/tervuren/vbc67055,VBC67055,Villa à vendre,1150000,,3080 Tervuren,À rénover,Non,A l’acte,5,22 m²,19 m²,18 m²,13 m²,410 m²,Non,39 m²,Oui,,Oui,,Oui,18 m²,Oui,1,Equipée,Américaine,7 m²,2,,2,,Mazout,Double vitrage,Oui,Non,,Oui,4,12 m,1,,Oui,,Oui,958 m²,,12 m,Oui,Oui,Oui,,Non,297 kWh/m²/an,103577 kWh/an,10/09/2034,,"oui, attestation non conforme",,Oui,Oui,,,,,Information non communiquée,Information non communiquée,1966,580 m²,30 m²,,,Nord-est,,,1,,Oui,,,,,,,Sud-ouest,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/3080/tervuren/rbt15735,RBT15735,Villa à vendre,,Henry Vande Veldelaan 4,3080 Tervuren,Normal,,,8,,,,,347 m²,Non,,Oui,,Oui,,,,Oui,1,,,,4,,,8 m²,Gaz,Double vitrage,Oui,Non,,Non,,,,1,Oui,,Oui,1574 m²,,,,,,,,341 kWh/m²/an,,07/12/2033,,"non, pas d'attestation",,,Non,,,,,Pas de risque d’inondation,Information non communiquée,,,,Non,,Nord-ouest,20231207-0003059631-RES-1,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3080/tervuren/rbt14714,RBT14714,Maison à vendre,360000,Tabakbergstraat 1,3080 Tervuren,À rénover,,,3,16 m²,16 m²,10 m²,,126 m²,,16 m²,,,Oui,,,,Oui,4,,,,1,,,,,,,,,,2,,3,,,,,155 m²,,15 m,,Oui,Oui,,,588 kWh/m²/an,,,,"oui, attestation non conforme",,,,,,,,Information non communiquée,Information non communiquée,1900,,,,,,20230822-0002970030-RES-1,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3080/tervuren/rbt04800,RBT04800,Maison à vendre,611000,Veeweidestraat 0,3080 Tervuren,,Non,A l’acte,,,,,,,,,Non,,Non,,Non,,,,,,,,,,,,,Non,Non,,Non,4,,,,Oui,,,1408 m²,,,,,,,Non,,,,,,,,,,,,,Pas de risque d’inondation,Information non communiquée,,,,Non,,Sud,,Non,,,,,,,,,,,,,,Non,,Non,,,,,,Non,Non,Non,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/3080/tervuren/rbs94210,RBS94210,Duplex à vendre,470000,Wijngaardstraat 31,3080 Tervuren,,Oui,,3,15 m²,10 m²,9 m²,,152 m²,Non,32 m²,Oui,,,,,,Oui,1,Super équipée,,,2,,2,,Gaz,Double vitrage,,Non,,,2,,,,,,Oui,,,,Oui,Oui,Oui,,,264 kWh/m²/an,,,,"oui, attestation conforme",,Oui,Non,,,,,Information non communiquée,Information non communiquée,,,22 m²,,,,,,,,Oui,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/3080/tervuren/rbs69180,RBS69180,Villa à vendre,649000,Ijzerstraat 18,3080 Tervuren,Normal,,,5,113 m²,9 m²,136 m²,24 m²,300 m²,Non,32 m²,Oui,45 m²,,,Oui,166 m²,Oui,,Super équipée,,16 m²,1,,2,8 m²,Mazout,,,,,,4,,,,Oui,,Oui,1050 m²,,,,,,,,297 kWh/m²/an,,,,"oui, attestation non conforme",,,,,,,,Information non communiquée,Information non communiquée,1978,,,,100 m²,,,,,,,,,,24 m²,,,Sud-ouest,"oui, attestation conforme",,,,,Oui,,,,,,,Oui,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/3080/tervuren/rbs63660,RBS63660,Villa à vendre,685000,Pachthofstraat 3,3080 Tervuren,,,A l’acte,5,14 m²,14 m²,18 m²,11 m²,276 m²,,39 m²,Oui,12 m²,Oui,,,,Oui,2,Equipée,Américaine,14 m²,2,1,2,,Mazout,Double vitrage,Oui,,Oui,,4,,,,Oui,,Oui,635 m²,,,,,,,,218 kWh/m²/an,,,,"oui, attestation non conforme",,Oui,Non,,,,,Pas de risque d’inondation,Information non communiquée,1989,,19 m²,,41 m²,,,,,,,,,,15 m²,,,Nord-est,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/3080/tervuren/vbb37790,VBB37790,Villa à vendre,2100000,Vlaamsegaaienlaan,3080 Tervuren,,,,10,,,,,550 m²,,,,,,,,,Oui,6,,,,6,4,,,Non specifié,,,,,,4,,,10,Oui,,Oui,1065 m²,,,,,,,,108 kWh/m²/an,196 kWh/an,,19541,,,,,,,,,Information non communiquée,Information non communiquée,,600 m²,,,,,20141108-000163279600000021-1,,6,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,
