ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Bien_actuellement_loué,Nombre_de_chambres_à_coucher,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_habitable,Meublé,Caves,Nombre_de_salles_de_bain,Nombre_de_douches,Nombre_de_toilettes,Surface_de_lades_salles_de_bain,Type_de_chauffage,Type_de_vitrage,Parlophone,Ascenseur,Accessible_aux_moins_valides,Orientation_de_la_façade_du_bien,Nombre_de_façades,Largeur_de_la_façade,Nombre_détages_de_limmeuble,Nombre_de_places_de_parking_extérieur,Surface_totale_du_terrain,Profondeur_du_terrain,Raccordé_à_leau_courante,Conso_spécifique_dénergie_primaire,Conso_annuelle_totale_dénergie_primaire,Date_de_validité_PEB,Type_de_zone_inondable,Zone_inondable_délimitée,Année_de_construction,Disponibilité_du_bien,Surface_chambre_à_coucher_3,Surface_chambre_à_coucher_4,Surface_chambre_à_coucher_5,Surface_du_séjour,Surface_des_caves,Dressing,Surface_du_dressing,Garage,Nombre_de_Garages,Surface_du_garage,Surface_de_la_cuisine,Jardin,Surface_du_jardin,Terrasse_aménagée,Largeur_du_terrain_à_rue,Raccordé_aux_égouts,Piscine_extérieure,Emission_de_CO2,Attestation__Installation_électrique,Nombre_de_place_de_parking_intérieur,Équipement_de_la_cuisine,Type_de_cuisine,Panneaux_solaires,Pompe_à_chaleur,Étage_de_lappartement,Surface_de_la_terrasse,Grenier,Surface_du_grenier,Salle_à_manger,Surface_salle_à_manger,Chauffage_au_sol,Citerne_à_eau_de_pluie,Affectation_urbanistique_la_plus_récente,Orientation_de_la_terrasse,Attestation__Installation_électrique__Validité,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,Le_bien_fait_lobjet_dun_droit_de_préemption,Orientation_du_jardin,Véranda,Raccordé_au_gaz_de_ville,Buanderie,Local_vélo,Feu_ouvert,Référence_PEB,Surface_constructible,Surface_du_bureau,Station_de_charge_électrique,Maison_basse_énergie,Air_conditionné,Panneaux_solaires_thermiques,Compteur_deau_individuel,Domotique,Alarme_antieffraction,Porte_daccès_sécurisée,HammamSaunaJacuzzi,Attestation__Citernes_à_mazout,Attestation__Asbuilt,Balcon,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Compteur_Bihoraire,Possibilités_pour_profession_libérale,Porte_de_garage_motorisée,Adoucisseur_deau,Compteur_électrique_individuel,Compteur_de_gaz_individuel,Adaptations_pour_les_seniors,Appartement_de_service,Espace_ouvert_sensible_à_leau__WORG
https://immovlan.be/fr/detail/fermette/a-vendre/4987/stoumont/vbc71961,VBC71961,Fermette à vendre,599000,Roanne 46,4987 Stoumont,Normal,,7,,,343 m²,Non,Oui,4,,,,Mazout,Double vitrage,,Non,Non,,4,,,,3325 m²,,,368 kWh/m²/an,4677 kWh/an,19/12/2034,Pas de risque d’inondation,Information non communiquée,,A l’acte,,,,,,,,,,,,Oui,,Oui,,Non,Oui,121,"non, pas d'attestation",,Equipée,Américaine,,,,,,,,,,,,,,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/fermette/a-vendre/4987/stoumont/vwd10583,VWD10583,Fermette à vendre,220000,Froidville 17,4987 Stoumont,À rénover,Non,2,,,152 m²,,Oui,,,,,Electrique,,,,,,4,,,,,,,942 kWh/m²/an,,01/08/2034,Information non communiquée,Information non communiquée,,A l’acte,,,,,,,,,,,,Oui,,,,,,,"oui, attestation non conforme",,Non équipée,,,,,,,,,,,,,,,,,,,,,,,,20240801021740,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4987/stoumont/vbb43951,VBB43951,Maison à vendre,365000,Les forges 69,4987 Stoumont,À rénover,,3,,,290 m²,Non,,2,,,,Electrique,,,,,,4,,2,,1305 m²,,Oui,309 kWh/m²/an,98615 kWh/an,07/06/2034,Information non communiquée,Information non communiquée,,A l’acte,,,,45 m²,,,,Oui,1,,,Oui,,Oui,,Non,Non,,"oui, attestation non conforme",,,Indépendante,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5020/champion/vbc90905,VBC90905,Maison à vendre,349000,Chemin de Moustier 1,5020 Champion,Normal,,5,17 m²,16 m²,324 m²,,Oui,2,2,2,,Gaz,Double vitrage,,,,,3,,,,383 m²,,Oui,242 kWh/m²/an,78442 kWh/an,,Information non communiquée,Information non communiquée,,,30 m²,16 m²,20 m²,31 m²,,,,,,,8 m²,,,Oui,,Oui,,,,,Equipée,Américaine,,,,,Oui,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5020/champion/vbc01430,VBC01430,Maison à vendre,160000,Ruelle Fay 38,5020 Champion,À rénover,,3,,,105 m²,Non,,,1,1,,Mazout,,,Non,,Nord,2,11 m,1,2,191 m²,19 m,Oui,431 kWh/m²/an,61744 kWh/an,08/08/2029,Pas de risque d’inondation,Information non communiquée,1900,Immédiatement,,,,15 m²,,,,,,,,Non,,Oui,,,,108000,"non, pas d'attestation",,Super équipée,,,,,65 m²,,,,,,,,,,,,,,,,,,,20190808009617,105 m²,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5020/malonne/vbc90878,VBC90878,Maison à vendre,335000,,5020 Malonne,À rénover,Non,3,11 m²,12 m²,172 m²,Non,Oui,1,2,2,,,Double vitrage,,Non,Non,,4,,1,3,1475 m²,,Oui,583 kWh/m²/an,150592 kWh/an,07/09/2034,Pas de risque d’inondation,Information non communiquée,1970,A l’acte,14 m²,,,34 m²,,,,Oui,1,,19 m²,Oui,1000 m²,Oui,,Non,Non,144,"oui, attestation non conforme",2,Equipée,Américaine,,,,20 m²,Oui,,Oui,,,,,Ouest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/5020/malonne/vbc59008,VBC59008,Appartement à vendre,145000,Chemin des Trois Fortins 14,5020 Malonne,Normal,Oui,1,11 m²,,60 m²,Non,,1,1,1,6 m²,,Double vitrage,Oui,Non,Non,,3,,2,,,,Oui,207 kWh/m²/an,12338 kWh/an,,Information non communiquée,Information non communiquée,2008,,,,,32 m²,,,,,,,,,,,,Oui,Non,59,"oui, attestation conforme",,Semi-équipée,Kitchenette,,,2,,,,,,,,,,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5020/vedrin/vbc86893,VBC86893,Maison à vendre,295000,Rue Joseph Wanet 97,5020 Vedrin,À rénover,Non,5,13 m²,12 m²,210 m²,Non,Oui,2,1,1,,Mazout,Double vitrage,,Non,Oui,Sud-est,3,,3,6,5600 m²,,Oui,348 kWh/m²/an,109773 kWh/an,04/03/2035,Pas de risque d’inondation,Information non communiquée,1940,A l’acte,15 m²,16 m²,13 m²,19 m²,,,,Oui,2,36 m²,18 m²,Oui,4000 m²,Oui,,Oui,Non,86,"oui, attestation non conforme",,,Indépendante,,,,,Oui,,Oui,17 m²,,,,,03/03/2025,Oui,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5020/malonne/vbc84411,VBC84411,Maison à vendre,599000,,5020 Malonne,Normal,,4,16 m²,14 m²,250 m²,,,1,,2,,Mazout,,,Non,,,4,,1,4,7869 m²,,,228 kWh/m²/an,86022 kWh/an,23/05/2034,Information non communiquée,Information non communiquée,1995,A l’acte,25 m²,35 m²,,45 m²,,,,Oui,2,,20 m²,Oui,,Oui,,,,57,,2,Equipée,Américaine,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5020/malonne/vbc84283,VBC84283,Maison à vendre,404913,,5020 Malonne,Nouveau,,3,,,158 m²,,,1,,2,,,,,,,,4,11 m,,,803 m²,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,Oui,1,,,Oui,,,11 m,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5020/malonne/vbc84282,VBC84282,Maison à vendre,401882,,5020 Malonne,Nouveau,,3,,,147 m²,,,1,,2,,,,,,,,4,11 m,,,803 m²,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,Oui,1,,,Oui,,,11 m,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5020/suarlee/vbc82542,VBC82542,Maison à vendre,349000,Rue des Lamiers 7,5020 Suarlée,À rénover,,4,14 m²,22 m²,160 m²,Non,Oui,2,,2,,,Double vitrage,,Non,Non,,4,,2,,777 m²,,Oui,227 kWh/m²/an,43106 kWh/an,17/05/2025,Pas de risque d’inondation,Information non communiquée,1984,A l’acte,14 m²,17 m²,,47 m²,,,,Oui,2,,17 m²,Oui,,Oui,,Oui,Non,,"non, pas d'attestation",,Equipée,Américaine,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5020/malonne/vbc82196,VBC82196,Maison à vendre,280000,Rue de Curnolô 86,5020 Malonne,À rénover,Non,5,17 m²,12 m²,241 m²,,Oui,1,,2,,Mazout,Double vitrage,,,,,4,,3,3,3496 m²,,,411 kWh/m²/an,,,Information non communiquée,Information non communiquée,,A l’acte,12 m²,17 m²,12 m²,30 m²,37 m²,Non,,Oui,,,11 m²,Oui,3400 m²,,,Oui,,,,1,,,,,,,Oui,,Non,,,,,,,,,,,Non,,Non,Non,,20250408019837,,25 m²,,,,,,,,,,,,,,,Oui,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/5020/flawinne/vbc78564,VBC78564,Duplex à vendre,280000,Rue Henri Linchet 16 11,5020 Flawinne,Excellent,Non,3,10 m²,16 m²,79 m²,Non,,1,,1,4 m²,Gaz,Double vitrage,,Non,Non,Est,3,10 m,1,2,,,Oui,92 kWh/m²/an,8904 kWh/an,30/03/2035,Information non communiquée,Information non communiquée,2019,Immédiatement,13 m²,,,18 m²,,,,,,,10 m²,Oui,89 m²,Oui,10 m,Oui,Non,1690,"oui, attestation conforme",,,,,,1,,Oui,3 m²,,,,,,Ouest,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5020/flawinne/vbc78563,VBC78563,Maison à vendre,410000,Rue Henri Linchet 16B,5020 Flawinne,,Oui,5,21 m²,16 m²,139 m²,Non,,1,,2,8 m²,Gaz,Double vitrage,,,,Est,3,7 m,,4,425 m²,,Oui,87 kWh/m²/an,14661 kWh/an,30/03/2035,Information non communiquée,Information non communiquée,2019,,12 m²,12 m²,10 m²,17 m²,,,,,,,11 m²,Oui,265 m²,Oui,7 m,Oui,,2754,"oui, attestation conforme",,,,,,,21 m²,,,Oui,17 m²,,,,Ouest,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5020/vedrin/vbc75851,VBC75851,Maison à vendre,355000,Rue Gustave Guidet 32,5020 Vedrin,,,4,,,,,,,1,,,Mazout,,,,,,3,,,,505 m²,,,567 kWh/m²/an,134134 kWh/an,,Information non communiquée,Information non communiquée,,A l’acte,,,,,,,,Oui,,,,Oui,,,,,,,,,Equipée,,,,,,Oui,,,,,,,,,,,,,,,,,,2024021003138,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5020/vedrin/vbc68947,VBC68947,Maison à vendre,399000,,5020 Vedrin,Nouveau,,4,13 m²,10 m²,175 m²,Non,,2,,2,,Electrique,Double vitrage,,Non,Non,,4,,3,,715 m²,,Oui,62 kWh/m²/an,,,Pas de risque d’inondation,Information non communiquée,2025,A l’acte,9 m²,13 m²,,25 m²,,,,,,,7 m²,Oui,715 m²,,,Oui,Non,15,"oui, attestation conforme",,,Indépendante,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/5020/vedrin/vwd13144,VWD13144,Villa à vendre,675000,Clos du Pré Madame 5,5020 Vedrin,Excellent,,3,16 m²,14 m²,185 m²,,,2,,,,Mazout,Double vitrage,,,,,4,,,4,4578 m²,,Oui,160 kWh/m²/an,,02/05/2032,Information non communiquée,Information non communiquée,2007,,14 m²,,,38 m²,,,,Oui,,15 m²,,Oui,3600 m²,Oui,,Oui,Oui,,"oui, attestation non conforme",1,Equipée,,,Oui,,,,,,,Oui,Oui,,,02/07/2033,,,,Nord-ouest,,,Oui,,,,,15 m²,,,,,,,,,Oui,pas d'application,,,,Oui,,Oui,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5020/flawinne/vbc66325,VBC66325,Maison à vendre,340000,Rue Camille Charlier 34 A,5020 Flawinne,Nouveau,,4,30 m²,14 m²,180 m²,Non,,2,2,2,,Air pulsé,Double vitrage,,Non,Non,Sud-est,3,,2,1,225 m²,,,33 kWh/m²/an,6277 kWh/an,,Information non communiquée,Information non communiquée,2024,A l’acte,14 m²,7 m²,,,,,,,,,,Oui,,Oui,,,Non,8,"oui, attestation conforme",,Equipée,Américaine,Oui,Oui,,,Oui,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5020/flawinne/vbc60323,VBC60323,Maison à vendre,340000,,5020 Flawinne,Normal,Oui,4,11 m²,20 m²,180 m²,Non,Oui,2,2,2,,Gaz,Double vitrage,,Non,Non,,3,,2,,255 m²,,,254 kWh/m²/an,29725 kWh/an,28/01/2035,Pas de risque d’inondation,Information non communiquée,,A l’acte,15 m²,19 m²,,,,,,,,,,Oui,200 m²,Oui,,Oui,Non,47,"oui, attestation conforme",,Equipée,Américaine,,,,,,,,,,,,Ouest,,,,,,,Oui,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5020/malonne/vbc59732,VBC59732,Maison à vendre,330000,,5020 Malonne,Normal,Non,3,,,102 m²,Non,Non,1,,1,,Mazout,,,Non,,Sud-ouest,4,,,1,,,Oui,414 kWh/m²/an,42235 kWh/an,14/03/2035,Information non communiquée,Information non communiquée,1975,,,,,15 m²,,Non,,Oui,1,,,Oui,,Oui,,,,10439,pas d'application,,Semi-équipée,,,,,15 m²,Non,,Non,,,,,,,,,,,Non,,Non,Non,,250314001871,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5020/vedrin/vbc55843,VBC55843,Maison à vendre,315000,,5020 Vedrin,Excellent,Non,3,11 m²,10 m²,85 m²,,Oui,1,,,,,Double vitrage,,,,Nord,3,,,,355 m²,,Oui,199 kWh/m²/an,,30/03/2035,Information non communiquée,Information non communiquée,1971,A l’acte,13 m²,,,22 m²,,Oui,7 m²,Oui,1,,15 m²,Oui,270 m²,Oui,,Oui,,,"oui, attestation conforme",,Super équipée,,Oui,,,30 m²,,,,,,Oui,,Sud,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5020/temploux/vbc55466,VBC55466,Maison à vendre,330000,,5020 Temploux,,,3,,,170 m²,Non,,1,1,2,,Mazout,,,Non,,Nord,3,,,3,3237 m²,,Oui,339 kWh/m²/an,57668 kWh/an,16/02/2035,Information non communiquée,Information non communiquée,,,,,,17 m²,,,,Oui,1,,,Oui,,Non,,,,14307,"oui, attestation conforme",,Semi-équipée,,,,,,,,,,,,,,,,,,,,,,,,20250216003266,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5020/vedrin/vbc42304,VBC42304,Maison à vendre,470000,Rue Fernand Stimart 17,5020 Vedrin,Nouveau,,4,19 m²,10 m²,183 m²,Non,,2,1,,,Air pulsé,,,Non,Oui,,4,,3,2,1007 m²,,,75 kWh/m²/an,,,Information non communiquée,Information non communiquée,2026,,9 m²,,,38 m²,,,,,,,,Oui,937 m²,Oui,,,Non,18,"oui, attestation conforme",,,Indépendante,,Oui,,25 m²,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5020/vedrin/vbc37725,VBC37725,Maison à vendre,565000,,5020 Vedrin,Excellent,,4,17 m²,11 m²,230 m²,,Oui,2,1,3,,Gaz,Double vitrage,,,,,4,,,2,2198 m²,,,203 kWh/m²/an,47696 kWh/an,16/02/2035,Information non communiquée,Information non communiquée,1997,,11 m²,,,17 m²,,,,Oui,1,,16 m²,Oui,,Oui,,,,,,,Super équipée,,,,,,,,Oui,26 m²,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5020/vedrin/vbc27649,VBC27649,Maison à vendre,395000,,5020 Vedrin,Excellent,,3,20 m²,16 m²,145 m²,,,2,,,,Air pulsé,Double vitrage,,,,,2,,1,,139 m²,,Oui,88 kWh/m²/an,,14/10/2029,Information non communiquée,Information non communiquée,2019,A l’acte,11 m²,,,44 m²,,Oui,3 m²,,,,8 m²,Oui,10 m²,Oui,,Oui,,,,,Super équipée,,,Oui,,20 m²,,,,,,,,Sud,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5020/malonne/vbc24215,VBC24215,Maison à vendre,249000,Rue du Landoir 19,5020 Malonne,À rénover,Oui,4,14 m²,16 m²,135 m²,Non,Oui,1,1,2,,Mazout,Double vitrage,,Non,Non,,2,,2,,780 m²,,,324 kWh/m²/an,,,Pas de risque d’inondation,Information non communiquée,,,10 m²,16 m²,,29 m²,,,,Oui,1,62 m²,18 m²,,,Oui,,Oui,Non,81,"oui, attestation conforme",1,Equipée,Américaine,,,,60 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5020/vedrin/vbc21432,VBC21432,Maison à vendre,399000,Rue Fernand Stimart 17,5020 Vedrin,Nouveau,,4,19 m²,10 m²,175 m²,Non,,2,1,,,Air pulsé,,,Non,Oui,,3,,3,2,715 m²,,,75 kWh/m²/an,,,Information non communiquée,Information non communiquée,2026,,9 m²,,,38 m²,,,,,,,,Oui,647 m²,Oui,,,Non,18,"oui, attestation conforme",,,Indépendante,,Oui,,25 m²,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5020/vedrin/vbc21430,VBC21430,Maison à vendre,415000,Rue Fernand Stimart 17,5020 Vedrin,Nouveau,,4,19 m²,10 m²,175 m²,Non,,2,1,,,Air pulsé,,,Non,Oui,,3,,3,2,672 m²,,,75 kWh/m²/an,,,Information non communiquée,Information non communiquée,2026,,9 m²,,,38 m²,,,,,,,,Oui,600 m²,Oui,,,Non,18,,,,Indépendante,,Oui,,25 m²,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5020/vedrin/vbc05540,VBC05540,Maison à vendre,329000,Rue de la Keuture 9,5020 Vedrin,Normal,Non,4,19 m²,14 m²,202 m²,Non,Oui,1,1,2,,Mazout,Double vitrage,,Non,Non,Nord-est,4,,2,4,547 m²,,Oui,230 kWh/m²/an,56453 kWh/an,19/11/2034,Pas de risque d’inondation,Information non communiquée,1918,A l’acte,17 m²,,,40 m²,,,,Oui,1,,29 m²,Oui,250 m²,Oui,,,Non,57,"oui, attestation conforme",,Equipée,Américaine,,,,80 m²,Oui,,,,,Oui,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5020/vedrin/vbb04089,VBB04089,Maison à vendre,499999,Su l'Tîdge 169,5020 Vedrin,À rénover,,12,,,400 m²,Non,,3,,3,,Gaz,,,Non,,Ouest,4,20 m,2,6,3607 m²,130 m,Oui,594 kWh/m²/an,267949 kWh/an,02/04/2034,Pas de risque d’inondation,Information non communiquée,1942,A l’acte,,,,19 m²,,,,Oui,1,,,Oui,2313 m²,Oui,,,,150000,"non, pas d'attestation",,Semi-équipée,,,,,20 m²,Oui,,,,,,,,,,,,,,Oui,,,,20240402006050,270 m²,25 m²,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5024/marche-les-dames/vbc49330,VBC49330,Maison à vendre,175000,Notre Dame du Vivier 66,5024 Marche-les-Dames,À rénover,,3,21 m²,21 m²,182 m²,Non,,1,1,1,,Mazout,Double vitrage,,Non,Non,Sud-ouest,4,17 m,2,,1140 m²,,Oui,522 kWh/m²/an,115691 kWh/an,01/04/2034,Pas de risque d’inondation,Information non communiquée,1921,A l’acte,18 m²,,,,,,,Oui,1,,10 m²,Oui,959 m²,Oui,17 m,Oui,Non,,"oui, attestation non conforme",,,Indépendante,,,,,Oui,31 m²,Oui,18 m²,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5024/gelbressee/vbc78492,VBC78492,Maison à vendre,145000,Rue aux Vallées 18,5024 Gelbressée,À rénover,Non,3,16 m²,9 m²,105 m²,Non,,1,1,1,,Mazout,,,Non,Non,,2,,2,,615 m²,,,559 kWh/m²/an,65805 kWh/an,13/11/2034,Information non communiquée,Information non communiquée,1874,A l’acte,17 m²,,,20 m²,,,,,,,7 m²,Oui,615 m²,Oui,,,Non,117,"oui, attestation non conforme",,Semi-équipée,Kitchenette,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5030/ernage/vbc64553,VBC64553,Maison à vendre,350000,Rue Jean 7,5030 Ernage,Normal,Non,3,16 m²,14 m²,240 m²,Non,Oui,1,1,2,,Mazout,Double vitrage,,Non,Non,,4,,,2,483 m²,,Oui,452 kWh/m²/an,68221 kWh/an,27/11/2034,Information non communiquée,Information non communiquée,1977,A l’acte,9 m²,,,34 m²,,,,Oui,1,,15 m²,Oui,140 m²,Oui,,Oui,Non,112,"non, pas d'attestation",,Equipée,Américaine,,,,60 m²,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5030/ernage/vbc77473,VBC77473,Maison à vendre,235000,Rue Omer Pierard 137,5030 Ernage,À rénover,Non,3,,,135 m²,Non,Non,1,,2,,Mazout,,,Non,,Sud,4,10 m,,3,860 m²,92 m,Oui,376 kWh/m²/an,,03/04/2035,Information non communiquée,Information non communiquée,1850,A l’acte,,,,29 m²,,Non,,Oui,1,,,Oui,575 m²,,,,,93,"oui, attestation non conforme",,Super équipée,,,,,,Oui,,Non,,,,,,,,,,,Non,,Non,Non,,20250403028541,112 m²,8 m²,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5030/ernage/vbb70125,VBB70125,Maison à vendre,495000,,5030 Ernage,Normal,,4,,,195 m²,Non,,2,,2,,Mazout,,,Non,,,2,,,2,408 m²,,,103 kWh/m²/an,24372 kWh/an,,Information non communiquée,Information non communiquée,2011,Immédiatement,,,,36 m²,,,,,,,,Oui,,Oui,,,,,"oui, attestation conforme",,,,,,,,Oui,,,,,,,,,,,,,,,,,,20230613016164,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5030/ernage/vbb59330,VBB59330,Maison à vendre,349000,,5030 Ernage,Normal,,3,,,149 m²,Non,,1,1,2,,Gaz,,,Non,,Est,3,,2,3,444 m²,,Oui,,15043 kWh/an,15/06/2027,Pas de risque d’inondation,Information non communiquée,1900,A convenir,,,,26 m²,,,,,,,,Oui,,Oui,,,,100,"oui, attestation conforme",,Super équipée,,,,,,,,,,,,,,,Oui,,,,,Oui,,,,20170615507469,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5030/ernage/vbb91151,VBB91151,Maison à vendre,425000,Rue Louis Denamur 7,5030 Ernage,Normal,Non,4,,,144 m²,Non,Non,1,1,3,,Mazout,,,Non,,,3,,,2,294 m²,,,116 kWh/m²/an,,13/06/2033,Information non communiquée,Information non communiquée,2011,Immédiatement,,,,34 m²,,Non,,,,,,Oui,,Oui,,,,,pas d'application,,,,,,,,Oui,,Non,,,,,,,,,,,Non,,Non,Non,,‭20230613015926‬,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5030/ernage/vba79424,VBA79424,Maison à vendre,495000,,5030 Ernage,Normal,Non,5,,,173 m²,Non,Non,2,,3,,Mazout,,,Non,,Nord-ouest,2,,,2,280 m²,,,107 kWh/m²/an,24293 kWh/an,,Information non communiquée,Information non communiquée,2011,Immédiatement,,,,35 m²,,Non,,,,,,Oui,,Oui,,,,,"oui, attestation conforme",,,,,,,,Oui,,Non,,,,,,,,,,,Non,,Non,Non,,20230613016070,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5030/ernage/vba68230,VBA68230,Maison à vendre,495000,Rue Louis Denamur 9A,5030 Ernage,Normal,,4,,,193 m²,Non,,1,1,3,,Mazout,,,Non,,Nord-ouest,3,,,2,321 m²,,,132 kWh/m²/an,27544 kWh/an,13/06/2033,Information non communiquée,Information non communiquée,2011,Immédiatement,,,,32 m²,,,,,,,,Oui,,Oui,,,,,"oui, attestation conforme",,,,,,,,Oui,,,,,,,,,,,,,,,,,,‭20230613016241‬,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/bungalow/a-vendre/5030/lonzee/vbc88347,VBC88347,Bungalow à vendre,230000,Rue de la Gare 8,5030 Lonzée,À rénover,Non,3,,,102 m²,Non,Non,1,,1,,Electrique,,,Non,,,,,,2,1146 m²,,,870 kWh/m²/an,,10/06/2035,Information non communiquée,Information non communiquée,1970,A l’acte,,,,33 m²,,Non,,Oui,,,,Oui,900 m²,Oui,,,,224,"oui, attestation non conforme",,,,,,,36 m²,Non,,Non,,,,,,,,,,,Non,,Non,Non,,20250610001876,115 m²,8 m²,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/5030/gembloux/vbc91615,VBC91615,Appartement à vendre,315000,,5030 Gembloux,,,2,,,93 m²,,,,,,,,,,,,,,,,,,,,96 kWh/m²/an,8819 kWh/an,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,Oui,,Oui,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/5030/gembloux/vbc91609,VBC91609,Appartement à vendre,419000,,5030 Gembloux,,,3,,,133 m²,,,,,,,,,,,,,,,,,,,,91 kWh/m²/an,12042 kWh/an,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,Oui,,Oui,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
