ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Année_de_construction,Nombre_de_chambres_à_coucher,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_chambre_à_coucher_4,Surface_habitable,Surface_du_séjour,Caves,Surface_des_caves,Grenier,Garage,Nombre_de_Garages,Nombre_de_place_de_parking_intérieur,Surface_du_garage,Surface_de_la_cuisine,Nombre_de_salles_de_bain,Surface_de_lades_salles_de_bain,Type_de_chauffage,Type_de_vitrage,Air_conditionné,Parlophone,Alarme_antieffraction,Accessible_aux_moins_valides,Nombre_de_façades,Nombre_de_places_de_parking_extérieur,Jardin,Terrasse_aménagée,Orientation_de_la_terrasse,Surface_totale_du_terrain,Raccordé_aux_égouts,Raccordé_au_gaz_de_ville,Raccordé_à_leau_courante,Citerne_à_eau_de_pluie,Conso_spécifique_dénergie_primaire,Attestation__Installation_électrique,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Type_de_zone_inondable,Zone_inondable_délimitée,Bien_actuellement_loué,Disponibilité_du_bien,Meublé,Surface_du_grenier,Buanderie,Type_de_cuisine,Nombre_de_toilettes,Ascenseur,Orientation_de_la_façade_du_bien,Largeur_de_la_façade,Nombre_détages_de_limmeuble,Surface_du_jardin,Largeur_du_terrain_à_rue,Piscine_extérieure,Date_de_validité_PEB,Emission_de_CO2,Attestation__Citernes_à_mazout,Espace_ouvert_sensible_à_leau__WORG,Pompe_à_chaleur,Étage_de_lappartement,Orientation_du_jardin,Permis_de_bâtir_obtenu,Affectation_urbanistique_la_plus_récente,Véranda,Salle_à_manger,Dressing,Local_vélo,Panneaux_solaires,Référence_PEB,Le_bien_fait_lobjet_dun_droit_de_préemption,Équipement_de_la_cuisine,Permis_durbanisation_accordé,Nombre_de_douches,Balcon,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Possibilités_pour_profession_libérale,Chauffage_au_sol,Niveau_E,Surface_salle_à_manger,Surface_de_la_terrasse,Surface_constructible,Attestation__Asbuilt,Station_de_charge_électrique,Maison_basse_énergie,Compteur_Bihoraire,Porte_daccès_sécurisée,Profondeur_du_terrain,Surface_chambre_à_coucher_5,Surface_de_la_véranda,Porte_de_garage_motorisée,Adoucisseur_deau,HammamSaunaJacuzzi,Feu_ouvert,Attestation__Citernes_à_mazout__Validité,Clef_électronique,Panneaux_solaires_thermiques,Domotique,Surface_totale,Surface_du_bureau,Conso_annuelle_totale_dénergie_primaire,Surface_du_dressing,Attestation__Installation_électrique__Validité,Appartement_de_service,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Compteur_électrique_individuel,Compteur_deau_individuel,Compteur_de_gaz_individuel
https://immovlan.be/fr/detail/maison/a-vendre/1950/kraainem/rbt67363,RBT67363,Maison à vendre,1595000,Blauwe Bosbessenlaan 2C,1950 Kraainem,,1985,6,,,,,400 m²,70 m²,Non,,Non,Oui,2,,,,3,,,,,,,,4,,Oui,Oui,,1186 m²,,,,,230 kWh/m²/an,"oui, attestation conforme",,,,,Pas de risque d’inondation,Information non communiquée,Non,,Non,,Non,,3,Non,,,,1186 m²,,,,,,,,,,,,Non,Non,Non,Non,,,Non,,,,,,,,,,60 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1950/kraainem/vbc87497,VBC87497,Maison à vendre,850000,Avenue des Muguets 1,1950 Kraainem,À rénover,1988,3,19 m²,20 m²,17 m²,,235 m²,35 m²,Oui,,Oui,Oui,1,,,8 m²,3,,Gaz,Double vitrage,,,Oui,Non,3,2,Oui,Oui,Sud,430 m²,,,,,234 kWh/m²/an,"non, pas d'attestation",,,,,Pas de risque d’inondation,Information non communiquée,Non,,Non,,,,3,Oui,,12 m,3,240 m²,12 m,Oui,08/06/2032,47,,,,,,,,,Oui,,,,,,Super équipée,,2,,,,,,35 m²,19 m²,,,,,,,,,,,,,,,,,,,60 m²,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1950/kraainem/vbc87498,VBC87498,Maison à vendre,850000,Avenue des Muguets 1,1950 Kraainem,À rénover,1988,3,19 m²,20 m²,17 m²,,235 m²,35 m²,Oui,,Oui,Oui,1,,,8 m²,3,,Gaz,Double vitrage,,,Oui,Non,3,2,Oui,Oui,Sud,430 m²,,,,,234 kWh/m²/an,"non, pas d'attestation",,,,,Pas de risque d’inondation,Information non communiquée,Non,,Non,,,,3,Oui,,12 m,3,240 m²,12 m,Oui,08/06/2032,47,,,,,,,,,Oui,,,,,,Super équipée,,2,,,,,,35 m²,19 m²,,,,,,,,,,,,,,,,,,,60 m²,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1950/kraainem/vbc87351,VBC87351,Maison à vendre,561800,,1950 Kraainem,À rénover,1957,5,13 m²,14 m²,14 m²,12 m²,165 m²,38 m²,Oui,,Oui,Oui,1,,,12 m²,2,,Gaz,Double vitrage,,,,Non,3,,Oui,Oui,Sud-est,723 m²,Oui,Oui,,,518 kWh/m²/an,"non, pas d'attestation",,,,,Risque moyen,Information non communiquée,,,Non,,,Américaine,2,Non,,,2,600 m²,,Non,21/03/2035,5512,,,,,,,,,Oui,,,,,,Equipée,,2,,,,,,,30 m²,,,,,,,,28 m²,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1950/kraainem/vbc87195,VBC87195,Maison à vendre,695000,Rue de la limite 85,1950 Kraainem,Normal,1990,4,16 m²,12 m²,10 m²,9 m²,168 m²,30 m²,Oui,,Oui,Oui,1,,,,2,,Gaz,Double vitrage,,,,,2,,Oui,Oui,,235 m²,,Oui,Oui,,112 kWh/m²/an,,,,,,Pas de risque d’inondation,Information non communiquée,,A l’acte,Non,,,,2,Non,,,,120 m²,,,,,,,,,,,,,,,,Oui,,,Super équipée,,1,,,,,,,30 m²,,,,,,,,,,,,,,,,,,,,18715 kWh/an,,,,,,,,
https://immovlan.be/fr/detail/penthouse/a-vendre/1950/kraainem/rbt64504,RBT64504,Penthouse à vendre,495000,avenue d'Oppem 32 8,1950 Kraainem,Excellent,1976,3,14 m²,12 m²,12 m²,,115 m²,35 m²,,,,,,,,12 m²,1,5 m²,Gaz,Double vitrage,,,,,,,,Oui,Sud,,,,,,244 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,,A l’acte,Non,,,,1,Oui,,,3,,,Non,,,,,,3,,Oui,,,,,,,,Non,,Oui,,,,,,,,17 m²,,,,,,Oui,,,,,,,Oui,,,,,,,244 kWh/an,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1950/kraainem/vbc80293,VBC80293,Maison à vendre,349000,Rue Jef Thumas 11,1950 Kraainem,Remis à neuf,1850,1,12 m²,,,,109 m²,24 m²,,,,,,,,11 m²,1,,Gaz,Double vitrage,,,,,2,,Oui,Oui,,110 m²,Oui,Oui,Oui,,394 kWh/m²/an,"oui, attestation non conforme",,,,,Information non communiquée,Information non communiquée,,,,,,Américaine,1,,,,,,,,,,,,,,,,,,Oui,,,,,,Equipée,,1,,,,,,12 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/1950/kraainem/vbc85792,VBC85792,Duplex à vendre,790000,Avenue Reine Astrid 337,1950 Kraainem,Nouveau,2022,3,18 m²,12 m²,14 m²,,173 m²,32 m²,Oui,,,Oui,,2,,9 m²,2,,,Double vitrage,,Oui,,Non,2,,Oui,Oui,Sud-ouest,,,,,,51 kWh/m²/an,"oui, attestation conforme",,,,,Pas de risque d’inondation,Information non communiquée,,A l’acte,Non,,,,3,Oui,,,3,,,Non,,20,,,,2,,,,,Oui,,,,,,Super équipée,,1,,,,,,21 m²,8 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1950/kraainem/vbc86468,VBC86468,Maison à vendre,855000,,1950 Kraainem,Excellent,1959,3,28 m²,15 m²,15 m²,,225 m²,34 m²,Oui,,Oui,Oui,1,,,15 m²,2,,,Double vitrage,,Oui,Oui,Oui,3,,Oui,Oui,Sud,282 m²,Oui,Oui,Oui,,262 kWh/m²/an,"oui, attestation conforme",,,,,Pas de risque d’inondation,Information non communiquée,Non,A l’acte,Non,,,,2,Non,Nord,6 m,3,190 m²,6 m,Non,07/03/2035,44,,,,,,Oui,,,Oui,,,,,Non,Super équipée,Oui,,,,,,,15 m²,20 m²,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1950/kraainem/vbc86440,VBC86440,Maison à vendre,1850000,,1950 Kraainem,Normal,1956,7,21 m²,12 m²,15 m²,15 m²,513 m²,32 m²,Oui,,Oui,Oui,2,2,,16 m²,4,,Gaz,Double vitrage,,,Oui,Non,4,1,Oui,Oui,,1735 m²,Oui,Oui,,,189 kWh/m²/an,"oui, attestation conforme",,,,,Information non communiquée,Information non communiquée,Non,A l’acte,Non,,,,,Oui,,,2,1400 m²,,Non,12/03/2034,37,,,,,,,,,Oui,,,,,,Super équipée,,3,,,,,,32 m²,,,,,,,,,10 m²,,,,,,,,,,,18 m²,189 kWh/an,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1950/kraainem/rbt63332,RBT63332,Maison à vendre,479000,Arthur Dezangrélaan 89,1950 Kraainem,,1951,3,12 m²,8 m²,8 m²,,120 m²,32 m²,Oui,20 m²,Oui,Oui,,,,8 m²,1,7 m²,Gaz,Double vitrage,,,,,3,,Oui,Oui,Sud,206 m²,,,,,274 kWh/m²/an,,,,,,Pas de risque d’inondation,Information non communiquée,,,,22 m²,,Américaine,1,,,,,,,,,,,,,,,Oui,,,,,,,,Oui,Equipée,Non,,,,,,,,22 m²,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1950/kraainem/vbc85284,VBC85284,Villa à vendre,995000,Avenue des Ecureuils 3,1950 Kraainem,À rénover,1966,5,,,,,385 m²,52 m²,Non,,Oui,Oui,2,,,,2,,Mazout,,,,,,4,1,Oui,Oui,,1078 m²,,,,,,"oui, attestation non conforme",,,,,Information non communiquée,Information non communiquée,Non,,Non,,Non,,3,Non,Sud-est,,2,700 m²,,Oui,,,,,,,,,,Non,Non,Non,Non,,,,,,,,,,,,,55 m²,,,,,,,,,,,,,,,,,,,9 m²,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1950/kraainem/vbc81211,VBC81211,Maison à vendre,685000,,1950 Kraainem,Normal,,4,13 m²,13 m²,15 m²,16 m²,175 m²,23 m²,Oui,,Oui,,,,,8 m²,3,,Gaz,Double vitrage,,,Oui,Non,3,,Oui,Oui,Est,179 m²,Oui,Oui,Oui,,427 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,,A l’acte,Non,,,Américaine,3,Non,Ouest,,,100 m²,,Non,05/03/2035,14540,,,,,Est,,,Oui,Oui,,,,,,Equipée,,,,,,,,17 m²,15 m²,,,,,,,,,,,,,,,,,,,,74966 kWh/an,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1950/kraainem/vbc80610,VBC80610,Maison à vendre,1375000,Avenue des Chasseurs 30,1950 Kraainem,Normal,1990,5,23 m²,19 m²,14 m²,23 m²,335 m²,46 m²,Oui,,Oui,Oui,2,,,31 m²,5,,,Double vitrage,,,,Non,4,,Oui,Oui,Sud-ouest,1100 m²,Oui,Oui,,,218 kWh/m²/an,"non, pas d'attestation",,,,,Pas de risque d’inondation,Information non communiquée,Non,,Non,,,,2,Non,,,2,900 m²,,Non,09/04/2035,,,,,,,,,,Oui,,,,,,Super équipée,,5,,,,,,22 m²,,,,,,,,,18 m²,,,,,,,,,,,22 m²,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/1950/kraainem/rbt40465,RBT40465,Immeuble mixte à vendre,265000,Oudstrijderslaan 1,1950 Kraainem,,1943,2,13 m²,12 m²,,,150 m²,21 m²,,,Oui,,,,,13 m²,1,,Mazout,,,,,,2,,,,,61 m²,Oui,Oui,Oui,,577 kWh/m²/an,"oui, attestation non conforme",,,,,Information non communiquée,Information non communiquée,Non,A l’acte,Non,,,Indépendante,2,,,,,,,,06/11/2034,,,,,,,Oui,,,,,,,,Oui,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1950/kraainem/rbt39550,RBT39550,Maison à vendre,487762,,1950 Kraainem,Nouveau,,3,,,,,162 m²,,Non,,Non,,,,,,,,,,,,,,2,,,,,120 m²,,,,,,"non, pas d'attestation",,,,,Pas de risque d’inondation,Information non communiquée,Non,,,,Non,,,,,6 m,,,6 m,Non,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",Non,Non,Non,Non,,,,,,,,,,,,,,54 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1950/kraainem/vbc79898,VBC79898,Maison à vendre,1150000,Avenue des Fougères 6,1950 Kraainem,Normal,1936,10,,,,,610 m²,,,,Oui,,,,,,1,,Gaz,Double vitrage,,Oui,,Oui,4,20,Oui,Oui,,3300 m²,,,,,420 kWh/m²/an,"oui, attestation conforme",,,,,Information non communiquée,Information non communiquée,,A l’acte,Non,,,,,Non,,,3,3300 m²,,Non,,,,,,,,,,,,,,,,,Super équipée,,,,,,,,,40 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1950/kraainem/rbt38134,RBT38134,Maison à vendre,1200000,Avenue des Muguets 23,1950 Kraainem,Normal,1995,6,21 m²,17 m²,14 m²,13 m²,325 m²,56 m²,,,Oui,Oui,1,,20 m²,17 m²,4,9 m²,Gaz,Double vitrage,,,Oui,,3,,Oui,Oui,,596 m²,,,,Oui,,,,,,,Information non communiquée,Information non communiquée,,,,7 m²,,,5,,,14 m,,350 m²,,Non,,,,,,,,,,,,Oui,,,,,,,,,,,,,,40 m²,,,,,,,,13 m²,,,Oui,,Oui,,,,,,,220 kWh/an,6 m²,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1950/kraainem/vbc76468,VBC76468,Maison à vendre,600000,Zonneboslaan 61,1950 Kraainem,,,3,,,,,196 m²,,Non,,Oui,Oui,1,1,,,1,,Gaz,,,,,,3,,Oui,Oui,,302 m²,,,,,327 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,Non,,,,Non,,,,,,,239 m²,,,,,,,,,,,,Non,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1950/kraainem/vwd12841,VWD12841,Maison à vendre,1175000,,1950 Kraainem,Excellent,1994,4,12 m²,13 m²,25 m²,45 m²,300 m²,60 m²,Oui,13 m²,,Oui,,1,,12 m²,3,,Non specifié,,,,,,4,,Oui,Oui,,,,Oui,,,223 kWh/m²/an,,,,,,Pas de risque d’inondation,Information non communiquée,,A l’acte,,,,,,,,,,300 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350 m²,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1950/kraainem/vbc74930,VBC74930,Villa à vendre,1250000,Avenue Lauriers Cerises 13,1950 Kraainem,Normal,1960,5,22 m²,18 m²,17 m²,19 m²,300 m²,45 m²,Oui,,Oui,Oui,1,,,24 m²,3,,Mazout,Double vitrage,,Oui,Oui,Non,4,2,Oui,Oui,Sud,769 m²,Oui,,Oui,,473 kWh/m²/an,"oui, attestation non conforme",,,,,Pas de risque d’inondation,Information non communiquée,Non,A l’acte,Non,,,,1,Non,Sud,16 m,1,600 m²,16 m,Non,18/04/2035,47877,,,,,,,,,Oui,,,,,,Super équipée,,1,,,,,,15 m²,20 m²,,,,,,,,18 m²,,,,,,,,,,,,185595 kWh/an,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1950/kraainem/vbc73964,VBC73964,Maison à vendre,635000,Avenue des Tarins 43,1950 Kraainem,Normal,1962,4,13 m²,11 m²,11 m²,20 m²,185 m²,30 m²,Oui,,Oui,Oui,1,1,,11 m²,,,,Double vitrage,,,Oui,Non,3,1,Oui,Oui,Sud-ouest,780 m²,Oui,,,,417 kWh/m²/an,"oui, attestation conforme",,,,,Pas de risque d’inondation,Information non communiquée,Non,A l’acte,Non,,,,2,Non,,850 m,2,,850 m,Non,19/02/2035,40,,,,,,Oui,,Oui,Oui,,,,,Non,Super équipée,Oui,1,,,,,,15 m²,30 m²,,,,,,,,8 m²,,,,,,,,,,,,75178 kWh/an,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1950/kraainem/vbc70745,VBC70745,Appartement à vendre,699000,Avenue Reine Astrid 479,1950 Kraainem,Normal,2000,3,22 m²,14 m²,14 m²,,162 m²,44 m²,Oui,,,Oui,1,,,13 m²,2,,Gaz,Double vitrage,,Oui,,Non,2,1,,Oui,Ouest,,,Oui,,,,"oui, attestation conforme",,,,,Risque moyen,Information non communiquée,Oui,,Non,,,Kitchenette,2,Oui,,,2,,,Non,09/04/2034,34,,,,2,,,,,Oui,,,,,,Semi-équipée,,1,,,,,,,32 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1950/kraainem/vbc61476,VBC61476,Villa à vendre,2950000,,1950 Kraainem,Excellent,1966,6,28 m²,22 m²,18 m²,18 m²,425 m²,50 m²,Oui,,Oui,Oui,2,2,,,4,,Gaz,Double vitrage,,,,Non,4,2,Oui,Oui,Sud,3155 m²,Oui,Oui,Oui,,272 kWh/m²/an,"non, pas d'attestation",,,,,Pas de risque d’inondation,Information non communiquée,,Immédiatement,Non,,,,5,Non,,19 m,3,2850 m²,,Oui,28/08/2034,26,,,,,,,,,Oui,,,,,,Super équipée,,4,,,,,,21 m²,50 m²,,,,,,,,16 m²,,,,,,02/11/2025,,,,,,132980 kWh/an,,,,,,,,
https://immovlan.be/fr/detail/rez-de-chaussee/a-vendre/1950/kraainem/rbs85990,RBS85990,Rez-de-chaussée à vendre,435000,Avenue d'Annecy 54 1,1950 Kraainem,Excellent,2021,2,12 m²,9 m²,,,90 m²,38 m²,Oui,9 m²,,,,,,,1,,Air pulsé,Double vitrage,,Oui,,,2,,Oui,Oui,Sud-ouest,,,,,,78 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,Non,A l’acte,Non,,,,1,Oui,,,2,60 m²,,Non,,,,,Oui,0,,Oui,,,,,,Oui,,Non,,,,,,,,,,35 m²,,,,,,,,,,,,,,,,,,,,2306 kWh/an,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1950/kraainem/vbc49280,VBC49280,Maison à vendre,2395000,Avenue des Myrtilles 2,1950 Kraainem,Excellent,1930,5,40 m²,28 m²,19 m²,18 m²,350 m²,100 m²,Oui,,,Oui,2,,,,3,,Gaz,,Oui,,Oui,Oui,4,5,Oui,Oui,Sud-est,3100 m²,Oui,Oui,Oui,Oui,71 kWh/m²/an,"oui, attestation conforme",,,,,Information non communiquée,Information non communiquée,,A l’acte,Non,,,,4,Non,,,1,2400 m²,,Non,,,,,,,Sud-est,,,,,,,Oui,,,Super équipée,,,,,,,,,100 m²,,,,,,,,11 m²,,,,,Oui,,,,,,,100 kWh/an,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1950/kraainem/vbc49273,VBC49273,Maison à vendre,,Avenue des Myrtilles 2,1950 Kraainem,Excellent,1930,5,38 m²,19 m²,18 m²,17 m²,350 m²,,Oui,,,Oui,2,2,,40 m²,3,,Gaz,Triple vitrage,Oui,,Oui,Non,4,5,Oui,Oui,Sud,3176 m²,,,,Oui,71 kWh/m²/an,"oui, attestation conforme",,,,,Pas de risque d’inondation,Information non communiquée,Non,A l’acte,Non,,,,4,Non,,,2,2400 m²,,Non,18/02/2035,6,,,,,,,,,Oui,,,Oui,,,Super équipée,,3,,,,,,,100 m²,,,,,,,,13 m²,,,,,,,,,,,20 m²,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1950/kraainem/vbc45955,VBC45955,Villa à vendre,2495000,,1950 Kraainem,Excellent,1968,5,28 m²,17 m²,16 m²,11 m²,490 m²,75 m²,Oui,,Oui,Oui,2,,,18 m²,4,,Gaz,Double vitrage,,,Oui,Non,4,4,Oui,Oui,Sud-ouest,3700 m²,Oui,Oui,Oui,,259 kWh/m²/an,"oui, attestation non conforme",,,,,Pas de risque d’inondation,Information non communiquée,,A l’acte,Non,,,,5,Non,Nord-est,,1,3000 m²,,Oui,07/05/2034,51,,,,,,,,,Oui,,,,,,Super équipée,,4,,,,,,25 m²,100 m²,,,,,,,,11 m²,,,,,,,,,,,,147015 kWh/an,,05/07/2024,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1950/kraainem/vbc32457,VBC32457,Maison à vendre,895000,Avenue des Anciens Combattants 65,1950 Kraainem,Normal,2000,5,17 m²,17 m²,14 m²,15 m²,200 m²,49 m²,Oui,,Oui,Oui,1,,,17 m²,3,,Gaz,Double vitrage,,,,Non,3,2,Oui,Oui,Nord,2484 m²,,,,,196 kWh/m²/an,"oui, attestation non conforme",,,,,Risque moyen,Information non communiquée,,A l’acte,Non,,,,3,Non,,,2,2120 m²,,Non,08/05/2034,38,,,,,,,,,,,,,,,Super équipée,,2,,,,,,,15 m²,,,,,,,,10 m²,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1950/kraainem/vbc29159,VBC29159,Maison à vendre,595000,Chaussée de Malines 389,1950 Kraainem,À rénover,1956,4,18 m²,12 m²,10 m²,9 m²,225 m²,65 m²,Oui,,Oui,,,,,,2,,Gaz,,,,,Non,4,3,Oui,Oui,,4000 m²,,,,,340 kWh/m²/an,"oui, attestation non conforme",,,,,Information non communiquée,Information non communiquée,Non,A l’acte,Non,,,Indépendante,2,Non,,,2,3000 m²,,Non,24/10/2033,68,,,,,,,,,Oui,,,,,,,,,,,,,,18 m²,22 m²,,,,,,,,,,,,,,,,,,,30 m²,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1950/kraainem/vbc22143,VBC22143,Villa à vendre,1095000,Avenue des Dominicaines 5,1950 Kraainem,Normal,1972,5,24 m²,20 m²,18 m²,14 m²,226 m²,50 m²,,,Oui,Oui,1,2,,,3,,Gaz,Double vitrage,,,Oui,Non,4,3,Oui,Oui,,1128 m²,Oui,Oui,,,356 kWh/m²/an,"oui, attestation non conforme",,,,,Pas de risque d’inondation,Information non communiquée,Oui,,Non,,,,3,Non,,,2,,,Non,,,,,,,,,,,Oui,,,,,,Super équipée,,1,,,,,,,,,,,,,,,14 m²,,,,,,,,,,,,356 kWh/an,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1950/kraainem/rbj62860,RBJ62860,Villa à vendre,1495000,,1950 Kraainem,Excellent,1987,5,40 m²,25 m²,19 m²,14 m²,450 m²,70 m²,Oui,80 m²,Oui,Oui,1,,30 m²,35 m²,5,10 m²,Gaz,Double vitrage,,,Oui,,4,,Oui,Oui,,1740 m²,,,,Oui,148 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,Non,A l’acte,,20 m²,,,,,,,,1000 m²,,Oui,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,12 m²,,,Oui,,Oui,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1950/kraainem/vbb78041,VBB78041,Maison à vendre,745000,Avenue Baron Albert d'Huart 261,1950 Kraainem,Excellent,1958,4,,,,,195 m²,32 m²,Oui,,,Oui,1,,,10 m²,2,,Gaz,Double vitrage,,,Oui,Non,2,1,Oui,Oui,,314 m²,,,,,242 kWh/m²/an,"oui, attestation non conforme",,,,,Information non communiquée,Information non communiquée,,A l’acte,Non,,,Américaine,2,Non,,,2,150 m²,,,,,,,,,,,,,,,,,,,Equipée,,,,,,,,,15 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1950/kraainem/vbb62126,VBB62126,Maison à vendre,895000,Rue de la limite 207,1950 Kraainem,Normal,1979,6,,,,,280 m²,40 m²,Oui,,,Oui,1,,,17 m²,2,,Gaz,Double vitrage,,,,Non,3,1,Oui,Oui,,840 m²,,,,,321 kWh/m²/an,"oui, attestation non conforme",,,,,Information non communiquée,Information non communiquée,,A l’acte,Non,,,,2,Non,,,2,700 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,50 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1950/kraainem/vbb58748,VBB58748,Maison à vendre,1070000,Rue Longue 27,1950 Kraainem,Excellent,2010,5,,,,,280 m²,55 m²,Oui,,,Oui,1,2,,,3,,Gaz,Double vitrage,,Oui,Oui,Non,2,,Oui,Oui,,289 m²,,,,,144 kWh/m²/an,"oui, attestation conforme",,,,,Information non communiquée,Information non communiquée,Oui,A l’acte,Non,,,,3,Non,,,3,175 m²,,,,29,,,,,,,,,,,,,,,Super équipée,,1,,,,,,,18 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1950/kraainem/vbb32334,VBB32334,Villa à vendre,1495000,,1950 Kraainem,À rénover,1966,8,,,,,465 m²,60 m²,Oui,,Oui,Oui,1,4,,11 m²,3,,Gaz,Double vitrage,,,,Non,4,2,Oui,Oui,,2076 m²,,,,,268 kWh/m²/an,"oui, attestation non conforme",,,,,Information non communiquée,Information non communiquée,,A l’acte,Non,,,,4,Non,,,1,700 m²,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
