ad_link,Ref,Titre,Prix,Addresse,Localite,Bien_actuellement_loué,Nombre_de_chambres_à_coucher,Surface_habitable,Caves,Grenier,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Garage,Nombre_de_façades,Largeur_de_la_façade,Surface_totale_du_terrain,Surface_constructible,Piscine_extérieure,Attestation__Installation_électrique,Affectation_urbanistique_la_plus_récente,Type_de_zone_inondable,Zone_inondable_délimitée,Année_de_construction,Disponibilité_du_bien,Nombre_de_salles_de_bain,Nombre_de_toilettes,Panneaux_solaires,Type_de_chauffage,Air_conditionné,Alarme_antieffraction,Ascenseur,Accessible_aux_moins_valides,Nombre_détages_de_limmeuble,Nombre_de_places_de_parking_extérieur,Jardin,Terrasse_aménagée,Balcon,Conso_spécifique_dénergie_primaire,Référence_PEB,Le_bien_fait_lobjet_dun_droit_de_préemption,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Etat_du_bien,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_chambre_à_coucher_4,Meublé,Équipement_de_la_cuisine,Type_de_cuisine,Surface_du_jardin,Largeur_du_terrain_à_rue,Emission_de_CO2,Nombre_de_Garages,Nombre_de_place_de_parking_intérieur,Type_de_vitrage,Raccordé_aux_égouts,Raccordé_à_leau_courante,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Espace_ouvert_sensible_à_leau__WORG,Surface_chambre_à_coucher_5,Surface_du_séjour,Surface_salle_à_manger,Nombre_de_douches,Parlophone,Orientation_de_la_façade_du_bien,Orientation_du_jardin,Surface_de_la_terrasse,Orientation_de_la_terrasse,Raccordé_au_gaz_de_ville,Citerne_à_eau_de_pluie,Conso_annuelle_totale_dénergie_primaire,Date_de_validité_PEB,Étage_de_lappartement,Pompe_à_chaleur,Appartement_de_service,Surface_de_la_cuisine,Profondeur_du_terrain,Attestation__Installation_électrique__Validité,Surface_de_lades_salles_de_bain,Station_de_charge_électrique,Chauffage_au_sol,Porte_daccès_sécurisée,Surface_totale,Surface_du_bureau,Surface_des_caves,Surface_du_grenier,Surface_du_garage,Compteur_Bihoraire,Attestation__Asbuilt,Maison_basse_énergie,Niveau_E,Compteur_électrique_individuel,Possibilités_pour_profession_libérale,Panneaux_solaires_thermiques,Niveau_K,Niveau_S,Attestation__Citernes_à_mazout__Validité,Domotique,Attestation__Citernes_à_mazout
https://immovlan.be/fr/detail/maison/a-vendre/9820/merelbeke/rbt71547,RBT71547,Maison à vendre,456927,Hundelgemsesteenweg 689,9820 Merelbeke,Non,3,161 m²,Non,Non,Non,Non,Non,Non,Non,Oui,3,8 m,491 m²,81 m²,Non,"non, pas d'attestation","Zone d'habitat (résidentiel, urbain ou rural)",Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9820/merelbeke/rbt71545,RBT71545,Maison à vendre,479735,Hundelgemsesteenweg 689,9820 Merelbeke,Non,3,165 m²,Non,Non,Non,Non,Non,Non,Non,Oui,3,8 m,761 m²,81 m²,Non,"non, pas d'attestation","Zone d'habitat (résidentiel, urbain ou rural)",Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9820/merelbeke/rbt68812,RBT68812,Maison à vendre,548000,Pelgrim 18,9820 Merelbeke,Non,3,218 m²,Non,Oui,Non,Non,Non,Non,Non,,3,11 m,313 m²,,Non,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2025,A l’acte,1,2,Oui,Gaz,Non,Non,Non,Non,4,3,Oui,Oui,Non,69 kWh/m²/an,44052-G-OMV_2022014765/EP16934/A001/D01/SD001,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9820/merelbeke/vbc89009,VBC89009,Maison à vendre,350000,Koning Leopold III-laan 30,9820 Merelbeke,,4,181 m²,,Oui,,,,,,,2,6 m,180 m²,,Non,"oui, attestation non conforme",,Information non communiquée,Information non communiquée,1935,A l’acte,1,1,,Gaz,,,Non,Non,2,,Oui,,,226 kWh/m²/an,,,,Normal,16 m²,16 m²,12 m²,8 m²,Non,Equipée,Américaine,54 m²,6 m,8814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9820/merelbeke/rbt68459,RBT68459,Maison à vendre,425000,Gaversesteenweg 771,9820 Merelbeke,,4,245 m²,,Oui,,,,,,Oui,3,,5500 m²,,,,,Information non communiquée,Information non communiquée,,,1,2,,Mazout,,,,Non,,3,Oui,Oui,,582 kWh/m²/an,,Non,,À rénover,,,,,,,,,,,1,1,Double vitrage,Oui,Oui,Non,Non,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/9820/merelbeke/rbt68431,RBT68431,Villa à vendre,1285000,Hoorndriesstraat 6,9820 Merelbeke,Oui,6,413 m²,,Oui,,Oui,,,,Oui,4,43 m,1280 m²,,Oui,"oui, attestation conforme",,Information non communiquée,Information non communiquée,2009,A l’acte,3,3,,Gaz,,,Non,Non,2,6,Oui,Oui,Oui,150 kWh/m²/an,,Non,,Excellent,22 m²,17 m²,36 m²,11 m²,Non,Super équipée,,590 m²,,977,2,,Double vitrage,Oui,Oui,Oui,Non,,,,,,11 m²,32 m²,26 m²,3,Oui,Sud-ouest,Nord-est,60 m²,Nord-est,Oui,Oui,1 kWh/an,26/12/2033,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9820/merelbeke/rbt67724,RBT67724,Maison à vendre,689000,Kerkwegel 11,9820 Merelbeke,Non,5,212 m²,Non,Non,Non,Non,Oui,Non,Non,,,,357 m²,,Non,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2023,,1,,Oui,Gaz,,,,,2,2,Oui,Oui,,,,,,Excellent,,,,,,Equipée,,281 m²,,,,,Triple vitrage,,Oui,,,,,,,,,,,,,,Sud-est,20 m²,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9820/bottelare/rbt11332,RBT11332,Appartement à vendre,269000,Merelbekestationplein 3D,9820 Bottelare,Non,2,85 m²,Non,Non,Non,Non,Non,Non,Non,Oui,2,,,,Non,"oui, attestation non conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1993,,1,,,,,,Oui,,3,,,,,224 kWh/m²/an,,,,À rénover,,,,,,,,,,,1,,,,Oui,,,,,,,,,,,,,,,,,,,,06/03/2035,2,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9820/merelbeke/rbs74568,RBS74568,Appartement à vendre,432000,Lembergsesteenweg 59,9820 Merelbeke,,2,99 m²,,,,,,,,,,,,,,,,Information non communiquée,Information non communiquée,,,1,1,,,,,,,,,Non,Oui,,,,,,Nouveau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25 m²,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9820/merelbeke/rbs74566,RBS74566,Appartement à vendre,366500,Lembergsesteenweg 59,9820 Merelbeke,,1,83 m²,,,,,,,,,,,,,,,,Information non communiquée,Information non communiquée,,,1,1,,,,,,,,,Non,Oui,,,,,,Nouveau,13 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27 m²,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9820/merelbeke/rbs74549,RBS74549,Appartement à vendre,645500,Lembergsesteenweg 59,9820 Merelbeke,,3,156 m²,,,,,,,,,,,,,,,,Information non communiquée,Information non communiquée,,,1,2,,,,,,,,,Non,Oui,,,,,,Nouveau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39 m²,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9820/merelbeke/rbs74548,RBS74548,Appartement à vendre,391500,Lembergsesteenweg 59,9820 Merelbeke,,1,90 m²,,,,,,,,,,,,,,,,Information non communiquée,Information non communiquée,,,1,1,,,,,,,,,Non,Oui,,,,,,Nouveau,13 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25 m²,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9820/merelbeke/rbq17341,RBQ17341,Appartement à vendre,365000,Hundelgemsesteenweg 45-47-49 A0.2,9820 Merelbeke,,2,90 m²,,,,,,,,,2,,,,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2025,,1,1,Oui,,,,Oui,,3,,Oui,Oui,,,,,,Excellent,,,,,,,,,,,,,Double vitrage,,Oui,Oui,Oui,,,,,,,,,,Oui,,,,,,,,,0,Oui,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9820/merelbeke/rbq17340,RBQ17340,Appartement à vendre,305000,Hundelgemsesteenweg 45-47-49 A0.4,9820 Merelbeke,,1,75 m²,,,,,,,,,2,,,,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2025,,1,1,Oui,,,,Oui,,4,,Oui,Oui,,,,,,Excellent,,,,,,,,,,,,,Double vitrage,,Oui,Oui,Oui,,,,,,,,,,Oui,,,,,,,,,0,Oui,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9820/bottelare/rbi76166,RBI76166,Maison à vendre,156000,Dorpsstraat 8 33,9820 Bottelare,,1,49 m²,,,,,,,,,2,,53 m²,,,"non, pas d'attestation","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,1,,,,,,,,,,Oui,Oui,,208 kWh/m²/an,20230308-0002804368-RES-1,,,Excellent,,,,,,,,,,,,,Double vitrage,,Oui,Oui,,,,,,,,,,,,,,,,Oui,,,08/03/2033,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9820/bottelare/rbt64665,RBT64665,Maison à vendre,439000,Gaversesteenweg 98,9820 Bottelare,Non,2,231 m²,Non,Oui,Non,Non,Non,Oui,Non,,2,,250 m²,,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1939,,1,1,,Electrique,,,,,,,Oui,Oui,,379 kWh/m²/an,,Oui,,Excellent,,,,,,Equipée,,,,,,,Double vitrage,,Oui,Oui,,,,,,,,,,,,,Nord-ouest,,,Oui,,,12/12/2032,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/9820/merelbeke/rbt64399,RBT64399,Immeuble mixte à vendre,598000,Hundelgemsesteenweg 649,9820 Merelbeke,,6,393 m²,Oui,Oui,,,,,,,4,10 m,1517 m²,,Non,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,,A l’acte,1,1,,Gaz,,,Non,Non,4,,,Oui,,763 kWh/m²/an,,Non,Oui,À rénover,25 m²,23 m²,15 m²,14 m²,Non,,,,10 m,,,,,Oui,Oui,Non,Oui,,,,,Non,12 m²,28 m²,,2,,Sud-ouest,,,Sud-est,Oui,,,,,,,15 m²,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9820/merelbeke/rbt48034,RBT48034,Maison à vendre,679000,Eikenmolenwijk 57,9820 Merelbeke,Non,5,209 m²,Non,Non,Non,Non,Non,Non,Non,Oui,3,,285 m²,,Non,"non, pas d'attestation","Zone d'habitat (résidentiel, urbain ou rural)",Information non communiquée,Information non communiquée,1960,,2,2,,,,,,,,3,Oui,Oui,,143 kWh/m²/an,202503240003561035RES1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,Sud,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9820/bottelare/rbt47971,RBT47971,Maison à vendre,365000,Burgemeester Maenhautstraat 95,9820 Bottelare,Non,3,174 m²,Non,Oui,Non,Non,Non,Non,Non,Oui,3,,950 m²,,,pas d'application,,Pas de risque d’inondation,Information non communiquée,1985,,1,2,,,,,Non,,2,,Oui,Oui,,362 kWh/m²/an,2670900-RES-2,,,,,,,,Non,,,,,,2,,,,Oui,,,,,,,,,32 m²,,,,Ouest,,,,Oui,,,08/09/2032,,,,,50 m,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/9820/merelbeke/rbt42229,RBT42229,Villa à vendre,899000,Warandestraat 2,9820 Merelbeke,Non,4,320 m²,Non,Oui,Non,Non,Non,Non,Non,Oui,,,921 m²,212 m²,,pas d'application,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2009,A l’acte,2,2,,Gaz,,,Non,,,,Oui,,,155 kWh/m²/an,20250512-0003593795-RES-1,Non,,,,,,,Non,Semi-équipée,,,,,2,,,,,,,,,,,,,,,,,Sud-ouest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9820/bottelare/rbt39474,RBT39474,Maison à vendre,309000,Hendrik Consciencestraat 23,9820 Bottelare,Non,2,116 m²,Non,Non,Non,Non,Non,Oui,Non,,2,5 m,190 m²,,Non,"oui, attestation non conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1935,,1,,,Gaz,,,,,,,Oui,Oui,,423 kWh/m²/an,,,,À rénover,,,,,,Equipée,,,5 m,,,,Double vitrage,,Oui,,,,,,,,,,,,,,Nord-est,,,Oui,,,01/07/2034,,,,,36 m,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9820/merelbeke/rbt32897,RBT32897,Maison à vendre,795000,Ginstdreef 5,9820 Merelbeke,,4,275 m²,,,,,,,,,4,10 m,1089 m²,,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1930,A l’acte,2,3,,Gaz,Non,Non,Non,Non,2,4,Oui,Oui,Non,441 kWh/m²/an,20190125-0002126795-RES-1,Non,Non,,,,,,,Equipée,,,,,,,Double vitrage,,,,Non,,,,,,,,,,,,,30 m²,,,,,,,,,,47 m,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9820/merelbeke/rbt30087,RBT30087,Maison à vendre,485000,Ringvaartstraat 49 B,9820 Merelbeke,,4,248 m²,,Oui,,,,,,Oui,2,11 m,600 m²,,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1974,A l’acte,,,,Non specifié,Non,Non,Non,Non,2,,Oui,,Non,0 kWh/m²/an,20250426-0003586945-RES-2,Non,Non,,,,,,,,,,15 m,,,,Double vitrage,,,,,,,,,,,,,,,Sud-est,,,,,,,,,,,,39 m,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9820/merelbeke/rbt29926,RBT29926,Maison à vendre,419000,Gaversesteenweg 229,9820 Merelbeke,,3,163 m²,Oui,Oui,,,,Oui,,Oui,3,6 m,389 m²,135 m²,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1926,,1,2,,Gaz,,,,,,,Oui,Oui,,294 kWh/m²/an,20250410-0003571690-RES-1,,,Excellent,,,,,,Super équipée,,,8 m,,1,,Double vitrage,,Oui,Oui,,,,,,,,,,,,,Sud-est,,,Oui,,,10/04/2035,,,,,46 m,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9820/merelbeke/rbt29005,RBT29005,Maison à vendre,348000,Chrysantenstraat 19,9820 Merelbeke,,3,151 m²,,Oui,Oui,,,,,Oui,3,7 m,312 m²,,Non,"oui, attestation non conforme",,Information non communiquée,Information non communiquée,1961,,1,2,,Mazout,,,Non,,3,4,Oui,Oui,,508 kWh/m²/an,,Non,,À rénover,20 m²,16 m²,9 m²,,Non,Equipée,Américaine,,7 m,,1,,Double vitrage,Oui,Oui,Oui,Non,,,,,Non,,47 m²,,,,Ouest,,185 m²,Est,Oui,,,,,,,20 m²,,05/02/2025,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9820/merelbeke/rbt19124,RBT19124,Appartement à vendre,720000,Binnenwijk (B3.3) 5 303,9820 Merelbeke,,3,129 m²,,,,,,,,Oui,,,,,,"non, pas d'attestation",Zone d'extension d'habitat,Information non communiquée,Information non communiquée,2025,,2,2,,,,,Oui,,,,,Oui,,0 kWh/m²/an,,,,,,,,,,,,,,,,,,,,Oui,Oui,,,,,,,,,,Oui,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9820/merelbeke/rbt19123,RBT19123,Appartement à vendre,730000,Binnenwijk (B3.5) 7 301,9820 Merelbeke,,2,130 m²,,,,,,,,Oui,,,,,,"non, pas d'attestation",Zone d'extension d'habitat,Information non communiquée,Information non communiquée,2025,,2,2,,,,,Oui,,,,,Oui,,0 kWh/m²/an,,,,,,,,,,,,,,,,,,,,Oui,Oui,,,,,,,,,,Oui,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9820/merelbeke/rbt19122,RBT19122,Appartement à vendre,645000,Binnenwijk |,9820 Merelbeke,,3,136 m²,,,,,,,,,2,,,,,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,2025,,1,,,,,,Oui,,,1,,Oui,,,,,,Nouveau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9820/merelbeke/rbt19121,RBT19121,Appartement à vendre,730000,Binnenwijk |,9820 Merelbeke,,3,131 m²,,,,,,,,,2,,,,,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,2025,,1,,,,,,Oui,,,1,,Oui,,,,,,Nouveau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9820/merelbeke/rbt19120,RBT19120,Appartement à vendre,509000,Binnenwijk |,9820 Merelbeke,,3,118 m²,,,,,,,,,2,,,,,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,2025,,1,,,,,,Oui,,,1,,Oui,,,,,,Nouveau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9820/merelbeke/rbt04496,RBT04496,Maison à vendre,349000,Verlorenbroodstraat 85,9820 Merelbeke,,3,153 m²,,,,,,,,Oui,2,,390 m²,,Non,"oui, attestation non conforme",,Information non communiquée,Information non communiquée,1960,,1,1,Oui,Gaz,,,Non,Oui,,2,Oui,Oui,,150 kWh/m²/an,,Non,,,,,,,Non,,,,,,1,1,Double vitrage,Oui,Oui,Oui,Non,,,,,,,,,1,,Nord-ouest,,28 m²,Sud-est,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9820/merelbeke/rbs74567,RBS74567,Appartement à vendre,406000,Lembergsesteenweg 59,9820 Merelbeke,Non,2,92 m²,Non,Non,Non,Non,Non,Non,Non,,,,,,,,,Information non communiquée,Information non communiquée,,,1,1,,,,,,,,,,Oui,,,,,,Nouveau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25 m²,,,,,,,,,,,,4 m²,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9820/merelbeke/rbs74565,RBS74565,Appartement à vendre,607000,Lembergsesteenweg 59,9820 Merelbeke,,3,145 m²,,,,,,,,,,,,,,,,Information non communiquée,Information non communiquée,,,1,2,,,,,,,,,Non,Oui,,,,,,Nouveau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24 m²,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9820/merelbeke/rbs74564,RBS74564,Appartement à vendre,637000,Lembergsesteenweg 59,9820 Merelbeke,,3,161 m²,,,,,,,,,,,,,,,,Information non communiquée,Information non communiquée,,,2,2,,,,,,,,,Non,Oui,,,,,,Nouveau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26 m²,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9820/merelbeke/rbs71058,RBS71058,Maison à vendre,499000,Hendrik Consciencestraat 88,9820 Merelbeke,,3,158 m²,,Oui,,,,,,,2,5 m,220 m²,75 m²,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1949,,1,2,,Gaz,,,,,,,Oui,Oui,,147 kWh/m²/an,,,,Excellent,,,,,,Equipée,,,5 m,,,,Double vitrage,,Oui,Oui,,,,,,,,,,,,,Sud-ouest,,,Oui,,,27/02/2035,,,,,31 m,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/9820/merelbeke/rbs63147,RBS63147,Villa à vendre,1155000,Hoogstraat 26,9820 Merelbeke,,3,270 m²,,,,Oui,,,,,4,18 m,940 m²,,,"oui, attestation conforme",,Information non communiquée,Information non communiquée,2024,,1,2,Oui,,,Oui,,,,2,Oui,Oui,,,,Non,,Nouveau,17 m²,10 m²,10 m²,,Non,Super équipée,,800 m²,18 m,,,,Double vitrage,Oui,Oui,,,,,,,,,28 m²,25 m²,,Oui,Ouest,,,,,Oui,,,,,,20 m²,,,,Oui,Oui,Oui,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9820/merelbeke/rbs55056,RBS55056,Maison à vendre,299000,Hundelgemsesteenweg 737,9820 Merelbeke,Non,2,279 m²,Non,Oui,Non,Non,Non,Non,Non,Oui,3,,522 m²,,Non,"oui, attestation non conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1974,,1,,,Mazout,,,,,,,Oui,Oui,,296 kWh/m²/an,,,,À rénover,,,,,,Equipée,,,,,1,,Double vitrage,,,,,,,,,,,,,,Oui,,Est,,,,,,06/02/2035,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9820/merelbeke/vbc30905,VBC30905,Maison à vendre,486375,,9820 Merelbeke,,3,165 m²,,,,,,,,Oui,4,11 m,325 m²,,,,,Information non communiquée,Information non communiquée,,,1,2,,,,,,,,,,,,,,,,Nouveau,,,,,,,,,11 m,,1,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9820/merelbeke/rbr96346,RBR96346,Maison à vendre,616465,Hoogstraat,9820 Merelbeke,,5,199 m²,,Oui,,,,,,,3,7 m,469 m²,,,,,Pas de risque d’inondation,Information non communiquée,2024,,2,2,Oui,Air pulsé,,,,,3,3,Oui,Oui,,,,Non,,Nouveau,14 m²,12 m²,11 m²,16 m²,Non,,,390 m²,7 m,,,,Double vitrage,Non,Oui,,,,,,,,12 m²,40 m²,,,,Ouest,,,Est,Oui,Oui,,,,Oui,,10 m²,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9820/merelbeke/rbr96345,RBR96345,Maison à vendre,617435,Hoogstraat,9820 Merelbeke,,5,199 m²,,Oui,,,,,,,3,12 m,471 m²,,,,,Pas de risque d’inondation,Information non communiquée,2024,,2,2,Oui,Air pulsé,,,,,3,3,Oui,Oui,,,,Non,,Nouveau,14 m²,12 m²,11 m²,16 m²,Non,,,392 m²,,,,,Double vitrage,Non,Oui,,,,,,,,12 m²,40 m²,,,,Ouest,,,,Oui,Oui,,,,Oui,,10 m²,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9820/merelbeke/rbq17342,RBQ17342,Appartement à vendre,375000,Hundelgemsesteenweg 45-47-49 A2.2,9820 Merelbeke,Non,2,88 m²,Non,Non,Non,Non,Non,Non,Non,,2,,,,Non,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2025,,1,1,Oui,,,,Oui,,4,,Oui,Oui,,,,,,Excellent,,,,,,,,,,,,,Double vitrage,,Oui,,,,,,,,,,,,Oui,,,,,,,,,2,Oui,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9820/merelbeke/rbq17339,RBQ17339,Appartement à vendre,555000,Hundelgemsesteenweg 45-47-49 A3.1,9820 Merelbeke,,2,128 m²,,,,,,,,,2,,,,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2025,,2,1,Oui,,,,Oui,,3,,Oui,Oui,,,,,,Excellent,,,,,,,,,,,,,Double vitrage,,Oui,Oui,Oui,,,,,,,,,,Oui,,,,,,,,,3,Oui,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9820/merelbeke/rbq17338,RBQ17338,Appartement à vendre,435379,Hundelgemsesteenweg 95-99 A0.2,9820 Merelbeke,,2,106 m²,,,,,,Oui,,,2,,,,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2025,,1,,Oui,,,,Oui,,3,,Oui,Oui,,,,,,Nouveau,,,,,,,,,,,,,Double vitrage,,Oui,Oui,Oui,,,,,,,,,,Oui,,,,,,,,,0,Oui,,,,,,,,,,,,,,,,,,,,,,,,,
