ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Bien_actuellement_loué,Année_de_construction,Nombre_de_chambres_à_coucher,Surface_chambre_à_coucher_1,Surface_habitable,Meublé,Surface_du_séjour,Caves,Garage,Nombre_de_Garages,Équipement_de_la_cuisine,Surface_de_la_cuisine,Nombre_de_salles_de_bain,Nombre_de_toilettes,Surface_de_lades_salles_de_bain,Panneaux_solaires,Type_de_chauffage,Pompe_à_chaleur,Type_de_vitrage,Parlophone,Ascenseur,Accessible_aux_moins_valides,Étage_de_lappartement,Orientation_de_la_façade_du_bien,Nombre_de_façades,Largeur_de_la_façade,Nombre_de_places_de_parking_extérieur,Terrasse_aménagée,Surface_de_la_terrasse,Orientation_de_la_terrasse,Largeur_du_terrain_à_rue,Raccordé_aux_égouts,Raccordé_à_leau_courante,Piscine_extérieure,Attestation__Installation_électrique,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Type_de_zone_inondable,Zone_inondable_délimitée,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Grenier,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Jardin,Orientation_du_jardin,Surface_totale_du_terrain,Conso_spécifique_dénergie_primaire,Référence_PEB,Date_de_validité_PEB,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,Affectation_urbanistique_la_plus_récente,Disponibilité_du_bien,Air_conditionné,Alarme_antieffraction,Balcon,Le_bien_fait_lobjet_dun_droit_de_préemption,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Attestation__Asbuilt,Raccordé_au_gaz_de_ville,Nombre_détages_de_limmeuble,Surface_chambre_à_coucher_4,Nombre_de_douches,Chauffage_au_sol,Surface_du_jardin,Citerne_à_eau_de_pluie,Emission_de_CO2,Espace_ouvert_sensible_à_leau__WORG,Conso_annuelle_totale_dénergie_primaire,Panneaux_solaires_thermiques,Domotique,Porte_daccès_sécurisée,Surface_constructible,Attestation__Citernes_à_mazout,Compteur_électrique_individuel,Compteur_deau_individuel,Niveau_E,Niveau_K,Nombre_de_place_de_parking_intérieur,Type_de_cuisine,Maison_basse_énergie,Compteur_Bihoraire,Appartement_de_service,Surface_du_bureau,Surface_du_grenier,Surface_du_garage,Profondeur_du_terrain,Niveau_S,Possibilités_pour_profession_libérale,Attestation__Installation_électrique__Validité,Surface_des_caves,Station_de_charge_électrique,Surface_chambre_à_coucher_5,Adoucisseur_deau,HammamSaunaJacuzzi,Feu_ouvert,Adaptations_pour_les_seniors,Surface_totale,Compteur_de_gaz_individuel,Surface_salle_à_manger,Porte_de_garage_motorisée,Clef_électronique,Surface_du_dressing
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/vbc44703,VBC44703,Appartement à vendre,225000,Rue de la Semence 33,1080 Molenbeek-Saint-Jean,À rénover,Non,1994,2,13 m²,80 m²,Non,36 m²,,Oui,,Equipée,8 m²,1,1,,,Gaz,,Double vitrage,Oui,Oui,Non,1,,2,,,Oui,14 m²,Est,,,,Non,"non, pas d'attestation",,,,,Risque moyen,Information non communiquée,10 m²,,,,,,,,,,,295 kWh/m²/an,,15/02/2029,,,,A l’acte,,,,,,,Oui,5,,1,,,,59,,,,,,,,,,,,2,Américaine,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1080/molenbeek-saint-jean/rbs74364,RBS74364,Maison à vendre,250000,Rue de Ribaucourt 47,1080 Molenbeek-Saint-Jean,À rénover,,,2,12 m²,81 m²,,,,,,Non équipée,16 m²,,,,Non,Gaz,,Double vitrage,Oui,,,,,2,,,,,,,Oui,Oui,,"oui, attestation conforme",,,,,Information non communiquée,Information non communiquée,12 m²,,Oui,,Non,Non,,,,,,420 kWh/m²/an,20170726-0000509294-01-5,,Non,Non,Réserve naturelle,Immédiatement,Non,Non,,Non,,Non,,3,,2,Non,,,84,,44869 kWh/an,Non,Non,Non,,pas d'application,,Oui,,,,,Non,,,,,,,,,,,,,,Non,Non,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/rbs74363,RBS74363,Appartement à vendre,149000,Rue de Ribaucourt 47,1080 Molenbeek-Saint-Jean,À rénover,Oui,,1,11 m²,54 m²,,,,,,Non équipée,5 m²,,,,Non,Gaz,,Double vitrage,Oui,,,3,,2,,,,,,,Oui,Oui,,"oui, attestation non conforme",,,,,Information non communiquée,Information non communiquée,,,,,Oui,Oui,,,,,,682 kWh/m²/an,20170726-0000509289-01-5,,Non,Non,Réserve naturelle,A l’acte,Non,Non,,Non,,Non,,3,,1,Non,,,137,,39342 kWh/an,Non,Non,Non,,pas d'application,,Oui,,,,,Non,,,10 m²,,,,,,,,,,,Non,Non,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/rbs74362,RBS74362,Appartement à vendre,159000,Rue de Ribaucourt 47,1080 Molenbeek-Saint-Jean,À rénover,Oui,,1,11 m²,50 m²,,,,,,Non équipée,5 m²,,,,Non,Gaz,,Double vitrage,Oui,,,2,,2,,,,,,,Oui,Oui,,"oui, attestation non conforme",,,,,Information non communiquée,Information non communiquée,,,,,Oui,Oui,,,,,,283 kWh/m²/an,20170726-0000509288-01-7,,Non,Non,Réserve naturelle,A l’acte,Non,Non,,Non,,Non,,3,,1,Non,,,56,,16298 kWh/an,Non,Non,Non,,pas d'application,,Oui,,,,,Non,,,10 m²,,,,,,,,,,,Non,Non,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/rbs74361,RBS74361,Appartement à vendre,169000,Rue de Ribaucourt 47,1080 Molenbeek-Saint-Jean,À rénover,Oui,,1,15 m²,70 m²,,,,,,Non équipée,6 m²,,,,Non,Gaz,,Double vitrage,Oui,,,1,,2,,,,,,,Oui,Oui,,"oui, attestation non conforme",,,,,Information non communiquée,Information non communiquée,,,,,Oui,Oui,,,,,,279 kWh/m²/an,20170726-0000509290-01-3,,Non,Non,Réserve naturelle,A l’acte,Non,Non,,Non,,Non,,3,,1,Non,,,55,,21730 kWh/an,Non,Non,Non,,pas d'application,,Oui,,,,,Non,,,15 m²,,,,,,,,,,,Non,Non,,,,16 m²,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/vbc43994,VBC43994,Appartement à vendre,220000,Boulevard Edmond Machtens 158 2,1080 Molenbeek-Saint-Jean,À rénover,Oui,1967,2,12 m²,84 m²,Non,21 m²,Oui,,,Semi-équipée,8 m²,1,1,4 m²,,Mazout,,Double vitrage,Oui,Oui,Oui,7,,2,,,Oui,7 m²,Sud,,Oui,Oui,Non,"oui, attestation non conforme",,,,,Information non communiquée,Information non communiquée,13 m²,,,,,,,Oui,,,,206 kWh/m²/an,,26/02/2035,,,,,,,,,,,Oui,,,1,,,,53,,17179 kWh/an,,,Oui,,,,,,,,Kitchenette,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/loft/a-vendre/1080/molenbeek-saint-jean/vbc43448,VBC43448,Loft à vendre,845000,,1080 Molenbeek-Saint-Jean,Excellent,Non,1949,3,22 m²,304 m²,Non,50 m²,Oui,Oui,1,Super équipée,30 m²,2,2,,,Gaz,,Double vitrage,Oui,Oui,Non,1,,3,,1,Oui,10 m²,Sud-est,,,,Non,"non, pas d'attestation",,,,,Pas de risque d’inondation,Information non communiquée,17 m²,17 m²,,,Oui,,,,,,,88 kWh/m²/an,,,,,,A l’acte,,,,,,,Oui,3,,1,,,,17,,,,,Oui,,,,,,,,,,,,20 m²,,,,,,,,Oui,,,,,,,,20 m²,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/vbc32123,VBC32123,Appartement à vendre,349000,,1080 Molenbeek-Saint-Jean,Normal,,1968,4,,141 m²,Non,40 m²,,Oui,1,Semi-équipée,,2,2,,,Gaz,,,,Oui,,26,Nord-ouest,2,,,Oui,25 m²,,,,,,"oui, attestation conforme",,,,,Information non communiquée,Information non communiquée,,,,,,,,,Non,,,,20241105-0000694925-01-1,05/11/2034,,,Réserve naturelle,,,,,,,,,26,,,,,,57,,40129 kWh/an,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/vbc42641,VBC42641,Appartement à vendre,195000,Place Jef Mennekens 2,1080 Molenbeek-Saint-Jean,,Non,1960,2,,80 m²,Non,26 m²,Oui,,,Semi-équipée,7 m²,1,1,3 m²,Non,,,,Oui,Oui,,3,,,,,Oui,5 m²,,,Oui,Oui,Non,pas d'application,,,,,Information non communiquée,Information non communiquée,,,Non,Non,Non,Non,Non,Non,Oui,,,191 kWh/m²/an,,,,,,Immédiatement,,Non,,,,,Oui,5,,,Non,,,,,,Non,Non,Non,,pas d'application,Oui,Oui,,,,,,,,,,,,,,,3 m²,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/vbc42523,VBC42523,Appartement à vendre,235000,Boulevard Louis Mettewie 57,1080 Molenbeek-Saint-Jean,À rénover,,1963,2,,90 m²,Non,34 m²,Oui,,,Semi-équipée,8 m²,1,1,,Non,Mazout,,,Oui,Oui,,4,,,,,Oui,4 m²,,,Oui,Oui,,pas d'application,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,154 kWh/m²/an,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",Immédiatement,,Non,,,,,Oui,6,,,Non,,,,,,Non,Non,Oui,,pas d'application,Oui,Oui,,,,,,,,,,,,,,,3 m²,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/vbb67326,VBB67326,Appartement à vendre,136000,,1080 Molenbeek-Saint-Jean,Normal,,,1,,49 m²,Non,,,,,,,1,,,,,,,,,,3,,2,,,,,,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,A l’acte,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/vwd12450,VWD12450,Appartement à vendre,279000,Place Voltaire 8,1080 Molenbeek-Saint-Jean,Normal,Non,1995,3,20 m²,133 m²,,51 m²,Non,Oui,,Super équipée,9 m²,2,,,Non,Gaz,Non,Double vitrage,Oui,Oui,,2,Est,2,,,Oui,8 m²,Ouest,,Oui,Oui,,,,,,,Information non communiquée,Information non communiquée,9 m²,9 m²,Non,Non,,,Oui,Oui,,,,169 kWh/m²/an,701688,17/01/2035,,,,A l’acte,Non,Non,,,,,Oui,4,,,Non,,,33,,22490 kWh/an,,Non,,,,Oui,,,,1,Américaine,Non,,,8 m²,,13 m²,,,,,,Non,,,,Non,,,Oui,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1080/molenbeek-saint-jean/rbs64721,RBS64721,Maison à vendre,415000,Groene Hondstraat 4,1080 Molenbeek-Saint-Jean,À rénover,,1918,4,15 m²,166 m²,Non,35 m²,,,,Equipée,25 m²,1,2,,,Gaz,,Double vitrage,,,,,,2,6 m,,Oui,8 m²,,6 m,Oui,Oui,,"oui, attestation non conforme",,,,,Pas de risque d’inondation,Information non communiquée,25 m²,15 m²,,,,,,,,,63 m²,334 kWh/m²/an,,21/12/2035,,,,A l’acte,,,,Non,,,Oui,,20 m²,,,,,,,,,,,,,,,,,,Américaine,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/vbc38074,VBC38074,Appartement à vendre,399000,,1080 Molenbeek-Saint-Jean,À rénover,Non,1997,,,155 m²,,,Non,,,,,,,,,Mazout,,,Non,Non,,,,,,1,Oui,,,,,,Non,,,,,,Information non communiquée,Information non communiquée,,,Non,Non,,,Non,Non,,,,172 kWh/m²/an,20201215-0000579873-01-8,,,,,,Non,Non,,,,,,5,,,Non,,,,,,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,Non,Non,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/vbc37516,VBC37516,Appartement à vendre,399000,rue des Bougainvillées 9,1080 Molenbeek-Saint-Jean,À rénover,Non,1997,3,14 m²,155 m²,,30 m²,Non,,,Semi-équipée,6 m²,1,3,5 m²,,Mazout,,,Non,Non,,4,,,,1,Oui,20 m²,,,,,Non,,,,,,Information non communiquée,Information non communiquée,14 m²,25 m²,Non,Non,Non,Non,Non,Non,,,,172 kWh/m²/an,20201215-0000579873-01-8,,,,,,Non,Non,,,,,,5,,,Non,,,,,,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,Non,Non,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/vbc37306,VBC37306,Appartement à vendre,222500,Rue Alphonse Vandenpeereboom 162,1080 Molenbeek-Saint-Jean,Excellent,,2020,1,15 m²,60 m²,,28 m²,Oui,,,Super équipée,6 m²,1,1,4 m²,,Gaz,,Double vitrage,,Oui,Non,9,,2,,,Oui,5 m²,,,,,Non,"oui, attestation conforme",,,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,86 kWh/m²/an,,,,,,A l’acte,,,,,,,,20,,,,,,17,,6073 kWh/an,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/vbc37027,VBC37027,Appartement à vendre,145000,Chaussée de Gand 463,1080 Molenbeek-Saint-Jean,À rénover,,1967,1,,65 m²,Non,22 m²,Oui,,,Semi-équipée,9 m²,1,1,,Non,Mazout,,,Oui,Oui,,3,,,,,Oui,6 m²,,,Oui,Oui,,pas d'application,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,192 kWh/m²/an,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",A convenir,,Non,,,,,Oui,5,,,Non,,,56,,,Non,Non,Oui,,pas d'application,Oui,,,,,,,,,,,,,,,,4 m²,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/vbc36626,VBC36626,Appartement à vendre,199000,Avenue du Condor 16,1080 Molenbeek-Saint-Jean,À rénover,,,2,15 m²,,Non,26 m²,Oui,Oui,1,,8 m²,1,1,4 m²,,Gaz,,Double vitrage,Oui,Oui,Oui,5,,2,,,Oui,6 m²,,,,Oui,Non,"oui, attestation non conforme",,,,,Information non communiquée,Information non communiquée,8 m²,,,,,,,,,,,149 kWh/m²/an,,,,,,A l’acte,,,,,,,Oui,,,,,,,38,,,,,Oui,,,,,,,,Indépendante,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/vbc36423,VBC36423,Appartement à vendre,399000,rue des Bougainvillées 9,1080 Molenbeek-Saint-Jean,À rénover,Non,1997,,,155 m²,,,Non,,,,,,,,,Mazout,,,Non,Non,,,,,,1,Oui,,,,,,Non,,,,,,Information non communiquée,Information non communiquée,,,Non,Non,,,Non,Non,,,,172 kWh/m²/an,20201215-0000579873-01-8,,,,,,Non,Non,,,,,,5,,,Non,,,,,,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,Non,Non,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/rbs61342,RBS61342,Appartement à vendre,310000,Avenue Carl Requette 37 4P,1080 Molenbeek-Saint-Jean,,,1999,2,,101 m²,Non,,,Oui,1,,,1,1,,,Gaz,,,,Oui,,4,Nord,2,,,Oui,133 m²,,,,,,"oui, attestation non conforme",,,,,Information non communiquée,Information non communiquée,,,,,,,,,Non,,,259 kWh/m²/an,20240531-0000680818-01-2,31/05/2034,,,Réserve naturelle,,,,,,,,,4,,1,,,,52,,28634 kWh/an,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/vbc35717,VBC35717,Appartement à vendre,219000,Avenue Jean Dubrucq 84,1080 Molenbeek-Saint-Jean,À rénover,Non,1975,2,18 m²,92 m²,Non,,,,,Super équipée,10 m²,1,1,,,Gaz,,Double vitrage,,Oui,Oui,3,,2,,,Oui,15 m²,,,,,Non,"oui, attestation conforme",,,,,Pas de risque d’inondation,Information non communiquée,15 m²,,,,,,,,,,,160 kWh/m²/an,,21/11/2031,,,,A l’acte,,,,,,,,12,,1,,,,32,,14749 kWh/an,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/vwd12336,VWD12336,Appartement à vendre,125000,,1080 Molenbeek-Saint-Jean,Normal,,1969,1,,57 m²,,,Oui,,,Non équipée,,,,1 m²,,Gaz,,Double vitrage,Oui,Oui,,9,,1,,,Oui,13 m²,,,Oui,Oui,,"oui, attestation non conforme",,,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,213 kWh/m²/an,20250204-test,,,,,A l’acte,,,,,,,Oui,,,,,,,,,,,,,,,Oui,Oui,,,,Indépendante,,,,,,,,,,,,,,,,,,,Oui,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/vbc34227,VBC34227,Appartement à vendre,249000,,1080 Molenbeek-Saint-Jean,Remis à neuf,,,2,17 m²,83 m²,Non,,Oui,,,Super équipée,,1,1,,,Gaz,,,Oui,Non,Non,1,,,,,Oui,7 m²,,,,Oui,,"oui, attestation conforme",,,,,Information non communiquée,Information non communiquée,15 m²,,,,,,,,,,,318 kWh/m²/an,,,,,,,,,,,,,Oui,3,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1080/molenbeek-saint-jean/vbc33361,VBC33361,Maison à vendre,339000,Rue de l'Indépendance 159,1080 Molenbeek-Saint-Jean,À rénover,,,6,,210 m²,Non,,,,,,,1,,,,,,,,,,,Sud-ouest,2,5 m,,,,,5 m,Oui,Oui,,,,,,,Information non communiquée,Information non communiquée,,,Oui,,,,,,,,61 m²,363 kWh/m²/an,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/vbc33192,VBC33192,Appartement à vendre,275000,Boulevard Louis Mettewie 91,1080 Molenbeek-Saint-Jean,Normal,Oui,1967,2,21 m²,108 m²,,39 m²,,Oui,,,12 m²,1,1,,,,,Double vitrage,,Oui,Oui,22,,,,,Oui,10 m²,,,,,Non,"oui, attestation conforme",,,,,Information non communiquée,Information non communiquée,13 m²,,,,,,,,,,,154 kWh/m²/an,,,,,,,,,,,,,,25,,,,,,33,,18991 kWh/an,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/vbc32899,VBC32899,Appartement à vendre,599000,Rue van Meyel 47-49,1080 Molenbeek-Saint-Jean,Nouveau,,2024,3,21 m²,172 m²,,43 m²,,,,Super équipée,,1,2,10 m²,,Air pulsé,Oui,Double vitrage,,Non,Non,0,,4,,,,,,,,Oui,Non,"oui, attestation conforme",,,,,Information non communiquée,Information non communiquée,15 m²,11 m²,,,,,,,,,,40 kWh/m²/an,,,,,,,,Oui,,,,,Oui,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/rez-de-chaussee/a-vendre/1080/molenbeek-saint-jean/vbc32370,VBC32370,Rez-de-chaussée à vendre,198000,Avenue François Sebrechts 36 F0,1080 Molenbeek-Saint-Jean,Excellent,,2008,1,,70 m²,Non,34 m²,Oui,,,Equipée,,1,1,,Non,Electrique,,,Non,Oui,,0,,,,,Oui,20 m²,,,Oui,Oui,,"oui, attestation conforme",,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,461 kWh/m²/an,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",Immédiatement,,Non,,,,,Non,5,,,Non,,,,,,Non,Non,Oui,,pas d'application,Oui,,,,,,,,,,,,,,,,3 m²,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1080/molenbeek-saint-jean/vbc32210,VBC32210,Maison à vendre,185000,Rue de l'Intendant 274,1080 Molenbeek-Saint-Jean,À rénover,,1913,2,,90 m²,Non,16 m²,,,,,,1,1,,,Gaz,,,,Non,,,,,,,Non,,,,,,,"oui, attestation non conforme",,,,,Information non communiquée,Information non communiquée,,,,,,,,,Non,,35 m²,838 kWh/m²/an,,,,,Réserve naturelle,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/vwd12192,VWD12192,Appartement à vendre,599500,,1080 Molenbeek-Saint-Jean,Excellent,,2024,3,,172 m²,,43 m²,,,,Super équipée,,2,,,Oui,Non specifié,Oui,Double vitrage,,,,3,,4,,,Oui,,,,Oui,Oui,,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,114 kWh/m²/an,,,,,,A l’acte,,,,,,,,,,,,,,,,,,,,,,,,,,,Américaine,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/vbc28015,VBC28015,Appartement à vendre,295000,Boulevard Edmond Machtens 153 5,1080 Molenbeek-Saint-Jean,Excellent,,1974,2,,100 m²,Non,35 m²,Oui,,,Super équipée,8 m²,2,1,,Non,Electrique,,,Non,Oui,,5,,,,,Oui,21 m²,,,Oui,Oui,,"oui, attestation conforme",,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,241 kWh/m²/an,,,Non,Non,"Zone d'habitat (résidentiel, urbain ou rural)",A l’acte,,Non,,Non,,,Non,12,,,Non,,,,,,Non,Non,Non,,pas d'application,Oui,,,,,,,,,,,,,,,,4 m²,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/1080/molenbeek-saint-jean/rbs44440,RBS44440,Immeuble mixte à vendre,1650000,Heyvaertstraat 134,1080 Molenbeek-Saint-Jean,À rénover,Oui,1966,16,,1400 m²,,,Oui,Oui,,Equipée,,16,16,,,Electrique,,Double vitrage,,Non,Non,,,2,,,,,,,,Oui,Non,"oui, attestation non conforme",,,,,Risque moyen,Information non communiquée,,,,,,,,,,,,1031 kWh/m²/an,,,,,,A l’acte,,,,Oui,,,Oui,3,,,,,,,,,,,,,,,,,,,Américaine,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/1080/molenbeek-saint-jean/vbc25627,VBC25627,Duplex à vendre,250000,,1080 Molenbeek-Saint-Jean,Normal,,,1,,90 m²,Non,21 m²,,,,Super équipée,,,1,,,Non specifié,,,,Non,,2,,2,,,Oui,2 m²,,,,Oui,,"oui, attestation conforme",,,,,Information non communiquée,Information non communiquée,,,Oui,,,,,,Non,,,299 kWh/m²/an,20240526-0000680219-01-3,26/05/2034,,,Réserve naturelle,A l’acte,,,,,,,Oui,3,,1,,,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1080/molenbeek-saint-jean/vbc24299,VBC24299,Maison à vendre,498000,Avenue François Sebrechts 31,1080 Molenbeek-Saint-Jean,Normal,,1988,4,,255 m²,Non,65 m²,,Oui,1,Super équipée,,2,3,,Non,Gaz,,,Oui,,,,Sud,,,2,Oui,12 m²,,7 m,Oui,Oui,,pas d'application,,,,,Information non communiquée,Information non communiquée,,,Oui,,,Oui,,,Oui,,295 m²,143 kWh/m²/an,,,Non,Non,"Zone d'habitat (résidentiel, urbain ou rural)",A convenir,,Non,,Non,,,Oui,,,2,Non,175 m²,,28,,,Non,Non,Non,,pas d'application,,,,,,,,,,11 m²,,,7 m,,,,,,,,,,,,,,,,17 m²
https://immovlan.be/fr/detail/penthouse/a-vendre/1080/molenbeek-saint-jean/vbc21486,VBC21486,Penthouse à vendre,245000,Boulevard Louis Mettewie 268,1080 Molenbeek-Saint-Jean,,Non,1960,2,,,,,Non,,,,,1,1,,,,,,,Oui,,6,,2,,,Oui,30 m²,,,,,Non,"non, pas d'attestation",,,,,Information non communiquée,Information non communiquée,,,Non,Non,Non,Non,Non,Non,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/vbc19154,VBC19154,Appartement à vendre,215000,Avenue Carl Requette 1 C3,1080 Molenbeek-Saint-Jean,Normal,,1966,2,,80 m²,Non,28 m²,Oui,,,Equipée,8 m²,1,1,,Non,Gaz,,,Non,Oui,,3,,,,,Oui,5 m²,,,Oui,Oui,,pas d'application,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,206 kWh/m²/an,,,,,Réserve naturelle,Immédiatement,,Non,,,,,Oui,5,,,Non,,,,,,Non,Non,Oui,,pas d'application,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/vbc16540,VBC16540,Appartement à vendre,249000,,1080 Molenbeek-Saint-Jean,Normal,Non,,2,13 m²,,Non,34 m²,Non,Oui,,Equipée,7 m²,,1,,,Bois,,Double vitrage,,Non,Non,1,,,,,Oui,3 m²,,,,Oui,Non,"oui, attestation conforme",,,,,Information non communiquée,Information non communiquée,9 m²,,Non,Non,Non,Non,Non,Non,,,,321 kWh/m²/an,20241224‐0000699743‐01‐2,,,,,Immédiatement,Non,Non,Non,Non,Non,Non,Non,,,,Non,,,79,,,Non,Non,,89 m²,pas d'application,,,,,1,,,,,,,,,,,,,,,,Non,Non,,,,,Non,Non,
https://immovlan.be/fr/detail/duplex/a-vendre/1080/molenbeek-saint-jean/vbc15159,VBC15159,Duplex à vendre,325000,Boulevard Louis Mettewie 93,1080 Molenbeek-Saint-Jean,À rénover,,,4,20 m²,153 m²,,38 m²,Oui,Oui,,Equipée,12 m²,2,1,8 m²,,,,Double vitrage,Oui,Oui,Oui,26,,2,,,Oui,25 m²,,,,,Non,"non, pas d'attestation",,,,,Information non communiquée,Information non communiquée,14 m²,,,,,,,,,,,224 kWh/m²/an,,,,,,,,,,,,,,,,,,,,43,,,,,Oui,,,,,,,,Américaine,,,,,,,,,,,3 m²,,,,,,,,,,,,
