ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Année_de_construction,Nombre_de_chambres_à_coucher,Surface_habitable,Caves,Grenier,Véranda,Garage,Nombre_de_Garages,Nombre_de_salles_de_bain,Surface_de_lades_salles_de_bain,Type_de_chauffage,Type_de_vitrage,Ascenseur,Accessible_aux_moins_valides,Étage_de_lappartement,Terrasse_aménagée,Conso_spécifique_dénergie_primaire,Référence_PEB,Date_de_validité_PEB,Attestation__Installation_électrique,Permis_durbanisation_accordé,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Type_de_zone_inondable,Zone_inondable_délimitée,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Surface_du_garage,Jardin,Surface_du_jardin,Surface_totale_du_terrain,Meublé,Panneaux_solaires,Chauffage_au_sol,Air_conditionné,Parlophone,Orientation_de_la_façade_du_bien,Largeur_de_la_façade,Nombre_détages_de_limmeuble,Nombre_de_places_de_parking_extérieur,Surface_constructible,Largeur_du_terrain_à_rue,Piscine_extérieure,Bien_actuellement_loué,Disponibilité_du_bien,Surface_du_séjour,Salle_à_manger,Dressing,Buanderie,Local_vélo,Équipement_de_la_cuisine,Nombre_de_toilettes,Nombre_de_façades,Surface_de_la_terrasse,Permis_de_bâtir_obtenu,Le_bien_fait_lobjet_dun_droit_de_préemption,Affectation_urbanistique_la_plus_récente,Orientation_du_jardin,Raccordé_au_gaz_de_ville,Raccordé_à_leau_courante,Profondeur_du_terrain,Pompe_à_chaleur,Surface_de_la_véranda,Surface_des_caves,Surface_du_grenier,Nombre_de_place_de_parking_intérieur,Raccordé_aux_égouts,Attestation__Asbuilt,Conso_annuelle_totale_dénergie_primaire,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,HammamSaunaJacuzzi,Alarme_antieffraction,Balcon,Appartement_de_service,Surface_du_bureau,Surface_de_la_cuisine,Nombre_de_douches,Emission_de_CO2,Panneaux_solaires_thermiques,Domotique,Porte_daccès_sécurisée,Attestation__Citernes_à_mazout,Surface_chambre_à_coucher_4,Type_de_cuisine,Surface_salle_à_manger,Niveau_E,Niveau_K,Citerne_à_eau_de_pluie,Feu_ouvert,Orientation_de_la_terrasse,Porte_de_garage_motorisée,Clef_électronique,Attestation__Installation_électrique__Validité,Adoucisseur_deau,Attestation__Citernes_à_mazout__Validité,Station_de_charge_électrique,Surface_chambre_à_coucher_5,Maison_basse_énergie,Espace_ouvert_sensible_à_leau__WORG,Possibilités_pour_profession_libérale,Surface_totale,Compteur_électrique_individuel,Compteur_deau_individuel,Compteur_de_gaz_individuel,Adaptations_pour_les_seniors,Niveau_S,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Surface_du_dressing,Compteur_Bihoraire
https://immovlan.be/fr/detail/appartement/a-vendre/1190/forest/vbc92126,VBC92126,Appartement à vendre,259500,Rue Marguerite Bervoets 50,1190 Forest,Nouveau,2024,1,73 m²,Oui,,,Oui,1,1,4 m²,Gaz,Double vitrage,Oui,Oui,2,Oui,75 kWh/m²/an,,,"oui, attestation conforme",,,,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,6,,,,,,,29 m²,,,,,Super équipée,1,2,3 m²,,,,,,,,,,,,,,,,14 m²,,,,Oui,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1190/forest/vbc92125,VBC92125,Appartement à vendre,332500,Rue Marguerite Bervoets 50,1190 Forest,Nouveau,2024,2,93 m²,Oui,,,Oui,1,1,4 m²,Gaz,Double vitrage,Oui,Oui,2,Oui,75 kWh/m²/an,,,"oui, attestation conforme",,,,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,6,,,,,,,32 m²,,,,,Super équipée,2,2,7 m²,,,,,,,,,,,,,,,,11 m²,14 m²,,,Oui,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1190/forest/vbc92124,VBC92124,Appartement à vendre,354000,Rue Marguerite Bervoets 50,1190 Forest,Nouveau,2024,3,130 m²,Oui,,,Oui,1,2,5 m²,Gaz,Double vitrage,Oui,Oui,1,Oui,75 kWh/m²/an,,,"oui, attestation conforme",,,,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,6,,,,,,,33 m²,,,,,Super équipée,2,2,4 m²,,,,,,,,,,,,,,,,17 m²,13 m²,11 m²,,Oui,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1190/forest/vbc92123,VBC92123,Appartement à vendre,440000,Rue Marguerite Bervoets 50,1190 Forest,Nouveau,2024,2,111 m²,Oui,,,Oui,1,1,5 m²,Gaz,Double vitrage,Oui,Oui,4,Oui,75 kWh/m²/an,,,"oui, attestation conforme",,,,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,6,,,,,,,29 m²,,,,,Super équipée,2,2,49 m²,,,,,,,,,,,,,,,,17 m²,18 m²,,,Oui,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1190/forest/vbc92122,VBC92122,Appartement à vendre,374000,Rue Marguerite Bervoets 50,1190 Forest,Nouveau,2024,2,94 m²,Oui,,,Oui,1,2,4 m²,Gaz,Double vitrage,Oui,Oui,4,Oui,75 kWh/m²/an,,,"oui, attestation conforme",,,,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,6,,,,,,,30 m²,,,,,Super équipée,2,2,41 m²,,,,,,,,,,,,,,,,15 m²,10 m²,,,Oui,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6020/dampremy/vwd13944,VWD13944,Maison à vendre,210000,rue des Français 125,6020 Dampremy,Excellent,,4,176 m²,Oui,,,Oui,,2,5 m²,Gaz,Double vitrage,Non,Non,,,194 kWh/m²/an,20250518001005,,,,,,,,Pas de risque d’inondation,Information non communiquée,Non,15 m²,Oui,40 m²,230 m²,,,Non,Non,Non,Nord,,,,,,,Non,A l’acte,38 m²,,,Oui,Oui,Equipée,,2,,,Non,,Sud,Oui,Oui,,Non,,56 m²,,1,Oui,,36752 kWh/an,20 m²,16 m²,15 m²,Non,Non,,,,8 m²,,,,Non,,pas d'application,10 m²,Américaine,,,,,,,Oui,,,,,,,,,Oui,176 m²,,,,Non,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9160/lokeren/rbt73313,RBT73313,Maison à vendre,405000,Statiestraat 13,9160 Lokeren,Nouveau,2025,5,175 m²,Non,,Non,Oui,1,1,,Electrique,,Non,,,Oui,,,,"oui, attestation conforme",,,,,,Pas de risque d’inondation,Information non communiquée,,,Oui,150 m²,262 m²,Non,,,,,Nord,7 m,,,,,,Non,A l’acte,46 m²,Non,Non,Non,Non,,2,2,17 m²,,Non,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/5000/namur/vbc92120,VBC92120,Appartement à vendre,254000,Rue Julie Dessy 7,5000 Namur,,2024,2,90 m²,,,,,,1,,Gaz,Double vitrage,Oui,Oui,2,Oui,61 kWh/m²/an,,06/12/2034,"oui, attestation conforme",,,,,,Information non communiquée,Information non communiquée,,,,,,Non,,,,Oui,,,4,,,,,Non,A l’acte,,,,,,,,2,7 m²,,,,,,,,,,,,,,,5417 kWh/an,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/2240/zandhoven/rbt73312,RBT73312,Villa à vendre,995000,Mussenbaan 10,2240 Zandhoven,Normal,1972,5,388 m²,Non,,Non,Oui,2,2,,Mazout,,Non,,,Oui,393 kWh/m²/an,20250606-0003619639,,"oui, attestation non conforme",,,,,,Information non communiquée,Information non communiquée,,,,,57564 m²,Non,,,,,Sud,,,,,,,Non,A l’acte,,Non,Non,Non,Non,,3,,,,Non,Zone naturelle,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4100/seraing/vbc92115,VBC92115,Maison à vendre,185000,,4100 Seraing,À rénover,,3,144 m²,,,,,,1,,Mazout,,Non,Non,,Oui,399 kWh/m²/an,,19/06/2035,,Non,,,,,Information non communiquée,Inondable délimitée,,,Oui,,174 m²,Non,,,,Oui,,,,,,,,,A l’acte,13 m²,Oui,,,,Semi-équipée,1,2,,Non,Non,,,,Oui,,,,,,,Oui,,57298 kWh/an,15 m²,15 m²,5 m²,,,,,,8 m²,,,,,,,,Kitchenette,16 m²,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3550/heusden-zolder/rbt73309,RBT73309,Maison à vendre,349000,Schootstraat 126,3550 Heusden-Zolder,Normal,1961,6,235 m²,Oui,Oui,Oui,,,1,,Gaz,Double vitrage,Non,,,Oui,157 kWh/m²/an,,,,Oui,,,,,Information non communiquée,Information non communiquée,,,Oui,,950 m²,Non,,,,,,,,2,,,,,A l’acte,,,,,,,2,3,,,Non,,,Oui,,,,,,,,Oui,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2660/hoboken/rbt73307,RBT73307,Appartement à vendre,245000,Steynstraat 357 10,2660 Hoboken,,,2,75 m²,Non,,Non,,,1,,Gaz,,Oui,,4,Oui,164 kWh/m²/an,20250608-0003620285-RES-1,08/06/2035,"oui, attestation non conforme",,,,,,Pas de risque d’inondation,Information non communiquée,,,,,,Non,,,,,,,,,,,,Non,A l’acte,,Non,Non,Non,Non,,1,2,,,Non,"Zone d'habitat (résidentiel, urbain ou rural)",,Oui,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2470/retie/rbt73306,RBT73306,Maison à vendre,550000,Obroek 14,2470 Retie,À rénover,1956,5,348 m²,Non,,Non,,,2,,Gaz,Simple vitrage,Non,Non,,,534 kWh/m²/an,20250607-0002942464-RES-1,07/06/2025,pas d'application,Non,,,,,Pas de risque d’inondation,Information non communiquée,Non,,,,1910 m²,Non,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1030/schaerbeek/vbc92109,VBC92109,Appartement à vendre,350000,Rue Eugène Smits 80,1030 Schaerbeek,Normal,,2,112 m²,Non,,Non,,,1,6 m²,Gaz,,Non,Non,1,Oui,203 kWh/m²/an,,,pas d'application,Non,,,,,Pas de risque d’inondation,Information non communiquée,Non,,,,,,,,,,,6 m,,,,70 m,,,,,,,,,,,,11 m²,,,,,,,,,,,,,,,22 kWh/an,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4400/flemalle/vbc92106,VBC92106,Appartement à vendre,210000,Grand Place 9 021,4400 Flémalle,Nouveau,,3,84 m²,,,,Oui,1,1,5 m²,,Double vitrage,Non,Non,,,220 kWh/m²/an,,,"oui, attestation conforme",,,,,,Pas de risque d’inondation,Information non communiquée,,20 m²,,,,Non,,,,Oui,Sud,,2,,,,,,A l’acte,28 m²,,,,,Equipée,1,3,,,,,,,,,,,,,,Oui,,22042 kWh/an,12 m²,8 m²,12 m²,,,,,,11 m²,1,57,,,,,,Américaine,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7110/strepy-bracquegnies/vbc92105,VBC92105,Maison à vendre,235000,Résidence du Haut Lieu 10,7110 Strépy-Bracquegnies,À rénover,1973,1,,Non,,Non,Oui,1,,,Mazout,,Non,,,,182 kWh/m²/an,20250618039559,,pas d'application,,,,,,Information non communiquée,Information non communiquée,,,Oui,,941 m²,Non,,,,,,,,2,,,,Non,,,Non,Non,Non,Non,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9402/meerbeke/rbt73304,RBT73304,Maison à vendre,699000,Brusselsesteenweg 463,9402 Meerbeke,Normal,1950,6,333 m²,,,,Oui,1,3,11 m²,,Double vitrage,Non,,,Oui,175 kWh/m²/an,,,"oui, attestation conforme",Non,,,,,Information non communiquée,Information non communiquée,,30 m²,Oui,1900 m²,2331 m²,Non,Oui,,Oui,,,,,8,,,,,A l’acte,61 m²,,,,,Equipée,2,3,,Oui,Non,,Sud,,Oui,,,,,,1,Oui,,,13 m²,24 m²,18 m²,,,,,,19 m²,,,,,,,17 m²,Américaine,,,,Oui,,,,,,,,Oui,16 m²,,Non,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9400/ninove/rbt73303,RBT73303,Maison à vendre,699000,Brusselsesteenweg 463,9400 Ninove,Normal,1950,6,333 m²,,,,Oui,1,3,11 m²,,,Non,,,Oui,175 kWh/m²/an,,,,Non,,,,,Information non communiquée,Information non communiquée,,30 m²,Oui,1900 m²,2331 m²,Non,Oui,,Oui,,,,,8,,,,,A l’acte,61 m²,,,,,Equipée,2,3,,Oui,Non,,Sud,,Oui,,,,,,1,Oui,,,13 m²,24 m²,18 m²,,,,,,19 m²,,,,,,,17 m²,Américaine,,,,Oui,,,,,,,,Oui,16 m²,,Non,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1470/genappe/vbc92104,VBC92104,Maison à vendre,650000,Rue de la Croix 17,1470 Genappe,Normal,1964,6,248 m²,Oui,Oui,,Oui,1,1,,Mazout,Double vitrage,Non,Non,,Oui,339 kWh/m²/an,,22/01/2035,"oui, attestation non conforme",Non,,,,,Pas de risque d’inondation,Information non communiquée,,,Oui,4746 m²,6600 m²,Non,Oui,,,Oui,,8 m,1,4,,8 m,,Non,Immédiatement,55 m²,,,,,Super équipée,4,4,80 m²,Non,Non,,Nord,,Oui,155 m,,,7 m²,,,Oui,,64970 kWh/an,10 m²,14 m²,13 m²,Oui,Oui,,,7 m²,19 m²,2,84,,,,,14 m²,,,,,,Oui,,,,,,,,14 m²,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1472/vieux-genappe/vbc92103,VBC92103,Appartement à vendre,315000,Rue de Bruxelles 151 A,1472 Vieux-Genappe,Excellent,2018,2,71 m²,,,,,,1,6 m²,Gaz,Double vitrage,Oui,Oui,2,Oui,101 kWh/m²/an,,12/07/2029,"oui, attestation conforme",,,,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,Oui,,,2,,,,,,A l’acte,26 m²,,,,,Super équipée,1,2,5 m²,,,,,,Oui,,,,,,,Oui,,10802 kWh/an,14 m²,11 m²,,,,,,,6 m²,1,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4500/tihange/vbc92101,VBC92101,Maison à vendre,225000,,4500 Tihange,À rénover,1950,3,128 m²,Oui,,Oui,Oui,2,1,4 m²,Bois,Double vitrage,Non,Non,,Oui,316 kWh/m²/an,,18/06/2035,"oui, attestation non conforme",,,,,,Pas de risque d’inondation,Information non communiquée,,,Oui,654 m²,865 m²,,,,,,,7 m,4,2,,7 m,,,A l’acte,20 m²,,,,,,1,3,13 m²,,,,,,Oui,40 m,,,32 m²,,,Oui,,,18 m²,7 m²,33 m²,,Oui,,,,17 m²,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/1540/herne/rbt73300,RBT73300,Immeuble mixte à vendre,449000,Geraardsbergsestraat 16,1540 Herne,,,3,250 m²,Oui,Oui,,Oui,1,1,,Gaz,Double vitrage,,,,Oui,370 kWh/m²/an,,,"oui, attestation conforme",,,,,,Information non communiquée,Information non communiquée,,,Oui,25 m²,323 m²,Non,,,,,Nord-est,10 m,,,,10 m,,,A l’acte,41 m²,,,,,,2,3,15 m²,,Non,,,Oui,Oui,,,,,,1,Oui,,,13 m²,13 m²,25 m²,,,,,,22 m²,1,,,,,,,,,,,,,Sud-ouest,,,,,,Oui,,,Non,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/1541/sint-pieters-kapelle/rbt73297,RBT73297,Immeuble mixte à vendre,449000,Geraardsbergsestraat 16,1541 Sint-Pieters-Kapelle,,,3,250 m²,Oui,Oui,,Oui,1,1,,Gaz,Double vitrage,,,,Oui,370 kWh/m²/an,,,"oui, attestation conforme",,,,,,Information non communiquée,Information non communiquée,,,Oui,25 m²,323 m²,Non,,,,,Nord-est,10 m,,,,10 m,,,A l’acte,41 m²,,,,,,1,3,15 m²,,Non,,,Oui,Oui,,,,,,1,Oui,,,13 m²,13 m²,25 m²,,,,,,22 m²,1,,,,,,,,,,,,,Sud-ouest,,,,,,Oui,,,Non,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7730/estaimpuis/vbc92100,VBC92100,Appartement à vendre,205000,Contour de l'Eglise 12,7730 Estaimpuis,Normal,1996,2,108 m²,Non,,Non,Oui,,1,,Gaz,Double vitrage,,,1,,211 kWh/m²/an,2018011021575,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,1,,,,Non,A convenir,,Non,Non,Non,Non,,1,,,,,,,,,,,,,,1,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4000/liege/vbc92099,VBC92099,Maison à vendre,375000,Rue Albert Mockel 23,4000 Liège,À rénover,,5,,Non,,Non,,,1,,Gaz,Double vitrage,,,,,351 kWh/m²/an,20250616018527,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,2,,,,,Non,Immédiatement,,Non,Non,Non,Non,,2,2,,,Non,,,,,,,,,,,Oui,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1050/ixelles/vbc92098,VBC92098,Maison à vendre,765000,,1050 Ixelles,À rénover,1883,3,271 m²,Non,,Non,,,2,,Gaz,,Non,,,Oui,202 kWh/m²/an,20221221-0000629330-01-3,21/12/2032,"oui, attestation conforme",,,,,,Pas de risque d’inondation,Information non communiquée,,,,,97 m²,Non,,,,,Ouest,,,,,,,Non,A convenir,31 m²,Non,Non,Non,Non,,4,2,11 m²,,Non,,,Oui,Oui,15 m,,,,,,,,,,,,,,,,23 m²,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/rez-de-chaussee/a-vendre/7000/mons/vbc92097,VBC92097,Rez-de-chaussée à vendre en viager,20000,Digue de Cuesmes 10-12 6.4,7000 Mons,,,2,83 m²,Non,,Non,,,1,,Electrique,Double vitrage,,,,,291 kWh/m²/an,20210906011717,,"oui, attestation conforme",,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,Non,,,Non,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/8460/oudenburg/rbt73296,RBT73296,Immeuble mixte à vendre,670000,Ettelgemsestraat 62,8460 Oudenburg,Normal,,4,263 m²,,Oui,,Oui,1,1,,Gaz,Double vitrage,Non,,,Oui,215 kWh/m²/an,,04/12/2024,"oui, attestation conforme",,,,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,,,,,,,A l’acte,,,,,,Super équipée,1,2,47 m²,Oui,Non,,,Oui,Oui,,,,,,,Oui,,,,,,,Oui,,,,,,,,,Oui,,,,,,,Oui,,Sud-ouest,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4000/liege/vbc92094,VBC92094,Appartement à vendre,250000,Rue Saint-Gilles 69,4000 Liège,À rénover,1874,5,220 m²,,,,,,4,,,Double vitrage,Non,Non,,Oui,372 kWh/m²/an,,,"oui, attestation conforme",Oui,,,,,Pas de risque d’inondation,Information non communiquée,,,,,,Non,,,,,Nord-ouest,5 m,2,,,5 m,,Oui,A l’acte,,,,,,Equipée,4,2,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,Américaine,,,,,,Sud-est,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4040/herstal/vbc92093,VBC92093,Maison à vendre,125000,Rue du Tige 212,4040 Herstal,Normal,1855,2,77 m²,,,,,,1,,,Double vitrage,Non,Non,,Oui,545 kWh/m²/an,,12/03/2035,"oui, attestation non conforme",,,,,,Pas de risque d’inondation,Information non communiquée,,,,,,Non,,,,,,4 m,1,,,4 m,,,A l’acte,18 m²,Oui,,,,,1,3,,,,,,,,,,,,,,Oui,,51093 kWh/an,16 m²,17 m²,,,,,,,,1,128,,,,,,,16 m²,,,,,Nord,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6200/bouffioulx/vbc92090,VBC92090,Maison à vendre,147000,Avenue Emile Vandervelde 156,6200 Bouffioulx,Normal,,3,181 m²,Oui,Oui,Oui,Oui,1,1,5 m²,Mazout,Double vitrage,Non,Non,,Oui,385 kWh/m²/an,,,"oui, attestation non conforme",,,,,,Pas de risque d’inondation,Information non communiquée,,,Oui,218 m²,400 m²,,,,,,,8 m,2,,,8 m,,,A l’acte,41 m²,,,,,,1,2,23 m²,,,,Nord-ouest,,Oui,56 m,,,24 m²,52 m²,,Oui,,84485 kWh/an,17 m²,20 m²,,,,,,,20 m²,1,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6120/ham-sur-heure-nalinnes/vbc92089,VBC92089,Maison à vendre,267000,Rue Couture 81,6120 Ham-sur-Heure-Nalinnes,Normal,1962,3,105 m²,Oui,Oui,,Oui,1,,,Mazout,Double vitrage,,,,Oui,351 kWh/m²/an,,,,,,,,,Information non communiquée,Information non communiquée,,,Oui,660 m²,725 m²,,,,,,,9 m,2,1,,9 m,,,A l’acte,30 m²,,,,,,1,4,20 m²,,,,Nord-est,,Oui,43 m,,,15 m²,41 m²,,Oui,,41588 kWh/an,13 m²,17 m²,9 m²,,,,,,14 m²,1,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9230/wetteren/rbt73295,RBT73295,Appartement à vendre,255000,Neerstraat 40 11,9230 Wetteren,Normal,1998,2,92 m²,Oui,,,Oui,1,1,,,Double vitrage,Oui,,1,,162 kWh/m²/an,,08/05/2035,"oui, attestation non conforme",Non,,,,,Risque élevé,Information non communiquée,,,,,,Non,,,,Oui,,,,,,,,,A l’acte,,,,,,Super équipée,1,2,,Oui,Non,,,,Oui,,,,,,,Oui,,,,,,,,,,,,,1985,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7100/la-louviere/vbc92084,VBC92084,Maison à vendre,214999,,7100 La Louvière,Normal,1912,4,190 m²,Oui,,,,,1,,Gaz,,Non,Non,,Oui,247 kWh/m²/an,,07/12/2033,"non, pas d'attestation",,,,,,Pas de risque d’inondation,Information non communiquée,,,Oui,,458 m²,Non,,,,,,,3,,,,,,A l’acte,19 m²,Oui,,,,Equipée,2,2,,,,,,Oui,Oui,,,,,,,Oui,,46921 kWh/an,21 m²,21 m²,16 m²,,,,,,11 m²,1,41,,,,,20 m²,Américaine,15 m²,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9400/ninove/rbt73294,RBT73294,Maison à vendre,175000,Pamelstraat 69,9400 Ninove,,1875,2,76 m²,,Oui,,,,1,,,Double vitrage,Non,Non,,Oui,328 kWh/m²/an,,,"oui, attestation conforme",,,,,,Information non communiquée,Information non communiquée,,,,,100 m²,Non,,,,,Nord-ouest,,2,,,,,Non,,36 m²,,,,,Super équipée,,2,,Oui,Non,,,Oui,Oui,,,,,,,Oui,,,13 m²,9 m²,,,,,,,,,,,,,,,,,,,,,Sud-est,,,07/07/2011,,,,,,Non,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8530/harelbeke/rbt73289,RBT73289,Maison à vendre,389000,Kollegelaan 127,8530 Harelbeke,Excellent,2018,3,,,Oui,,,,1,,,,,,,Oui,24 kWh/m²/an,,08/10/2028,"oui, attestation conforme",,,,,,Information non communiquée,Information non communiquée,,,Oui,,244 m²,,,Oui,,,,,,2,,,,,,,,,,,Super équipée,2,2,,Oui,Non,,,Oui,Oui,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8500/courtrai/rbt73288,RBT73288,Appartement à vendre,275000,Koning Albertstraat 5 22,8500 Courtrai,Normal,1981,2,91 m²,,,,Oui,1,1,,Gaz,Double vitrage,Oui,,2,Oui,131 kWh/m²/an,,06/06/2035,,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,,A l’acte,,,,,,,1,2,,,Non,,,Oui,Oui,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
