ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Bien_actuellement_loué,Année_de_construction,Disponibilité_du_bien,Nombre_de_chambres_à_coucher,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_habitable,Meublé,Surface_du_séjour,Caves,Grenier,Dressing,Surface_du_dressing,Surface_de_la_cuisine,Nombre_de_salles_de_bain,Nombre_de_douches,Nombre_de_toilettes,Type_de_chauffage,Type_de_vitrage,Ascenseur,Accessible_aux_moins_valides,Orientation_de_la_façade_du_bien,Nombre_de_façades,Largeur_de_la_façade,Nombre_détages_de_limmeuble,Nombre_de_places_de_parking_extérieur,Jardin,Surface_du_jardin,Terrasse_aménagée,Surface_de_la_terrasse,Orientation_de_la_terrasse,Surface_totale_du_terrain,Raccordé_aux_égouts,Raccordé_à_leau_courante,Citerne_à_eau_de_pluie,Piscine_extérieure,Conso_spécifique_dénergie_primaire,Conso_annuelle_totale_dénergie_primaire,Date_de_validité_PEB,Emission_de_CO2,Attestation__Installation_électrique,Attestation__Installation_électrique__Validité,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,Le_bien_fait_lobjet_dun_droit_de_préemption,Type_de_zone_inondable,Zone_inondable_délimitée,Chauffage_au_sol,Pompe_à_chaleur,Appartement_de_service,Véranda,Salle_à_manger,Buanderie,Local_vélo,Garage,Nombre_de_Garages,Raccordé_au_gaz_de_ville,Référence_PEB,Surface_constructible,Équipement_de_la_cuisine,Type_de_cuisine,Espace_ouvert_sensible_à_leau__WORG,Largeur_du_terrain_à_rue,Porte_de_garage_motorisée,Clef_électronique,Surface_de_lades_salles_de_bain,Panneaux_solaires_thermiques,Air_conditionné,Domotique,Alarme_antieffraction,HammamSaunaJacuzzi,Feu_ouvert,Balcon,Attestation__Citernes_à_mazout,Attestation__Asbuilt,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Profondeur_du_terrain,Surface_chambre_à_coucher_4,Nombre_de_place_de_parking_intérieur,Surface_des_caves,Surface_salle_à_manger,Surface_du_garage,Orientation_du_jardin,Surface_du_grenier,Station_de_charge_électrique,Panneaux_solaires,Surface_chambre_à_coucher_5,Étage_de_lappartement,Surface_du_bureau,Parlophone,Adoucisseur_deau,Maison_basse_énergie,Compteur_Bihoraire,Possibilités_pour_profession_libérale,Compteur_deau_individuel
https://immovlan.be/fr/detail/maison/a-vendre/5560/mesnil-saint-blaise/vbc76825,VBC76825,Maison à vendre,135000,,5560 Mesnil-Saint-Blaise,Normal,,,A l’acte,2,,,,119 m²,Non,,Oui,Oui,,,,1,,,,Double vitrage,Non,,,2,,2,1,,,Oui,,,150 m²,Oui,Oui,,Non,715 kWh/m²/an,85325 kWh/an,14/05/2035,133,,,,,,Information non communiquée,Information non communiquée,,,,,,,,Oui,1,,,,,Indépendante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5560/houyet/vbc76275,VBC76275,Maison à vendre,239000,Rue du Centre 15,5560 Houyet,Normal,Non,,Immédiatement,4,17 m²,16 m²,15 m²,241 m²,Non,27 m²,Oui,,,,43 m²,3,,4,,Double vitrage,Non,Non,,,,,,Oui,300 m²,Oui,15 m²,,,,Oui,,,184 kWh/m²/an,18978 kWh/an,,47,"oui, attestation conforme",,Non,Non,Non,Risque élevé,Information non communiquée,Non,,,,,,,,,Non,20221017000942,634 m²,Equipée,,,,Non,Non,,,Non,Non,Non,Non,Non,Non,pas d'application,Non,Non,,9 m²,,,,,,,,Non,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5560/houyet/vbc46706,VBC46706,Maison à vendre,145000,Rue Grande 55,5560 Houyet,,,,A l’acte,3,,,,,,,Oui,Oui,,,,,,,Mazout,Double vitrage,,,,3,,,,Oui,,,,,,,,,,660 kWh/m²/an,78997 kWh/an,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,20250305018653,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/5560/mesnil-saint-blaise/rwc38223,RWC38223,Villa à vendre,276550,,5560 Mesnil-Saint-Blaise,Excellent,,2025,A convenir,3,,,,1022 m²,,,,Oui,,,,1,,,Non specifié,,,,,4,,,,Oui,,,,,,Oui,Oui,Oui,,,,,,,,,,,Information non communiquée,Information non communiquée,Oui,,,,,,,,,Oui,,,Super équipée,Américaine,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,Oui,Oui,,
https://immovlan.be/fr/detail/villa/a-vendre/5560/finnevaux/rwc38220,RWC38220,Villa à vendre,286550,,5560 Finnevaux,Excellent,,2025,A convenir,3,,,,1009 m²,,,,Oui,,,,1,,,Non specifié,,,,,4,,,,Oui,,,,,,Oui,Oui,Oui,,,,,,,,,,,Information non communiquée,Information non communiquée,Oui,,,,,,,,,Oui,,,Super équipée,Américaine,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,Oui,Oui,,
https://immovlan.be/fr/detail/villa/a-vendre/5560/houyet/rwc38219,RWC38219,Villa à vendre,276550,,5560 Houyet,Excellent,,2025,A convenir,3,,,,839 m²,,,,Oui,,,,1,,,Non specifié,,,,,4,,,,Oui,,,,,,Oui,Oui,Oui,,,,,,,,,,,Information non communiquée,Information non communiquée,Oui,,,,,,,,,Oui,,,Super équipée,Américaine,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,Oui,Oui,,
https://immovlan.be/fr/detail/maison/a-vendre/5560/mesnil-saint-blaise/vbc07505,VBC07505,Maison à vendre,285000,Rue du Tchaurnia 10 4,5560 Mesnil-Saint-Blaise,Nouveau,Non,,Immédiatement,3,13 m²,13 m²,13 m²,145 m²,Non,33 m²,,,,,14 m²,1,,2,,Double vitrage,Non,Non,,,,,1,Oui,592 m²,,,,,,Oui,,,,,,,"oui, attestation conforme",,Oui,Oui,Non,Pas de risque d’inondation,Information non communiquée,Non,,,,,,,Oui,1,Non,RWPEB-147170,593 m²,Equipée,,,,Non,Non,,,Oui,Non,Non,Non,Non,Non,pas d'application,Oui,Non,,,,,,,,,,Oui,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5560/mesnil-saint-blaise/vbc07499,VBC07499,Maison à vendre,265000,Rue du Tchaurnia 10 5,5560 Mesnil-Saint-Blaise,Nouveau,Non,,Immédiatement,3,12 m²,13 m²,17 m²,140 m²,Non,35 m²,,,,,11 m²,1,,1,,Double vitrage,Non,Non,,,,,1,Oui,515 m²,,,,,,Oui,,,,,,,"oui, attestation conforme",,Oui,Oui,Non,Pas de risque d’inondation,Information non communiquée,Non,,,,,,,Oui,1,Non,RWPEB-147170,515 m²,Equipée,,,,Non,Non,,,Oui,Non,Non,Non,Non,Non,pas d'application,Oui,Non,,,,,,,,,,Oui,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/5560/mesnil-saint-blaise/vbc07498,VBC07498,Villa à vendre,320000,Rue du Tchaurnia 10 6,5560 Mesnil-Saint-Blaise,Nouveau,Non,,Immédiatement,4,15 m²,14 m²,14 m²,207 m²,Non,50 m²,,,,,23 m²,1,,2,,Double vitrage,Non,Non,,,,,1,Oui,590 m²,,,,,,Oui,,,,,,,"oui, attestation conforme",,Non,Non,Non,Pas de risque d’inondation,Information non communiquée,Non,,,,,,,Oui,1,Non,RWPEB-147170,590 m²,Equipée,,,,Non,Non,,,Oui,Non,Non,Non,Non,Non,pas d'application,Non,Non,,15 m²,1,,,,,,,Oui,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/5560/mesnil-saint-blaise/vbc07497,VBC07497,Villa à vendre,285000,Rue du Tchaurnia 10 4,5560 Mesnil-Saint-Blaise,Nouveau,Non,,Immédiatement,3,13 m²,13 m²,13 m²,145 m²,Non,33 m²,,,,,14 m²,1,,3,,Double vitrage,Non,Non,,,,,1,Oui,590 m²,,,,,,Oui,,,,,,,"oui, attestation conforme",,Non,Non,Non,Pas de risque d’inondation,Information non communiquée,Non,,,,,,,Oui,1,Non,RWPEB-147170,593 m²,Equipée,,,,Non,Non,,,Oui,Non,Non,Non,Non,Non,pas d'application,Non,Non,,,,,,,,,,Oui,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/5560/mesnil-saint-blaise/vbc07495,VBC07495,Villa à vendre,265000,Rue du Tchaurnia 10 5,5560 Mesnil-Saint-Blaise,Nouveau,Non,,Immédiatement,3,17 m²,13 m²,12 m²,140 m²,Non,35 m²,,,,,11 m²,1,,1,,Double vitrage,Non,Non,,,,,1,Oui,515 m²,,,,,,Oui,,,,,,,"oui, attestation conforme",,Non,Non,Non,Pas de risque d’inondation,Information non communiquée,Non,,,,,,,Oui,1,Non,RWPEB-147170,515 m²,Equipée,,,,Non,Non,,,Oui,Non,Non,Non,Non,Non,pas d'application,Non,Non,,,,,,,,,,Oui,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5560/hulsonniaux/vbc56220,VBC56220,Maison à vendre,319000,Rue Saint-Barthélemy 27,5560 Hulsonniaux,Normal,Non,,A l’acte,5,,,,200 m²,Non,22 m²,Non,Non,Non,,,2,,2,Mazout,,Non,,,3,,,7,Oui,,Oui,,,1420 m²,,,,,294 kWh/m²/an,,,,"oui, attestation conforme",,,,,Information non communiquée,Information non communiquée,,,,Non,Non,Non,Non,Oui,2,,20250331031130,,Super équipée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5560/mesnil-saint-blaise/vbc81945,VBC81945,Maison à vendre,255000,,5560 Mesnil-Saint-Blaise,Normal,,,A l’acte,2,,,,176 m²,Non,,,Oui,,,,1,,,Mazout,Double vitrage,Non,,,4,,1,1,Oui,874 m²,Oui,,,1050 m²,Oui,Oui,,Non,336 kWh/m²/an,59102 kWh/an,22/05/2035,84,,,,,,Information non communiquée,Information non communiquée,,,,Oui,,,,Oui,1,,,,Semi-équipée,Kitchenette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5560/hulsonniaux/vbc77807,VBC77807,Maison à vendre,348000,,5560 Hulsonniaux,Nouveau,,2024,,5,,,,196 m²,Non,,,Oui,,,,2,,,Air pulsé,Double vitrage,Non,,,3,,2,1,Oui,,,,,590 m²,Oui,Oui,,Non,,,,,,,,,,Information non communiquée,Information non communiquée,,Oui,,,,,,Oui,1,,,,Equipée,Américaine,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5560/hulsonniaux/vbc77806,VBC77806,Maison à vendre,339000,,5560 Hulsonniaux,Nouveau,,2024,,5,,,,182 m²,Non,,,Oui,,,,2,,,Air pulsé,Double vitrage,Non,,,3,,2,1,Oui,,,,,516 m²,Oui,Oui,,Non,,,,,,,,,,Information non communiquée,Information non communiquée,,Oui,,,,,,Oui,1,,,,Equipée,Américaine,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5560/mesnil-saint-blaise/vbc76825,VBC76825,Maison à vendre,135000,,5560 Mesnil-Saint-Blaise,Normal,,,A l’acte,2,,,,119 m²,Non,,Oui,Oui,,,,1,,,,Double vitrage,Non,,,2,,2,1,,,Oui,,,150 m²,Oui,Oui,,Non,715 kWh/m²/an,85325 kWh/an,14/05/2035,133,,,,,,Information non communiquée,Information non communiquée,,,,,,,,Oui,1,,,,,Indépendante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5560/houyet/vbc76275,VBC76275,Maison à vendre,239000,Rue du Centre 15,5560 Houyet,Normal,Non,,Immédiatement,4,17 m²,16 m²,15 m²,241 m²,Non,27 m²,Oui,,,,43 m²,3,,4,,Double vitrage,Non,Non,,,,,,Oui,300 m²,Oui,15 m²,,,,Oui,,,184 kWh/m²/an,18978 kWh/an,,47,"oui, attestation conforme",,Non,Non,Non,Risque élevé,Information non communiquée,Non,,,,,,,,,Non,20221017000942,634 m²,Equipée,,,,Non,Non,,,Non,Non,Non,Non,Non,Non,pas d'application,Non,Non,,9 m²,,,,,,,,Non,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5560/houyet/vbc46706,VBC46706,Maison à vendre,145000,Rue Grande 55,5560 Houyet,,,,A l’acte,3,,,,,,,Oui,Oui,,,,,,,Mazout,Double vitrage,,,,3,,,,Oui,,,,,,,,,,660 kWh/m²/an,78997 kWh/an,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,20250305018653,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/5560/mesnil-saint-blaise/rwc38223,RWC38223,Villa à vendre,276550,,5560 Mesnil-Saint-Blaise,Excellent,,2025,A convenir,3,,,,1022 m²,,,,Oui,,,,1,,,Non specifié,,,,,4,,,,Oui,,,,,,Oui,Oui,Oui,,,,,,,,,,,Information non communiquée,Information non communiquée,Oui,,,,,,,,,Oui,,,Super équipée,Américaine,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,Oui,Oui,,
https://immovlan.be/fr/detail/villa/a-vendre/5560/finnevaux/rwc38220,RWC38220,Villa à vendre,286550,,5560 Finnevaux,Excellent,,2025,A convenir,3,,,,1009 m²,,,,Oui,,,,1,,,Non specifié,,,,,4,,,,Oui,,,,,,Oui,Oui,Oui,,,,,,,,,,,Information non communiquée,Information non communiquée,Oui,,,,,,,,,Oui,,,Super équipée,Américaine,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,Oui,Oui,,
https://immovlan.be/fr/detail/villa/a-vendre/5560/houyet/rwc38219,RWC38219,Villa à vendre,276550,,5560 Houyet,Excellent,,2025,A convenir,3,,,,839 m²,,,,Oui,,,,1,,,Non specifié,,,,,4,,,,Oui,,,,,,Oui,Oui,Oui,,,,,,,,,,,Information non communiquée,Information non communiquée,Oui,,,,,,,,,Oui,,,Super équipée,Américaine,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,Oui,Oui,,
https://immovlan.be/fr/detail/maison/a-vendre/5560/mesnil-saint-blaise/vbc07505,VBC07505,Maison à vendre,285000,Rue du Tchaurnia 10 4,5560 Mesnil-Saint-Blaise,Nouveau,Non,,Immédiatement,3,13 m²,13 m²,13 m²,145 m²,Non,33 m²,,,,,14 m²,1,,2,,Double vitrage,Non,Non,,,,,1,Oui,592 m²,,,,,,Oui,,,,,,,"oui, attestation conforme",,Oui,Oui,Non,Pas de risque d’inondation,Information non communiquée,Non,,,,,,,Oui,1,Non,RWPEB-147170,593 m²,Equipée,,,,Non,Non,,,Oui,Non,Non,Non,Non,Non,pas d'application,Oui,Non,,,,,,,,,,Oui,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5560/mesnil-saint-blaise/vbc07499,VBC07499,Maison à vendre,265000,Rue du Tchaurnia 10 5,5560 Mesnil-Saint-Blaise,Nouveau,Non,,Immédiatement,3,12 m²,13 m²,17 m²,140 m²,Non,35 m²,,,,,11 m²,1,,1,,Double vitrage,Non,Non,,,,,1,Oui,515 m²,,,,,,Oui,,,,,,,"oui, attestation conforme",,Oui,Oui,Non,Pas de risque d’inondation,Information non communiquée,Non,,,,,,,Oui,1,Non,RWPEB-147170,515 m²,Equipée,,,,Non,Non,,,Oui,Non,Non,Non,Non,Non,pas d'application,Oui,Non,,,,,,,,,,Oui,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/5560/mesnil-saint-blaise/vbc07498,VBC07498,Villa à vendre,320000,Rue du Tchaurnia 10 6,5560 Mesnil-Saint-Blaise,Nouveau,Non,,Immédiatement,4,15 m²,14 m²,14 m²,207 m²,Non,50 m²,,,,,23 m²,1,,2,,Double vitrage,Non,Non,,,,,1,Oui,590 m²,,,,,,Oui,,,,,,,"oui, attestation conforme",,Non,Non,Non,Pas de risque d’inondation,Information non communiquée,Non,,,,,,,Oui,1,Non,RWPEB-147170,590 m²,Equipée,,,,Non,Non,,,Oui,Non,Non,Non,Non,Non,pas d'application,Non,Non,,15 m²,1,,,,,,,Oui,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/5560/mesnil-saint-blaise/vbc07497,VBC07497,Villa à vendre,285000,Rue du Tchaurnia 10 4,5560 Mesnil-Saint-Blaise,Nouveau,Non,,Immédiatement,3,13 m²,13 m²,13 m²,145 m²,Non,33 m²,,,,,14 m²,1,,3,,Double vitrage,Non,Non,,,,,1,Oui,590 m²,,,,,,Oui,,,,,,,"oui, attestation conforme",,Non,Non,Non,Pas de risque d’inondation,Information non communiquée,Non,,,,,,,Oui,1,Non,RWPEB-147170,593 m²,Equipée,,,,Non,Non,,,Oui,Non,Non,Non,Non,Non,pas d'application,Non,Non,,,,,,,,,,Oui,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/5560/mesnil-saint-blaise/vbc07495,VBC07495,Villa à vendre,265000,Rue du Tchaurnia 10 5,5560 Mesnil-Saint-Blaise,Nouveau,Non,,Immédiatement,3,17 m²,13 m²,12 m²,140 m²,Non,35 m²,,,,,11 m²,1,,1,,Double vitrage,Non,Non,,,,,1,Oui,515 m²,,,,,,Oui,,,,,,,"oui, attestation conforme",,Non,Non,Non,Pas de risque d’inondation,Information non communiquée,Non,,,,,,,Oui,1,Non,RWPEB-147170,515 m²,Equipée,,,,Non,Non,,,Oui,Non,Non,Non,Non,Non,pas d'application,Non,Non,,,,,,,,,,Oui,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5560/ciergnon/vbb57652,VBB57652,Maison à vendre,275000,Campagne de Han 13,5560 Ciergnon,Normal,Non,,Immédiatement,3,8 m²,10 m²,12 m²,115 m²,Non,28 m²,Oui,Oui,,,10 m²,1,,1,,Double vitrage,Non,Non,,,,,1,Oui,500 m²,Oui,40 m²,,,,Oui,,,558 kWh/m²/an,90460 kWh/an,,,"oui, attestation non conforme",,Non,Non,Non,Pas de risque d’inondation,Information non communiquée,Non,,,,,,,Oui,,Non,20240804000834,661 m²,Equipée,,,,Non,Non,,,Non,Non,Non,Non,Oui,Non,"oui, attestation conforme",Non,Non,,,1,,,,,,,Non,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5560/hulsonniaux/vbc56220,VBC56220,Maison à vendre,319000,Rue Saint-Barthélemy 27,5560 Hulsonniaux,Normal,Non,,A l’acte,5,,,,200 m²,Non,22 m²,Non,Non,Non,,,2,,2,Mazout,,Non,,,3,,,7,Oui,,Oui,,,1420 m²,,,,,294 kWh/m²/an,,,,"oui, attestation conforme",,,,,Information non communiquée,Information non communiquée,,,,Non,Non,Non,Non,Oui,2,,20250331031130,,Super équipée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
