ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Année_de_construction,Nombre_de_chambres_à_coucher,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_habitable,Surface_totale,Garage,Nombre_de_place_de_parking_intérieur,Surface_du_garage,Porte_de_garage_motorisée,Station_de_charge_électrique,Équipement_de_la_cuisine,Nombre_de_salles_de_bain,Panneaux_solaires,Type_de_chauffage,Chauffage_au_sol,Pompe_à_chaleur,Type_de_vitrage,Compteur_électrique_individuel,Compteur_Bihoraire,Compteur_deau_individuel,Compteur_de_gaz_individuel,Air_conditionné,Parlophone,Alarme_antieffraction,Ascenseur,HammamSaunaJacuzzi,Orientation_de_la_façade_du_bien,Nombre_de_façades,Nombre_de_places_de_parking_extérieur,Jardin,Surface_du_jardin,Orientation_du_jardin,Terrasse_aménagée,Surface_de_la_terrasse,Orientation_de_la_terrasse,Raccordé_aux_égouts,Raccordé_au_gaz_de_ville,Raccordé_à_leau_courante,Citerne_à_eau_de_pluie,Piscine_extérieure,Conso_spécifique_dénergie_primaire,Attestation__Installation_électrique,Attestation__Citernes_à_mazout,Permis_de_bâtir_obtenu,Le_bien_fait_lobjet_dun_droit_de_préemption,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Type_de_zone_inondable,Zone_inondable_délimitée,Caves,Surface_des_caves,Véranda,Nombre_de_Garages,Surface_de_lades_salles_de_bain,Accessible_aux_moins_valides,Surface_totale_du_terrain,Référence_PEB,Permis_durbanisation_accordé,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Bien_actuellement_loué,Disponibilité_du_bien,Meublé,Grenier,Salle_à_manger,Dressing,Buanderie,Local_vélo,Nombre_de_douches,Nombre_de_toilettes,Nombre_détages_de_limmeuble,Profondeur_du_terrain,Surface_du_séjour,Surface_salle_à_manger,Surface_de_la_cuisine,Largeur_de_la_façade,Surface_constructible,Largeur_du_terrain_à_rue,Date_de_validité_PEB,Surface_chambre_à_coucher_4,Surface_chambre_à_coucher_5,Surface_du_dressing,Type_de_cuisine,Espace_ouvert_sensible_à_leau__WORG,Étage_de_lappartement,Adoucisseur_deau,Porte_daccès_sécurisée,Affectation_urbanistique_la_plus_récente,Maison_basse_énergie,Feu_ouvert,Surface_du_bureau,Surface_du_grenier,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Emission_de_CO2,Balcon,Conso_annuelle_totale_dénergie_primaire,Possibilités_pour_profession_libérale,Domotique,Adaptations_pour_les_seniors,Surface_de_la_véranda,Attestation__Installation_électrique__Validité,Attestation__Asbuilt,Niveau_E,Niveau_S,Clef_électronique,Panneaux_solaires_thermiques
https://immovlan.be/fr/detail/maison/a-vendre/1702/grand-bigard/rbt72389,RBT72389,Maison à vendre,380000,Bloemenlaan 36,1702 Grand-Bigard,À rénover,1961,2,17 m²,10 m²,,92 m²,,Oui,,15 m²,,,,1,,Gaz,,,Double vitrage,,,,,,,,,,,,,Oui,154 m²,Nord,Oui,23 m²,,,Oui,Oui,,Non,420 kWh/m²/an,"oui, attestation non conforme",,,,,,,,Pas de risque d’inondation,Information non communiquée,Oui,19 m²,Non,1,4 m²,,290 m²,20250614-0003624826-RES-1,,,Non,,,Oui,Non,Non,Non,Non,,1,,,25 m²,,,8 m,86 m²,15 m,14/06/2035,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,20 m²,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/rez-de-chaussee/a-vendre/1702/grand-bigard/rbt72258,RBT72258,Rez-de-chaussée à vendre,370000,Brusselstraat 361 B01,1702 Grand-Bigard,Normal,1975,2,,,,180 m²,,,,,,,,1,,Electrique,,,Double vitrage,,,,,,,,Oui,,,,3,Oui,90 m²,,Oui,65 m²,,,,,,,513 kWh/m²/an,"non, pas d'attestation",,,Non,,,,,Pas de risque d’inondation,Information non communiquée,Oui,18 m²,Oui,,7 m²,Non,,20250430-0003590020-RES-1,Oui,Non,,,,Non,,,,,,,3,,,,,19 m,288 m²,,30/04/2035,,,,,,,,,,,,,,,,,,,,,,20 m²,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1702/grand-bigard/rbt68866,RBT68866,Maison à vendre,345000,Rustlaan 19,1702 Grand-Bigard,À rénover,1953,4,20 m²,12 m²,16 m²,180 m²,,Oui,,,,,Equipée,1,,Gaz,,,Double vitrage,,,,,,,,,,,2,1,Oui,20 m²,,Oui,20 m²,,Oui,Oui,Oui,,,374 kWh/m²/an,"oui, attestation non conforme",,Oui,Non,,,,,Information non communiquée,Information non communiquée,Oui,15 m²,,1,4 m²,,130 m²,,Oui,,,Immédiatement,Non,Oui,,,,,,,,,30 m²,,10 m²,6 m,,6 m,12/04/2035,16 m²,,,Américaine,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/penthouse/a-vendre/1702/grand-bigard/rbt67627,RBT67627,Penthouse à vendre,265000,Brusselstraat 370,1702 Grand-Bigard,Normal,1969,2,,,,117 m²,,,,,,,,1,,Gaz,,,,,,,,,,,Non,,,3,,,,,Oui,20 m²,,Oui,Oui,Oui,,,759 kWh/m²/an,"oui, attestation non conforme",,Oui,Non,,,,,Pas de risque d’inondation,Information non communiquée,,,,,,Non,,,Non,,,,Non,,,,,,,,3,,,,,,,,17/11/2023,,,,,Non,3,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1702/grand-bigard/rbt67626,RBT67626,Appartement à vendre,230000,Brusselstraat 370,1702 Grand-Bigard,Normal,1969,2,,,,92 m²,,,,,,,,1,,Gaz,,,,,,,,,,,Non,,,3,,,,,,,,Oui,Oui,Oui,,,184 kWh/m²/an,"oui, attestation non conforme",,Oui,Non,,,,,Pas de risque d’inondation,Information non communiquée,,,,,,Non,,,Non,,,,Non,,,,,,,,3,,,,,,,,17/11/2033,,,,,Non,1,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1702/grand-bigard/rbt67625,RBT67625,Appartement à vendre,200000,Brusselstraat 370,1702 Grand-Bigard,Normal,1969,2,,,,70 m²,,,,,,,,1,,Gaz,,,,,,,,,,,Non,,,3,,,,,,,,Oui,Oui,Oui,,,158 kWh/m²/an,"oui, attestation non conforme",,Oui,Non,,,,,Pas de risque d’inondation,Information non communiquée,,,,,,Non,,,Non,,,,Non,,,,,,,,3,,,,,,,,17/11/2033,,,,,Non,1,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1702/grand-bigard/rbt66140,RBT66140,Maison à vendre,449000,Kloostermuur 34,1702 Grand-Bigard,Normal,1975,2,,,,93 m²,,,,,,,,1,,Electrique,,Oui,,,,,,,,Oui,Non,,,,,Oui,655 m²,,,,,,,,,,582 kWh/m²/an,"non, pas d'attestation",,,Non,,,,,Pas de risque d’inondation,Information non communiquée,Non,,Non,,4 m²,Non,1004 m²,20250323-0003560128-RES-2,Non,Non,,,,Oui,,,,,,,1,,,,,,93 m²,,23/03/2035,,,,,,,,,,,,,44 m²,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1702/grand-bigard/rbt27544,RBT27544,Maison à vendre,449000,Kloostermuur 34,1702 Grand-Bigard,Normal,1975,2,,,,93 m²,,,,,,,,1,,Electrique,,Oui,,,,,,,,Oui,Non,,,,,Oui,655 m²,,,,,,,,,,582 kWh/m²/an,"non, pas d'attestation",,,Non,,,,,Pas de risque d’inondation,Information non communiquée,Non,,Non,,4 m²,Non,1004 m²,20250323-0003560128-RES-2,Non,Non,,,,Oui,,,,,,,1,,,,,,93 m²,,23/03/2035,,,,,,,,,,,,,44 m²,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1702/grand-bigard/rbt46716,RBT46716,Appartement à vendre,235000,Pontbeekstraat 31 3,1702 Grand-Bigard,À rénover,1962,2,,,,79 m²,,,,,,,,1,,Gaz,,,Double vitrage,,,,,,Oui,,Non,,,,,,,,,,,,,,,,578 kWh/m²/an,"non, pas d'attestation",,,Oui,,,,,Pas de risque d’inondation,Information non communiquée,Oui,2 m²,Non,,5 m²,Non,,20250423-0003584836-RES-1,Non,Non,,,,Non,,,,,,,3,,,,,,79 m²,,23/04/2035,,,,,,2,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1702/grand-bigard/rbt45456,RBT45456,Maison à vendre,349000,Hendrik van Den Eedestraat 18,1702 Grand-Bigard,À rénover,1967,3,20 m²,18 m²,11 m²,185 m²,,,,,,,Semi-équipée,1,,Charbon,,,,,,,,,,,Non,,Nord-est,3,,Oui,,,Oui,,,,,Oui,,Non,1015 kWh/m²/an,"oui, attestation non conforme",,Oui,Non,,,,,Pas de risque d’inondation,Information non communiquée,Oui,,Oui,,,Non,900 m²,,,,,A l’acte,Non,Oui,,,,,1,2,,,35 m²,,16 m²,,,,,,,,Kitchenette,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1702/grand-bigard/rbt42247,RBT42247,Maison à vendre,499000,,1702 Grand-Bigard,Normal,1953,3,,,,177 m²,,Oui,,,,,,1,,Gaz,,,,,,,,,,,Non,,Sud,3,1,Oui,,,Oui,,,,Oui,Oui,,,309 kWh/m²/an,"oui, attestation conforme",,,,,,,,Information non communiquée,Information non communiquée,Non,,Non,1,,,609 m²,20250204-0003521755-RES-1,,,Non,A l’acte,Non,Oui,Non,Non,Non,Non,,2,4,31 m,40 m²,,,,90 m²,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,11 m²,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/1702/grand-bigard/rbt29610,RBT29610,Immeuble mixte à vendre,684000,,1702 Grand-Bigard,Normal,1958,2,,,,422 m²,,Oui,,,,,,1,,Gaz,,,,,,,,,,,Non,,,,2,Oui,,,,,,,Oui,Oui,,,,pas d'application,,,,,,,,Information non communiquée,Information non communiquée,Non,,Non,1,,,339 m²,2 EPC's! gebouw 250: EPC C 255kWh - gebouw 248: EPC E 480kWh,,,Non,,Non,Non,Non,Non,Non,Non,,3,,,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1702/grand-bigard/rbt19939,RBT19939,Maison à vendre,369000,Kasteellaan 31,1702 Grand-Bigard,Excellent,1954,2,11 m²,23 m²,,147 m²,,,,,,,,1,,Gaz,,,Double vitrage,,,,,,Oui,,,,,3,,Oui,,,Oui,,,,,,,,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,161 m²,,,,,,Non,Oui,,,,,,2,,,23 m²,,20 m²,6 m,,6 m,09/09/2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1702/grand-bigard/rbs77206,RBS77206,Maison à vendre,570000,Keienveld 7,1702 Grand-Bigard,Normal,1976,4,,,,235 m²,,Oui,,20 m²,,,,2,,Gaz,,,,,,,,,,,Non,,,,,Oui,,,,,,,,,,,68 kWh/m²/an,"non, pas d'attestation",,,Oui,,,,,Information non communiquée,Information non communiquée,Non,,Non,1,6 m²,Non,289 m²,20250307-0003547497-RES-1,Non,Non,,,,Non,,,,,,,,,,,,7 m,74 m²,7 m,07/03/2035,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1702/grand-bigard/rbs70106,RBS70106,Maison à vendre,449000,Bekkerzeelweg 13,1702 Grand-Bigard,Excellent,1963,4,8 m²,14 m²,18 m²,175 m²,,Oui,,,,,Super équipée,1,,Gaz,,,Double vitrage,,,,,Oui,Oui,,,,,2,2,Oui,,,Oui,,Sud-ouest,Oui,Oui,Oui,,,306 kWh/m²/an,,,,,,,,,Information non communiquée,Information non communiquée,,,Oui,1,,,250 m²,,,,,A l’acte,Non,Oui,,,,,,2,,,32 m²,,9 m²,6 m,,6 m,26/02/2035,30 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1702/grand-bigard/vbc15390,VBC15390,Maison à vendre,355000,Rustlaan 31,1702 Grand-Bigard,Normal,1957,3,13 m²,13 m²,30 m²,145 m²,,Oui,,,,,,1,,Gaz,,,Double vitrage,,,,,,,,Non,,,3,,Oui,20 m²,,Oui,10 m²,,,,,,Non,411 kWh/m²/an,"oui, attestation conforme",,,,,,,,Information non communiquée,Information non communiquée,Oui,,Oui,,,Non,103 m²,,,,,A l’acte,Non,,,,,,,2,2,,30 m²,,8 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,10/09/2049,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1702/grand-bigard/rbs05411,RBS05411,Appartement à vendre,1100000,Brusselstraat 370,1702 Grand-Bigard,Normal,1969,11,,,,429 m²,,Oui,,,,,,5,,Gaz,,,,,,,,,,,Non,,,3,,,,,Oui,20 m²,,Oui,Oui,Oui,,,184 kWh/m²/an,"oui, attestation non conforme",,,Non,,,,,Pas de risque d’inondation,Information non communiquée,,,,2,,Non,,,,,,,Non,,,,,,,,,,,,,,,,11/07/2033,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/penthouse/a-vendre/1702/grand-bigard/rbq32624,RBQ32624,Penthouse à vendre,399000,Bosstraat 22 301,1702 Grand-Bigard,Excellent,2021,2,10 m²,15 m²,,80 m²,,,,,,,Super équipée,1,,Gaz,,,Double vitrage,,,,,,Oui,,Oui,,Nord-est,3,,,,,Oui,22 m²,Sud-ouest,Oui,Oui,Oui,,Non,68 kWh/m²/an,"oui, attestation conforme",,,,,,,,Pas de risque d’inondation,Information non communiquée,Oui,,,,7 m²,Non,,,,,,A l’acte,Non,Oui,,,,,,1,3,,30 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1702/grand-bigard/vbc28021,VBC28021,Appartement à vendre,265000,Brusselstraat 47,1702 Grand-Bigard,,1975,2,,,,83 m²,,Oui,,,,,,1,,Gaz,,,,,,,,,,,Non,,,2,,,,,,,,,Oui,Oui,,,142 kWh/m²/an,"oui, attestation non conforme",,,,,,,,Pas de risque d’inondation,Information non communiquée,Non,,Non,1,,,,20250124-0003513292-RES-1,,,Non,,Non,Non,Non,Non,Non,Non,,1,3,,29 m²,,,,93 m²,,24/01/2035,,,,,,2,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1731/relegem/rbt10025,RBT10025,Maison à vendre,629000,Brusselsesteenweg 536,1731 Relegem,Normal,1960,3,10 m²,13 m²,15 m²,180 m²,,Oui,,,,,,1,,Gaz,,,Double vitrage,,,,,,,Oui,,,,4,,Oui,,,Oui,,,Oui,Oui,Oui,Oui,,553 kWh/m²/an,"oui, attestation non conforme",,,,,,,,Information non communiquée,Information non communiquée,Oui,,Oui,1,,,1028 m²,,,,,A l’acte,Non,Oui,,,,,,2,,,33 m²,,14 m²,7 m,,7 m,21/01/2035,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/1731/relegem/rbt10026,RBT10026,Immeuble mixte à vendre,629000,Brusselsesteenweg 536,1731 Relegem,Normal,1960,3,10 m²,13 m²,15 m²,180 m²,,Oui,,,,,,1,,Gaz,,,Double vitrage,,,,,,,Oui,,,,4,,Oui,,,Oui,,,Oui,Oui,Oui,Oui,,553 kWh/m²/an,"oui, attestation non conforme",,,,,,,,Information non communiquée,Information non communiquée,Oui,,Oui,1,,,1028 m²,,,,,A l’acte,Non,Oui,,,,,,2,,,33 m²,,14 m²,7 m,,7 m,21/01/2035,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1731/relegem/rbt36052,RBT36052,Villa à vendre,525000,Kanariestraat 34,1731 Relegem,Normal,1975,4,30 m²,12 m²,21 m²,305 m²,,Oui,,,,,,2,,Gaz,,,Double vitrage,,,,,,,,Non,,Sud-est,4,,Oui,350 m²,,Oui,49 m²,Ouest,Oui,Oui,Oui,,Non,282 kWh/m²/an,"oui, attestation non conforme",,Oui,Non,,,,,Pas de risque d’inondation,Information non communiquée,,,,1,,Non,764 m²,,Oui,,,A l’acte,Non,,Oui,,,,2,3,2,,20 m²,31 m²,15 m²,12 m,,12 m,17/11/2033,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1731/relegem/vbc76091,VBC76091,Villa à vendre,680000,Jan Baptist De Greeflaan 32,1731 Relegem,Excellent,1973,5,19 m²,11 m²,10 m²,255 m²,,Oui,,16 m²,,,Super équipée,2,,Gaz,,,Double vitrage,,,,,,,,Non,,,4,6,Oui,,,Oui,,,,,,,,178 kWh/m²/an,"oui, attestation conforme",,,,,,,,Information non communiquée,Information non communiquée,,,,1,,,852 m²,,,,,A l’acte,,Oui,,,Oui,,1,2,1,,48 m²,,12 m²,,,,,,,,,,,,,,,Oui,,,,,8,,45472 kWh/an,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1731/relegem/rbt16376,RBT16376,Appartement à vendre,189000,,1731 Relegem,Normal,1976,2,11 m²,14 m²,,,,,,,,,Equipée,1,,Gaz,,,,,,,,,Oui,,Oui,,,2,,Oui,,,Oui,8 m²,Sud,Oui,Oui,Oui,,,138 kWh/m²/an,,,Oui,Non,,,,,Pas de risque d’inondation,Information non communiquée,Oui,,,,4 m²,,,,,,Non,A l’acte,,,,,,,,1,,,32 m²,,7 m²,,,,22/04/2035,,,,Américaine,,10,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1731/relegem/rbs97257,RBS97257,Appartement à vendre,189000,Breughelpark 6 46,1731 Relegem,Normal,1968,2,13 m²,9 m²,,75 m²,,,,,,,Equipée,1,,Gaz,,,Double vitrage,,,,,,Oui,,Oui,,,2,,,,,Oui,,Sud-est,Oui,Oui,Oui,,,156 kWh/m²/an,"oui, attestation conforme",,Non,Non,,,,,Pas de risque d’inondation,Information non communiquée,Oui,,,,4 m²,,,,Non,,,A l’acte,,,,,,,,1,12,,27 m²,,6 m²,,,,,,,,Américaine,,12,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1731/relegem/rbs93639,RBS93639,Maison à vendre,1600000,Kanariestraat 3,1731 Relegem,Excellent,,4,15 m²,15 m²,15 m²,430 m²,,Oui,,100 m²,,,,3,,,,,,,,,,,,Oui,,,,4,,Oui,1000 m²,Sud,Oui,115 m²,,,Oui,Oui,,Oui,322 kWh/m²/an,"oui, attestation conforme",,,,,,,,Pas de risque d’inondation,Information non communiquée,,,Oui,1,,,1056 m²,20230201-0002797412-RES-1,,,,,,,,,Oui,,,3,,,55 m²,,,29 m,,30 m,,20 m²,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1731/relegem/rbs62314,RBS62314,Villa à vendre,950000,Jan de Keersmaeckerstraat 25,1731 Relegem,Excellent,,,,,,650 m²,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,Oui,,,,,,,,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,A l’acte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1731/relegem/rbs87376,RBS87376,Maison à vendre,479000,Uilenspiegelpark 45,1731 Relegem,Normal,1968,4,11 m²,12 m²,12 m²,160 m²,,Oui,,,,,,1,,Gaz,,,Double vitrage,,,,,,,,,,,3,,Oui,,,Oui,,,Oui,Oui,Oui,Oui,,295 kWh/m²/an,,,,,,,,,Information non communiquée,Information non communiquée,,,,1,,,351 m²,,,,,,Non,Oui,,,,,,2,,,32 m²,,8 m²,10 m,,10 m,12/02/2035,14 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1731/relegem/rbs82695,RBS82695,Maison à vendre,449000,Uilenspiegelpark 30,1731 Relegem,Normal,,4,11 m²,13 m²,15 m²,192 m²,,Oui,,,,,Super équipée,1,,Gaz,,,Double vitrage,,,,,,,,,,,3,,Oui,,,Oui,,,Oui,Oui,Oui,,,424 kWh/m²/an,"oui, attestation non conforme",,,,,,,,Information non communiquée,Information non communiquée,,,,,,,542 m²,,,,,A l’acte,Non,,,,,,,2,,,29 m²,,9 m²,,,,12/06/2033,16 m²,,,,,,,,,,,,,,,,,,,,,,06/09/2023,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1731/relegem/rbs82126,RBS82126,Appartement à vendre,165000,,1731 Relegem,Excellent,1968,1,14 m²,,,70 m²,,,,,,,Super équipée,1,,Gaz,,,Double vitrage,,,,,,Oui,,Oui,,Est,4,,,,,Oui,8 m²,,,Oui,Oui,,Non,237 kWh/m²/an,"oui, attestation conforme",,,Non,,,,,Information non communiquée,Information non communiquée,Oui,,,,3 m²,Oui,,,,,Non,A l’acte,Non,,,,,,1,1,12,,35 m²,,7 m²,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1731/relegem/rbq13959,RBQ13959,Maison à vendre,450000,Sint Bavostraat 5,1731 Relegem,Normal,1963,3,,,,146 m²,,Oui,,,,,Equipée,1,,Gaz,,,Double vitrage,,,,,,,,Non,,Sud-est,3,,Oui,436 m²,,Oui,,Nord-ouest,Oui,Oui,Oui,,Non,452 kWh/m²/an,"oui, attestation non conforme",,Oui,Oui,,,,,Pas de risque d’inondation,Information non communiquée,Oui,,,1,,Non,626 m²,,,,,A l’acte,Non,Oui,,,,,1,2,,,,,,7 m,,7 m,21/08/2034,,,,Américaine,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1731/zellik/rbt68843,RBT68843,Maison à vendre,649000,François Jacobslaan 18,1731 Zellik,Normal,1930,4,11 m²,13 m²,14 m²,309 m²,,Oui,,,,,Super équipée,1,,Gaz,,,Double vitrage,,,,,,Oui,,,,,3,,Oui,,,Oui,,,Oui,Oui,,,,469 kWh/m²/an,,,,,,,,,Information non communiquée,Information non communiquée,Oui,,,,,,,,,,,A l’acte,Non,Oui,Oui,,,,,2,,,28 m²,24 m²,12 m²,8 m,,8 m,04/02/2035,17 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1731/zellik/rbt67946,RBT67946,Appartement à vendre,180000,Breughelpark 11 25,1731 Zellik,,1973,1,,,,68 m²,,,,,,,,1,,Gaz,,,,,,,,Non,,Non,Oui,,,,,,,,Oui,,,,,,,Non,141 kWh/m²/an,,,,Oui,,,,,Pas de risque d’inondation,Information non communiquée,Non,,Non,,,Non,,20200518-0002270702-RES-1,,Non,Non,,,Non,Non,Non,Non,Non,,1,8,,,,,,,,,,,,,,7,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,Oui,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1731/zellik/rbt67402,RBT67402,Appartement à vendre,189000,Breughelpark 4 3,1731 Zellik,Normal,,2,9 m²,12 m²,,72 m²,,,,,,,,1,,Gaz,,,Double vitrage,,,,,,Oui,,,,,,,,,,Oui,,,Oui,Oui,Oui,,,169 kWh/m²/an,,,,,,,,,Information non communiquée,Information non communiquée,,,,,3 m²,,,,,,,A l’acte,Non,,,,,,,1,,,31 m²,,7 m²,,,,21/02/2035,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1731/zellik/rbt45292,RBT45292,Appartement à vendre,149000,Breughelpark 18 30,1731 Zellik,À rénover,1968,2,9 m²,12 m²,,72 m²,,,,,,,,1,,Gaz,,,,,,,,,Oui,,Oui,,,,,,,,Oui,,,Oui,Oui,Oui,,,194 kWh/m²/an,"oui, attestation non conforme",,,,,,,,Information non communiquée,Information non communiquée,Oui,,,,4 m²,,,,,,,A l’acte,Non,,,,,,,1,,,32 m²,,7 m²,,,,28/05/2035,,,,,,8,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1731/zellik/rbt43245,RBT43245,Appartement à vendre,284900,Theodoor Coppensstraat 145 1,1731 Zellik,Normal,1981,2,15 m²,12 m²,,104 m²,,Oui,,,,,,1,,Gaz,,,Double vitrage,,,,,,Oui,,,,,,,Oui,,,Oui,,,Oui,Oui,Oui,,,206 kWh/m²/an,"oui, attestation non conforme",,,,,,,,Information non communiquée,Information non communiquée,,,,,7 m²,,,,,,,A l’acte,Non,Oui,,,,,,1,,,30 m²,,11 m²,,,,24/05/2035,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1731/zellik/rbt43244,RBT43244,Maison à vendre,425000,Leon Gillardlaan 24,1731 Zellik,Normal,1960,3,7 m²,13 m²,15 m²,143 m²,,Oui,,,,,,1,,Gaz,,,Double vitrage,,,,,,,,,,,3,,Oui,,,Oui,,,Oui,Oui,Oui,,,453 kWh/m²/an,"oui, attestation non conforme",,,,,,,,Information non communiquée,Information non communiquée,,,,,,,554 m²,,,,,A l’acte,Non,Oui,Oui,,,,,2,,,25 m²,11 m²,13 m²,6 m,,6 m,25/05/2035,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1731/zellik/rbt36135,RBT36135,Maison à vendre,549000,Leon Gillardlaan 36,1731 Zellik,Normal,1933,4,12 m²,12 m²,15 m²,230 m²,,Oui,,,,,,2,,Gaz,,,Double vitrage,,,,,,,,,,,2,,Oui,,,Oui,,,Oui,Oui,Oui,,,291 kWh/m²/an,"oui, attestation non conforme",,,,,,,,Information non communiquée,Information non communiquée,Oui,,,,,,,,,,,A l’acte,Non,,,,,,,2,,,50 m²,,12 m²,6 m,,6 m,15/05/2035,23 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,
