ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Bien_actuellement_loué,Nombre_de_chambres_à_coucher,Surface_habitable,Caves,Grenier,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Garage,Nombre_de_Garages,Nombre_de_salles_de_bain,Nombre_de_toilettes,Nombre_de_façades,Nombre_de_places_de_parking_extérieur,Jardin,Terrasse_aménagée,Surface_totale_du_terrain,Raccordé_au_gaz_de_ville,Raccordé_à_leau_courante,Piscine_extérieure,Conso_spécifique_dénergie_primaire,Référence_PEB,Date_de_validité_PEB,Attestation__Installation_électrique,Affectation_urbanistique_la_plus_récente,Type_de_zone_inondable,Zone_inondable_délimitée,Année_de_construction,Disponibilité_du_bien,Équipement_de_la_cuisine,Type_de_chauffage,Type_de_vitrage,Air_conditionné,Alarme_antieffraction,Ascenseur,Accessible_aux_moins_valides,Orientation_de_la_façade_du_bien,Largeur_de_la_façade,Nombre_détages_de_limmeuble,Profondeur_du_terrain,Largeur_du_terrain_à_rue,Balcon,Le_bien_fait_lobjet_dun_droit_de_préemption,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Nombre_de_place_de_parking_intérieur,Type_de_cuisine,Maison_basse_énergie,Panneaux_solaires,Chauffage_au_sol,Pompe_à_chaleur,Compteur_Bihoraire,Parlophone,Raccordé_aux_égouts,Citerne_à_eau_de_pluie,Niveau_E,Permis_durbanisation_accordé,Surface_constructible,Meublé,Attestation__Asbuilt,Surface_du_jardin,Conso_annuelle_totale_dénergie_primaire,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Permis_de_bâtir_obtenu,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_du_séjour,Surface_du_grenier,Surface_de_lades_salles_de_bain,Orientation_du_jardin,Surface_de_la_terrasse,Étage_de_lappartement,Surface_des_caves,Surface_du_garage,Surface_de_la_cuisine,Niveau_S,Nombre_de_douches,Feu_ouvert,Orientation_de_la_terrasse,Citation_pour_infraction_urbanistique,Niveau_K,Possibilités_pour_profession_libérale,Station_de_charge_électrique,Adoucisseur_deau,Compteur_de_gaz_individuel,Domotique,Porte_daccès_sécurisée,HammamSaunaJacuzzi,Adaptations_pour_les_seniors,Appartement_de_service,Emission_de_CO2,Attestation__Citernes_à_mazout,Attestation__Installation_électrique__Validité,Surface_chambre_à_coucher_4,Surface_chambre_à_coucher_5,Panneaux_solaires_thermiques,Surface_de_la_véranda,Compteur_électrique_individuel,Compteur_deau_individuel,Espace_ouvert_sensible_à_leau__WORG,Surface_totale,Surface_du_bureau,Surface_du_dressing,Porte_de_garage_motorisée
https://immovlan.be/fr/detail/appartement/a-vendre/8670/oostduinkerke/rbj67565,RBJ67565,Appartement à vendre,795000,Albert I Laan 47,8670 Oostduinkerke,Nouveau,,3,125 m²,,,,,,,,,,2,,,,,Oui,,,Oui,,,,,"non, pas d'attestation","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2024,,,,,,,Oui,,,,5,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,Oui,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8670/oostduinkerke/rbj35442,RBJ35442,Appartement à vendre,415000,Albert I Laan 91,8670 Oostduinkerke,Nouveau,,2,79 m²,,,,,,,,,,1,1,1,,,Oui,,Oui,Oui,,,,,pas d'application,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2023,,Equipée,Electrique,Double vitrage,,Oui,Oui,,,,6,,,,Non,,,,,Non,Oui,,,Oui,Oui,,,Non,,Non,Non,,,,,,,Oui,,,,,,,,7 m²,2,,,,,1,,,,,,,,Oui,Non,Non,,,,,pas d'application,,,,Oui,,Oui,Oui,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8670/oostduinkerke/rbi52888,RBI52888,Appartement à vendre,435000,Oostlaan 1 00.02,8670 Oostduinkerke,Nouveau,,1,82 m²,,,,,,,,,,1,1,2,,Oui,Oui,,Oui,Oui,,,,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2024,,Super équipée,Gaz,Double vitrage,,,Oui,,,,3,,,,,,,,,,,Oui,,Oui,,,,,117 m²,,,,,,,,,Oui,,,,,,,Sud-ouest,36 m²,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8670/oostduinkerke/rbi52887,RBI52887,Appartement à vendre,560000,Oostlaan 1 01.01,8670 Oostduinkerke,Nouveau,,2,97 m²,,,,,,,,,,1,1,2,,Oui,Oui,,Oui,Oui,,,,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2024,,Super équipée,Gaz,Double vitrage,,,Oui,,,,3,,,,,,,,,,,Oui,,Oui,,,,,118 m²,,,,,,,,,Oui,,,,,,,Sud-ouest,21 m²,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8670/oostduinkerke/rbi52885,RBI52885,Appartement à vendre,575000,Oostlaan 1 02.01,8670 Oostduinkerke,Nouveau,,2,97 m²,,,,,,,,,,1,1,2,,Oui,Oui,,Oui,Oui,,,,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2024,,Super équipée,Gaz,Double vitrage,,,Oui,,,,3,,,,,,,,,,,Oui,,Oui,,,,,118 m²,,,,,,,,,Oui,,,,,,,Sud-ouest,21 m²,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8670/oostduinkerke/rbi52881,RBI52881,Appartement à vendre,435000,Oostlaan 1,8670 Oostduinkerke,Nouveau,,2,,,,,,,,,,,1,1,2,,Oui,Oui,,Oui,Oui,,,,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2024,,Super équipée,Gaz,Double vitrage,,,Oui,,,,,,,,,,,,,,,Oui,,Oui,,,,,,,,,,,,,,Oui,,,,,,,Sud-ouest,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8670/coxyde/rbh89299,RBH89299,Appartement à vendre,489500,Lejeunelaan 20 01.02,8670 Coxyde,Nouveau,,2,89 m²,,,,,,,,,,1,1,2,,Oui,Oui,,,Oui,,,,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,Super équipée,,Double vitrage,,,Oui,,,,3,,,,,,,,,Oui,,Oui,,Oui,,,,,95 m²,,,,,,,,,Oui,,,,,,,Nord-ouest,6 m²,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8670/coxyde/rbh89295,RBH89295,Appartement à vendre,656500,Lejeunelaan 20 03.01,8670 Coxyde,Nouveau,,2,108 m²,,,,,,,,,,1,1,2,,Oui,Oui,,,Oui,,,,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,Super équipée,,Double vitrage,,,Oui,,,,3,,,,,,,,,Oui,,Oui,,Oui,,,,,146 m²,,,,,,,,,Oui,,,,,,,Sud,113 m²,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8670/coxyde/rbh89294,RBH89294,Appartement à vendre,366800,Lejeunelaan 20,8670 Coxyde,Nouveau,,,,,,,,,,,,,,,2,,,Oui,,,Oui,,,,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,Double vitrage,,,,,,,,,,,,,,,,Oui,,Oui,,Oui,,,,,,,,,,,,,,Oui,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8670/oostduinkerke/rbh61143,RBH61143,Appartement à vendre,295000,Zeedijk 497 00.01,8670 Oostduinkerke,À rénover,,2,100 m²,Oui,,,,,,,,,1,1,2,,,,,Oui,Oui,,498 kWh/m²/an,20230531-0002906484-RES-1,31/05/2033,"non, pas d'attestation","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1964,,Equipée,Electrique,Double vitrage,,,Oui,,,,7,,,,,,,,,,,,,Oui,,,,,100 m²,,,,,,,,,Oui,,,,,,,,,0,26 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8670/sint-idesbald/rbh28150,RBH28150,Appartement à vendre,420000,Strandlaan 285 0401,8670 Sint-Idesbald,Nouveau,,3,126 m²,Non,Non,Non,,,,,,,3,,,,,Oui,,,,,97 kWh/m²/an,0003136864,,"non, pas d'attestation",,Information non communiquée,Information non communiquée,2014,,,Gaz,Double vitrage,,,Oui,Oui,Est,,4,,,,,Non,,,,,,,,Oui,,,,,,Non,,,,,,,,,,,,,,,,16 m²,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/penthouse/a-vendre/8670/coxyde/raq42248,RAQ42248,Penthouse à vendre,575000,Koninklijke Baan 122 - 126 B1 0601,8670 Coxyde,Nouveau,,2,82 m²,,,,,,,,,,1,1,2,,Oui,Oui,,Oui,Oui,,0 kWh/m²/an,,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2023,,Super équipée,Gaz,Double vitrage,,,Oui,,Sud,,6,,,,,,,,,,,,,Oui,,,,,140 m²,,,,,,,,,Oui,,,,,,,Sud,117 m²,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8670/oostduinkerke/rbf01653,RBF01653,Appartement à vendre,399000,A. Boudrystraat 10 GV07,8670 Oostduinkerke,Excellent,,2,72 m²,,,,,,,,,,1,1,,,Oui,Oui,,,,Oui,47 kWh/m²/an,38014-G-2015-442/EP16983/A001/D01/SD009,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2020,,,,,,,Oui,,,,3,,,,,,,,,,,,,,,,,Oui,,,Oui,,,,,,,Oui,,,,,,,Ouest,,0,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8670/coxyde/rao64856,RAO64856,Appartement à vendre,290000,Koninklijke Baan 122 - 126,8670 Coxyde,Nouveau,,,,,,,,,,,Oui,,,,2,,Oui,,,Oui,Oui,,0 kWh/m²/an,,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2023,,,,,,,Oui,,Sud,,6,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,Oui,,,,,,,Sud,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8670/coxyde/rai27127,RAI27127,Appartement à vendre,1335000,Zeedijk 435 0501,8670 Coxyde,À rénover,,2,133 m²,Oui,,,,,,,Oui,,2,1,,,,Oui,,,,,,,,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,,,,,,,,Oui,Non,Nord-ouest,8 m,8,,,,,,,,,,,,,Oui,,,,,,Non,,,,,,,,,,,,,,,,,5,6 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/studio/a-vendre/8670/sint-idesbald/rag22650,RAG22650,Studio à vendre,159000,Koninklijke Baan 359 0303,8670 Sint-Idesbald,Normal,Non,1,55 m²,Non,Non,Non,,,Non,Non,Oui,,1,1,,,Non,Oui,,,,,,20170223-0001936916-1,23/02/2027,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,,,,,,,Oui,Oui,Oui,,,3,,,,,,,,,,,,,,,,,,55 m²,Non,,,230 kWh/an,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/studio/a-vendre/8670/sint-idesbald/rag20028,RAG20028,Studio à vendre,125000,Koninklijke Baan 359 1.10,8670 Sint-Idesbald,Normal,Non,1,42 m²,Non,Non,Non,,,Non,Non,,,1,1,,,Non,Non,,,,,,20160103-0001823440-1,03/01/2022,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,1993,,,,,,Oui,Oui,Oui,,,3,,,,,,,,,,,,,,,,,,42 m²,Non,,,485 kWh/an,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/8670/coxyde/rbt14196,RBT14196,Villa à vendre,695000,Rozenlaan 16,8670 Coxyde,Normal,,3,199 m²,Non,Non,Non,,,,,Oui,1,2,,,,Oui,Oui,490 m²,,,,238 kWh/m²/an,20250129-0003517302-RES-2,29/01/2035,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,1997,,,Gaz,Double vitrage,,Oui,Non,Non,,8 m,,,,,Non,Non,,,,,,,,,,,,Non,124 m²,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8680/bovekerke/rbt03226,RBT03226,Maison à vendre,169000,Bovekerkestraat 32,8680 Bovekerke,À rénover,Non,3,134 m²,Non,Oui,Non,Non,Non,Non,Non,Oui,1,1,1,4,,Oui,,987 m²,Oui,Oui,,709 kWh/m²/an,20240213-0003142430-RES-1,13/02/2034,"oui, attestation non conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,Ouest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8680/bovekerke/rbt03915,RBT03915,Maison à vendre,169000,Bovekerkestraat 32,8680 Bovekerke,À rénover,Non,3,134 m²,Non,Oui,Non,Non,Non,Non,Non,Oui,1,1,1,4,,Oui,,987 m²,Oui,Oui,,709 kWh/m²/an,20240213-0003142430-RES-1,13/02/2034,"oui, attestation non conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,Ouest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8680/koekelare/rbs94238,RBS94238,Maison à vendre,105000,Sterrestraat 152,8680 Koekelare,,Non,2,89 m²,Non,Oui,Non,Non,Non,Non,Non,,,1,1,3,,Oui,,220 m²,,,Non,743 kWh/m²/an,20240122-0003117935-RES-1,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1956,A l’acte,,Gaz,Simple vitrage,Non,Non,Non,Non,Nord-ouest,4 m,,38 m,6 m,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8680/koekelare/rbt26655,RBT26655,Maison à vendre,359000,Populiereweg 28,8680 Koekelare,,Non,3,204 m²,Non,Non,Non,Non,Non,Non,Non,Oui,2,1,1,4,2,Oui,,740 m²,,,Non,313 kWh/m²/an,Certificaat-20250430-0003589836-RES-1,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1978,A partir du : 01/12/2025,Equipée,Mazout,,Non,Non,Non,Non,,12 m,,36 m,19 m,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8680/koekelare/rbt72842,RBT72842,Maison à vendre,149000,Dorpsstraat 34,8680 Koekelare,,Non,4,302 m²,Non,Oui,Non,Non,Non,Non,Non,,,1,2,3,,,Oui,335 m²,,,Non,0 kWh/m²/an,20220830-0002664028-RES-1,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1947,A l’acte,,,,,Non,Non,Non,Nord-ouest,8 m,2,41 m,8 m,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8680/koekelare/rbt72149,RBT72149,Maison à vendre,275000,Catstraat 95,8680 Koekelare,,Non,3,,Non,Non,Non,Non,Non,Non,Non,Oui,1,,1,4,,Oui,,1425 m²,,,Non,1622 kWh/m²/an,20250617-0003626559-RES-1,,,"Zone, info non disponible",Pas de risque d’inondation,Information non communiquée,,A l’acte,,,,,Non,Non,Non,,,,,,Non,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8680/koekelare/rbt67659,RBT67659,Appartement à vendre,280606,,8680 Koekelare,Nouveau,,,,,,,,,,,Oui,,,,2,,Oui,Oui,,Oui,Oui,,0 kWh/m²/an,,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2024,,,,Triple vitrage,,,,,,,,,,,,,,,,,,,,Oui,,,,,73 m²,,,,,,,,,Oui,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8680/koekelare/rbt67658,RBT67658,Appartement à vendre,292592,,8680 Koekelare,Nouveau,Non,,,Non,Non,Non,Non,Non,Non,Non,Oui,,,,2,,Oui,Oui,,Oui,Oui,Non,0 kWh/m²/an,,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2024,,,,Triple vitrage,,,,,,,,,,,,,,,,,,,,Oui,,,,,73 m²,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8680/koekelare/rbt67657,RBT67657,Appartement à vendre,340689,,8680 Koekelare,Nouveau,Non,,,Non,Non,Non,Non,Non,Non,Non,Oui,,,,2,,Oui,Oui,,Oui,Oui,Non,0 kWh/m²/an,,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2024,,,,Triple vitrage,,,,,,,,,,,,,,,,,,,,Oui,,,,,73 m²,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8680/koekelare/rbt67656,RBT67656,Appartement à vendre,421106,,8680 Koekelare,Nouveau,Non,,,Non,Non,Non,Non,Non,Non,Non,Oui,,,,2,,Oui,Oui,,Oui,Oui,Non,0 kWh/m²/an,,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2024,,,,Triple vitrage,,,,,,,,,,,,,,,,,,,,Oui,,,,,73 m²,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8680/koekelare/rbt66086,RBT66086,Appartement à vendre,150000,Kerkstraat 3 5,8680 Koekelare,,Non,2,90 m²,Non,Non,Non,Non,Non,Non,Non,Oui,1,1,1,,,,Oui,,,,Non,391 kWh/m²/an,20250606-0003619656-RES-1,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1980,,,,Double vitrage,,Non,Non,Non,,,,,,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8680/koekelare/rbt02619,RBT02619,Maison à vendre,269000,Bovekerkestraat 196 A,8680 Koekelare,,Non,3,126 m²,Non,Oui,Non,Non,Non,Non,Non,Oui,1,1,2,3,,Oui,,172 m²,,,Non,193 kWh/m²/an,20240829-0003355651-RES-2,,,"Zone d'habitat d'intérêt culturel, historique et/ou esthétique",Pas de risque d’inondation,Information non communiquée,2012,A l’acte,Equipée,Non specifié,,Non,Non,Non,Non,,6 m,2,29 m,6 m,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8680/koekelare/rbt26663,RBT26663,Maison à vendre,299000,Warandestraat 61,8680 Koekelare,,Non,3,,Non,Non,Non,Non,Non,Non,Non,,,1,2,2,1,,Oui,140 m²,,,Non,104 kWh/m²/an,32010-G-OMV_2020001887/EP17200/A001/D01/SD001,,,Zone agricole d'intérêt paysager,Pas de risque d’inondation,Information non communiquée,1930,A l’acte,Equipée,Gaz,,Non,Non,Non,Non,Ouest,9 m,,22 m,9 m,Non,Non,Non,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,11 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8680/koekelare/rbt44219,RBT44219,Maison à vendre,364000,Noordstraat 31 lot 3,8680 Koekelare,,Non,4,179 m²,Non,Oui,Non,Non,Non,Non,Non,,,1,2,3,,,,436 m²,,,Non,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",Risque moyen,Information non communiquée,2025,,Equipée,Gaz,Double vitrage,Non,Non,Non,Non,,,,,,Non,Non,Non,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8680/koekelare/rbt44218,RBT44218,Maison à vendre,357000,Noordstraat 31 lot 2,8680 Koekelare,,Non,4,197 m²,Non,Oui,Non,Non,Non,Non,Non,Oui,1,1,2,3,,,,328 m²,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",Risque moyen,Information non communiquée,2025,,Equipée,Gaz,Double vitrage,Non,Non,Non,Non,,,,,,Non,Non,Non,,,,,Oui,,,,,,,Oui,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8680/koekelare/rbt04075,RBT04075,Maison à vendre,149000,Stationsstraat 33,8680 Koekelare,,Non,3,95 m²,Non,Oui,Non,Non,Non,Non,Non,Oui,1,1,2,2,,,,455 m²,,,Non,843 kWh/m²/an,20231004-0003006347-RES-1,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1918,A l’acte,,Gaz,Simple vitrage,Non,Non,Non,Non,Ouest,9 m,2,42 m,11 m,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8680/koekelare/rbs96107,RBS96107,Maison à vendre,295000,Kastanjewegel 1,8680 Koekelare,,,3,,,Oui,,,,,,Oui,1,1,2,4,3,Oui,,1217 m²,,,,888 kWh/m²/an,20250328-0003565404-RES-1,,,Zone agricole d'intérêt paysager,Pas de risque d’inondation,Information non communiquée,1965,A l’acte,Equipée,Non specifié,Simple vitrage,Non,Non,Non,Non,Sud-est,,,,29 m,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/bungalow/a-vendre/8680/koekelare/rbs87049,RBS87049,Bungalow à vendre,299000,Catstraat 5,8680 Koekelare,,Non,3,151 m²,Non,Oui,Non,Non,Non,Non,Non,Oui,1,1,1,4,,,,867 m²,,,Non,398 kWh/m²/an,20241220-0003471932-RES-1,,,Zone d'extension d'habitat,Pas de risque d’inondation,Information non communiquée,1969,A l’acte,Equipée,Gaz,Double vitrage,Non,Non,Non,Oui,,12 m,1,40 m,22 m,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8680/koekelare/rbs80579,RBS80579,Maison à vendre,139000,Oostmeetstraat 33,8680 Koekelare,,Non,1,93 m²,Non,Oui,Non,Non,Non,Non,Non,,,1,1,2,,Oui,Oui,126 m²,,,Non,597 kWh/m²/an,Certificaat-20250305-0003545736-RES-1,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1949,,,Gaz,Simple vitrage,Non,Non,Non,Non,Sud,3 m,,27 m,3 m,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8680/koekelare/rbs30638,RBS30638,Maison à vendre,579000,Clevenstraat 15,8680 Koekelare,,,3,214 m²,,,,,,,,,,,,4,,,,6008 m²,,,,1155 kWh/m²/an,20250104-0003495950-RES-1,,,Zone agricole d'intérêt paysager,Pas de risque d’inondation,Information non communiquée,1958,A l’acte,,Mazout,Simple vitrage,Non,Non,Non,Non,,,2,,,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8680/koekelare/rbs19720,RBS19720,Appartement à vendre,439000,Kleine Stationsstraat 15 2.1,8680 Koekelare,,,2,195 m²,,Oui,,,,,,Oui,,1,1,,,,Oui,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2024,A partir du : 01/09/2025,Equipée,,Double vitrage,,Non,Non,Non,,,,,,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
